data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"For example, when bluecap processes a payment for you, or when you make a payment to bluecap, we'll retain this data for longer periods of time as required for tax or accounting purposes.
Sometimes business and legal requirements oblige us to retain certain information, for specific purposes, for an extended period of time.
We collect information from you when you subscribe to our newsletter, fill out a form, or sign up and use the application bluecap(tm).
We keep some data for the life of your Google Account if it's useful for helping us understand how users interact with our features and how we can improve our services."
adwords remarketing,we,advertising,We use AdWords remarketing to market our sites across the web.
aggregate / deidentified / pseudonymized information,UNSPECIFIED_ACTOR,,"In serving UC Lab advertisements these third parties may place cookies on your browser computer and may collect certain anonymous information about your visits to other Websites.
We may also use third parties to serve UC Lab advertisements on other Web sites."
browser width,we,"advertising, services","For example, to ensure that our services display properly on many different types of devices, we may retain browser width and height for up to 9 months."
encrypted backup storage,we,"advertising, services, analytics, security",Our services also use encrypted backup storage as another layer of protection to help recover from potential disasters.
file,relevant personnel,,"We may reproduce, analyze, summarize and disclose these files, recordings, and any results of our Services with such customers and their relevant personnel and other team members, and customers may share this information with their personnel and others."
file,team member,,"We may reproduce, analyze, summarize and disclose these files, recordings, and any results of our Services with such customers and their relevant personnel and other team members, and customers may share this information with their personnel and others."
file,we,"advertising, services, analytics, security","We may reproduce, analyze, summarize and disclose these files, recordings, and any results of our Services with such customers and their relevant personnel and other team members, and customers may share this information with their personnel and others."
geolocation,we,"advertising, services, analytics, security",Your devices (depending on their settings) may also transmit location information to the Services.
height,we,"advertising, services, analytics, security","For example, to ensure that our services display properly on many different types of devices, we may retain browser width and height for up to 9 months."
information about,we,"advertising, services, analytics, security","For example, after you delete a specific search from search activities, we might keep information about how often you search for things, but not what you searched for."
information about visit,we,"advertising, services, analytics, security","We may collect and store information about your visit on an anonymous, aggregate basis using ""cookie"" technology."
information pertain to credit card,Stripe,,All information pertaining to credit cards is processed by Stripe.
information relate to,we,"advertising, services, analytics, security","We collect information related to how you use the Services, including actions you take in your accounts, such as accessing and sharing files and reports."
name of internet service provider,we,"advertising, services, analytics, security",We may also record the name of your Internet service provider.
personal identifier,we,"advertising, services, analytics, security","If you provide us with any personally identifiable information about another person, whether through a telephone conference recording or otherwise, you represent and warrant that : such person has given consent, whether explicit or implicit, for us to collect, process, use and store such information as set forth in this Privacy Policy and any commercial agreement you have entered into with us; and"
recording,relevant personnel,,"We may reproduce, analyze, summarize and disclose these files, recordings, and any results of our Services with such customers and their relevant personnel and other team members, and customers may share this information with their personnel and others."
recording,team member,,"We may reproduce, analyze, summarize and disclose these files, recordings, and any results of our Services with such customers and their relevant personnel and other team members, and customers may share this information with their personnel and others."
recording,we,"advertising, services, analytics, security","We may reproduce, analyze, summarize and disclose these files, recordings, and any results of our Services with such customers and their relevant personnel and other team members, and customers may share this information with their personnel and others."
user contact,we,"advertising, services, analytics, security","If you do, we may store those contacts within our systems for you to use.
You may choose to give us access to additional user contacts to make it easy for you to do things like share and collaborate, send messages, and invite others to use the Services."
