data_type,collector,purpose,text
UNSPECIFIED_DATA,Facebook,advertising,"However, the data is stored and processed by Facebook, so that a connection to the respective user profile is possible and Facebook can use the data for its own advertising purposes, in accordance with the Facebook Data Usage Policy."
UNSPECIFIED_DATA,connection to respective user profile,advertising,"However, the data is stored and processed by Facebook, so that a connection to the respective user profile is possible and Facebook can use the data for its own advertising purposes, in accordance with the Facebook Data Usage Policy."
UNSPECIFIED_DATA,provider of page,,"The provider of the pages automatically collects and stores information in so-called server log files, which your browser automatically transmits to us."
UNSPECIFIED_DATA,we,,"Further data will not be collected or only on a voluntary basis.
This privacy policy explains what data we collect and what we use it for.
We use these data exclusively for sending the requested information and do not pass them on to third parties."
account datum,UNSPECIFIED_ACTOR,,Neither we nor third parties have access to your account data.
account datum,we,,Neither we nor third parties have access to your account data.
call web font,page,services,"This page uses so-called web fonts, which are provided by Google, for the uniform display of fonts."
call web font from adobe typekit,we,services,Our website uses so-called web fonts from Adobe Typekit for the uniform display of certain fonts.
comment on site,we,services,"Since we do not check comments on our site before they are activated, we need this data in order to be able to take action against the author in the event of legal violations such as insults or propaganda."
cookie / pixel tag,Google,,"2. General notes and mandatory information

Google Analytics uses so-called ""cookies"".
The information generated by the cookie about your use of this website is usually transferred to a Google server in the USA and stored there."
cookie / pixel tag,Klarna Bank,services,Klarna uses cookies to optimize the use of the Klarna checkout solution.
cookie / pixel tag,amazon,,Amazon uses cookies for this purpose in order to be able to trace the origin of the orders.
cookie / pixel tag,internet page,,The Internet pages partly use so-called cookies.
cookie / pixel tag,we,services,"In order to guarantee you the best user experience here on Kuby, we use cookies.
We use cookies to optimize this website."
cookie / pixel tag,youtube,,"Furthermore, YouTube can store various cookies on your device after starting a video."
data collect during registration,we,services,The data collected during registration is stored by us for as long as you are registered on our website and is then deleted.
datum enter for purpose,we,services,We will use the data entered for this purpose only for using the respective offer or service for which you have registered.
datum you provide we with for purpose of,we,services,"The data you have provided us with for the purpose of subscribing to the newsletter will be stored by us until you unsubscribe from the newsletter and deleted after you cancel the newsletter.
The data you provide us with for the purpose of subscribing to the newsletter will be stored by us until you unsubscribe from the newsletter and will be deleted from our servers as well as from the servers of Klick-Tipp after the newsletter has been cancelled."
email address,we,services,"If you would like to receive the newsletter offered on the website, we need an email address from you as well as information that allows us to verify that you are the owner of the email address provided and that you agree to receive the newsletter.
In the event of important changes, such as changes to the scope of our offer or technically necessary changes, we will use the email address provided during registration to inform you in this way."
individual item in shopping cart,paydirekt,,"In addition to the data required for the payment, Paydirekt may also collect further data such as delivery address or individual items in the shopping cart as part of the transaction processing."
information about visitor to website,youtube,,These cookies enable YouTube to obtain information about visitors to our website.
information collect,Vimeo,,The information collected by Vimeo is transferred to the Vimeo server in the USA.
internet activity,we,services,"We collect, process and use personal data on the use of our Internet pages (usage data) only to the extent necessary to enable the user to use the service or to invoice the user."
ip address,Google,analytics,"On behalf of the operator of this website, Google will use this information to evaluate your use of the website, to compile reports on the website activities and to provide further services to the website operator in connection with the use of the website and the Internet.
Only in exceptional cases will the full IP address be transferred to a Google server in the USA and shortened there.
This information is usually transferred to a Google server in the USA and stored there.
To use the functions of Google Maps it is necessary to save your IP address."
ip address,Vimeo,,Vimeo also obtains your IP address.
ip address,comment function,,Our comment function stores the IP addresses of users who post comments.
klick tip,we,services,This website uses klick-tip for sending newsletters.
operating system,it system,,"Other data is automatically collected by our IT systems when you visit the website.
These are mainly technical data (e.g. Internet browser, operating system or time of the page call)."
payment confirmation,we,services,"With the help of the ""Sofortuberweisung"" procedure, we receive a payment confirmation from Sofort GmbH in real time and can immediately begin to fulfill our obligations."
payment datum enter,Klarna Bank,services,"In addition to the PIN and the TAN, the payment data entered by you as well as personal data will be transmitted to Sofort GmbH."
payment datum you enter,PayPal,,"If you choose to pay via PayPal, the payment data you enter will be transmitted to PayPal."
personal datum concern,we,services,"If you object, we will no longer process your personal data concerned unless we can prove that there are compelling reasons for processing which are worthy of protection and which outweigh your interests, rights and freedoms, or unless the processing serves to assert, exercise or defend legal claims (objection according to Art. 21 SS 1 DSGVO)."
personal identifier,Google,"analytics, advertising, services","To support this feature, Google Analytics collects Google-authenticated user IDs that are temporarily linked to our Google Analytics data to help us define and create audiences for cross-device advertising."
pin,Klarna Bank,services,"If you have chosen the payment method ""Sofortuberweisung"", you will transmit the PIN and a valid TAN to Sofort GmbH, with which it can log into your online banking account."
postal address,paydirekt,,"In addition to the data required for the payment, Paydirekt may also collect further data such as delivery address or individual items in the shopping cart as part of the transaction processing."
theresienhohe,Klarna Bank,services,"The provider of this payment service is Sofort GmbH, Theresienhohe 12, 80339 Munich, Germany (hereinafter ""Sofort GmbH"")."
time of page call,it system,,"Other data is automatically collected by our IT systems when you visit the website.
These are mainly technical data (e.g. Internet browser, operating system or time of the page call)."
time verify this,we,services,"If you dispute the accuracy of your personal data stored with us, we usually need time to verify this."
transaction datum,paydirekt,,"If you make payment via Paydirekt, Paydirekt collects various transaction data and forwards them to the bank with which you are registered with Paydirekt."
valid tan,Klarna Bank,services,"If you have chosen the payment method ""Sofortuberweisung"", you will transmit the PIN and a valid TAN to Sofort GmbH, with which it can log into your online banking account."
visitor action pixel of facebook,we,services,"Our website uses the visitor action pixel of Facebook, Facebook Inc., 1601 S. California Ave, Palo Alto, CA 94304, USA (""Facebook"") for conversion measurement."
