data_type,collector,purpose,text
Facebook,social media,,"Our Website includes Social Media Features, such as the Facebook Like button and Widgets, such as the Share This button or interactive mini-programs that run on our site."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,"advertising, analytics","Other third-party businesses may collect information when you interact with our digital property, including IP addresses, digital identifiers, information about your web browsing and app usage, and how you interact with our properties and ads in order to provide you with relevant ads across the Internet and for other analytics purposes.
We may disclose your information to a third party if (i) we believe that disclosure is reasonably necessary to comply with any applicable law, regulation, legal process, or government request (including to meet national security or law enforcement requirements), (ii) to obtain legal advice, (iii) to enforce our agreements and policies, (iv) to protect the security or integrity of the CallTrackingMetrics Site or our services and products, (v) to protect ourselves, our other customers, or the public from harm or illegal activities, or (vi) to respond to an emergency which we believe in good faith requires us to disclose information to assist in preventing a death or serious bodily injury."
UNSPECIFIED_DATA,acquirer,,Any acquirer or successor of CallTrackingMetrics may continue to use your information as set forth in this notice.
UNSPECIFIED_DATA,service provider,,"When you visit the CallTrackingMetrics Site, we and our service providers acting on our behalf automatically collect certain data using tracking technologies, like cookies."
UNSPECIFIED_DATA,we,"advertising, analytics","2. What information we collect, how we collect it and why Customer Account Information is all the information that relates to the relationship between CallTrackingMetrics and its customers, like our customers' names, contact information, and billing information, and records.
2. What we use your information for
3. We use your information for Information you give us directly on our website
3. Who we may share your information with
4. Who we may share your information with We share your information in the manner and for the purposes described below:
CallTrackingMetrics Privacy

Privacy Policy

1.What information we collect, how we collect it and why
Our affiliates will use the information for the same purposes as CallTrackingMetrics, as described in this policy.
Summary : We use cookies to collect data automatically about your use of our website or for advertising.
This section provides specific information for residents of California (""consumers""), as required under California privacy laws, and is intended to satisfy the California Consumer Privacy Act (""CCPA""), which requires that we provide certain information to consumers about how we handle certain personal information that we have collected.
We may disclose your information to a third party if (i) we believe that disclosure is reasonably necessary to comply with any applicable law, regulation, legal process, or government request (including to meet national security or law enforcement requirements), (ii) to obtain legal advice, (iii) to enforce our agreements and policies, (iv) to protect the security or integrity of the CallTrackingMetrics Site or our services and products, (v) to protect ourselves, our other customers, or the public from harm or illegal activities, or (vi) to respond to an emergency which we believe in good faith requires us to disclose information to assist in preventing a death or serious bodily injury.
When you visit the CallTrackingMetrics Site, we and our service providers acting on our behalf automatically collect certain data using tracking technologies, like cookies."
account id,we,"advertising, analytics, security, services","And, we use your Account ID and API authentication token to authenticate that it is your application that is making requests to our APIs."
account id,we,"advertising, analytics, security, services, legal","And, we use your Account ID and API authentication token to authenticate that it is your application that is making requests to our APIs."
account information,we,"advertising, analytics, security, services","For example, when you contact our customer support team, you will be asked to give your account information and tell us the question you have or any problem you're experiencing.
We gather this information so that we can help you with your question or problem."
analytic provider,consultant,advertising,"We may share information collected from you on the CallTrackingMetrics Site with third-party service providers or consultants who need access to the data to perform their work on CallTrackingMetrics's behalf, such as a website analytics company or our third-party advertising partners."
api authentication token,we,"advertising, analytics, security, services","And, we use your Account ID and API authentication token to authenticate that it is your application that is making requests to our APIs."
category of customer data,Call Tracking Metrics,,"Summary : CallTrackingMetrics processes these categories of Customer Data differently because the direct relationship we have with you, our customer, is different from the indirect relationship we have with your end users."
cloud communication providers,we,"advertising, analytics, security, services, legal","Unless you give us your permission, we won't share your Customer Content, Customer Account Information, or Customer Usage Information with third parties, except as described below: Cloud Communication Providers and Telephony operators as necessary for proper routing and connectivity."
contact information,we,"advertising, analytics, security, services",We also use contact information you provide to CallTrackingMetrics to communicate information regarding your account and the products and services you are using or to respond to an inquiry you have sent us.
contact information,we,"advertising, analytics, security, services, legal",We also use contact information you provide to CallTrackingMetrics to communicate information regarding your account and the products and services you are using or to respond to an inquiry you have sent us.
cookie / pixel tag,we,"advertising, analytics, security, services",Summary : We use cookies to collect data automatically about your use of our website or for advertising.
customer content,we,"advertising, analytics, security, services, legal",We may collect Customer Content in connection with your use of our products or services.
customer content store on system,we,"advertising, analytics, security, services, legal",We may also use Customer Content stored on our systems to troubleshoot issues such as call quality concerns.
customer information,we,"advertising, analytics, security, services, legal","We store customer information on servers located in the United States, and we may also store this information on servers and equipment in other countries."
detail about company,we,"advertising, analytics, security, services, legal","Similarly, for some of our products, you or your end user, whoever is going to be making use of the product, may have to complete an application form providing details about your company and your intended use of the product.
We'll use this information for the purpose for which it was gathered from you."
digital identifier,UNSPECIFIED_ACTOR,"advertising, analytics","Other third-party businesses may collect information when you interact with our digital property, including IP addresses, digital identifiers, information about your web browsing and app usage, and how you interact with our properties and ads in order to provide you with relevant ads across the Internet and for other analytics purposes."
email address,we,"advertising, analytics, security, services, legal","We use your email address in connection with your account password to authenticate your account and allow you to access your account information through the account portal.
We will use your email address to send you information about other CallTrackingMetrics products, services, or events that you might be interested in.
When you sign up for an account with CallTrackingMetrics through our account portal, you'll be asked to give us information like your email, name, and address."
information about you,we,"advertising, analytics, security, services, legal","We also gather information about you when you interact with our customer support team, sales team, or account management team.
We may also use this information so that we can improve our products and services and train our team members.
When you communicate with our sales team or account management team, we'll gather information about you, such as your use case and your business requirements, so that these teams are better equipped to assist you."
information collect from you from calltrackingmetrics site,UNSPECIFIED_ACTOR,"advertising, analytics",We might also share information collected from you from the CallTrackingMetrics Site with a third party if that information has been de-identified or aggregated in a way that does not directly identify you.
information collect from you from calltrackingmetrics site,we,"advertising, analytics, security, services, legal","We may share information collected from you from the CallTrackingMetrics Site with our affiliates.
We might also share information collected from you from the CallTrackingMetrics Site with a third party if that information has been de-identified or aggregated in a way that does not directly identify you."
information collect from you on calltrackingmetrics site,UNSPECIFIED_ACTOR,"advertising, analytics","We may share information collected from you on the CallTrackingMetrics Site with third-party service providers or consultants who need access to the data to perform their work on CallTrackingMetrics's behalf, such as a website analytics company or our third-party advertising partners."
