data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,When you register as a Customer and use the Services we will collect the following information as listed below.
authorization status,airgram,,"If you successfully authorized Zoom, Airgram will collect your Zoom meeting information, Zoom UID, and authorization status."
claude,ai,services,"We may also share transcripts with AI (such as GPT or Claude) to create AI-generated content (including AI summary, AI chatbot, and other AI features)."
cookie / pixel tag,UNSPECIFIED_ACTOR,analytics,"These third parties may use cookies, web beacons, or other unique identifiers to track your use of the Services."
cookie / pixel tag,we,services,"We retain web cookies for up to two weeks whenever the user logs out of Services.
We use session cookies to retain login status and state in a particular session when using Airgram via a web browser."
copy of recording,we,services,"We store a copy of the recording, the associated transcript, speaker ID, key phrases, and other related metadata until it is deleted by the user."
customer datum,we,"services, legal, security","We may also share Personal Information or Customer Data as necessary to comply with legal or regulatory requirements and to respond to lawful requests, court orders, and legal processes, as well as, to protect and defend the rights, property, or safety of us or third parties, including enforcing contracts or policies, or in connection with investigating and preventing fraud."
email address,we,"services, legal, security",We keep your email address until you delete your account by sending an email to support@airgram.io .
gpt,ai,services,"We may also share transcripts with AI (such as GPT or Claude) to create AI-generated content (including AI summary, AI chatbot, and other AI features)."
identifier,UNSPECIFIED_ACTOR,analytics,"These third parties may use cookies, web beacons, or other unique identifiers to track your use of the Services."
information we collect,we,"services, legal, security",With Whom We May Share Information We Collect
instruction on,customer,,Customer provides us with instructions on what to do with Customer Data.
instruction on,we,"services, legal, security",Customer provides us with instructions on what to do with Customer Data.
internet activity,we,"services, legal, security","We will retain no record of any personal data, usage data, or other information."
personal information,we,"services, legal, security","We may also share Personal Information or Customer Data as necessary to comply with legal or regulatory requirements and to respond to lawful requests, court orders, and legal processes, as well as, to protect and defend the rights, property, or safety of us or third parties, including enforcing contracts or policies, or in connection with investigating and preventing fraud."
record conversation from third party source,we,"services, legal, security","We process all recorded conversations from third-party sources the same way we process recordings directly captured via the Services, but we will not use any data in aggregate for Automatic Speech Recognition (ASR)."
resultant transcript,we,"services, legal, security, analytics","We process the resultant transcript to create an AI summary, provide information, and answer questions through an AI chatbot interface (Airgram Chat).
We process the resultant transcript to derive key phrases and other summary data and assign a speaker ID if the speaker is enrolled by the user."
service provide,we,"services, legal, security, analytics",We use services provided by a number of third parties to process usage and certain device data for business intelligence and troubleshooting purposes.
transcript,ai,services,"We may also share transcripts with AI (such as GPT or Claude) to create AI-generated content (including AI summary, AI chatbot, and other AI features)."
transcript,we,"services, legal, security, analytics","We may also share transcripts with AI (such as GPT or Claude) to create AI-generated content (including AI summary, AI chatbot, and other AI features)."
zoom information,we,"services, legal, security, analytics",We keep your Zoom information until you disconnect Zoom or delete your account.
zoom meeting information,airgram,,"If you successfully authorized Zoom, Airgram will collect your Zoom meeting information, Zoom UID, and authorization status."
zoom uid,airgram,,"If you successfully authorized Zoom, Airgram will collect your Zoom meeting information, Zoom UID, and authorization status."
