data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,W e may further retain information in an anonymous or aggregated form where that information would not identify you personally.
UNSPECIFIED_DATA,rock,,"By using the Services, you acknowledge that any Personal Data about you, regardless of whether provided by you or obtained from a third party, is being provided to Rock in the U.S. and will be hosted on U.S. servers, and you authorize Rock to transfer, store and process your information to and in the U.S., and possibly other countries."
UNSPECIFIED_DATA,we,,"By using or accessing our Services in any manner, you acknowledge that you accept the practices and policies outlined below, and you hereby consent that we will collect, use and share your information as described in this Privacy Policy.
In response, we will provide you with the following information: The categories of sources from which that Personal Data was collected.
Our Commercial or Business Purposes for Collecting Personal Data : Providing, Customizing and Improving the Services : Meeting or fulfilling the reason you provided the information to us.
You can also request that we transmit the data to another controller where technically feasible."
aggregate / deidentified / pseudonymized information,we,,"We may create aggregated, de-identified or anonymized data from the Personal Data we collect, including by removing information that makes the data personally identifiable to a particular user.
We may use such aggregated, de-identified or anonymized data and share it with third parties for our lawful business purposes, including to analyze, build and improve the Services and promote our business, provided that we will not share such data in a manner that could identify you."
app telemetry data,we,,Legitimate Interest :  We process the following categories of Personal Data when we believe it furthers the legitimate interest of us or third parties: Web Analytics & App Telemetry Data
cookie / pixel tag,Google,,"For example, Google LLC (""Google"") uses cookies in connection with its Google Analytics services."
cookie / pixel tag,we,"analytics, services","The Services use cookies and similar technologies such as pixel tags, web beacons, clear GIFs and JavaScript (collectively, ""Cookies"") to enable our servers to recognize your web browser, tell us how and when you visit and use our Services, analyze trends, learn about our user base and operate and improve our Services.
We use the following types of Cookies: Essential Cookies .
We use the following types of Cookies: Functional Cookies .
We use the following types of Cookies: Performance/Analytical Cookies ."
credit / debit card number,Stripe,,"Our payment processing partner Stripe, Inc. (""Stripe"") collects your voluntarily-provided payment card information necessary to process your payment."
credit / debit card number,payment processing partner,,"Our payment processing partner Stripe, Inc. (""Stripe"") collects your voluntarily-provided payment card information necessary to process your payment."
geolocation,we,,"If you download our desktop or mobile application or use a location-enabled browser, we may receive information about your location and mobile device, as applicable."
geolocation,we,"analytics, services","If you download our desktop or mobile application or use a location-enabled browser, we may receive information about your location and mobile device, as applicable."
information about you,we,"analytics, services","Third Parties : Advertising Partners : We receive information about you from some of our vendors who assist us with marketing or promotional services related to how you interact with our websites, applications, products, Services, advertisements, or communications."
internal analytic,we,"analytics, services, security, legal","Our Commercial or Business Purposes for Collecting Personal Data : Providing, Customizing and Improving the Services : Improving the Services, including testing, research, internal analytics and product development."
personal data of end user,we,"analytics, services","Note that we may also process Personal Data of our customers' end users or employees in connection with our provision of certain services to customers, in which case we are the processor of Personal Data.
Please note that we may process Personal Data of our customers' end users or employees in connection with our provision of certain services to our customers."
personal datum provide in valid request,we,"analytics, services, security",We will only use Personal Data provided in a Valid Request to verify your identity and complete your request.
product development,we,"analytics, services, security, legal","Our Commercial or Business Purposes for Collecting Personal Data : Providing, Customizing and Improving the Services : Improving the Services, including testing, research, internal analytics and product development."
specific piece of personal data we collect about you,we,"analytics, services, security, legal","In response, we will provide you with the following information: The specific pieces of Personal Data that we have collected about you."
