data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We and third-party partners collect information using cookies, pixel tags, or similar technologies."
UNSPECIFIED_DATA,we,analytics,"Also, we may transfer your data from the U.S. to other countries or regions in connection with storage and processing of data, fulfilling your requests, and operating the Site.
To help us understand how you use our Site and to help us improve it, we automatically receive information about your interactions with our Site, like the referring site, the pages or other content you view, the searches you conduct, and the dates and times of your visits.
We and third-party partners collect information using cookies, pixel tags, or similar technologies."
browsing / search history,analytic provider,,"Our third-party partners, such as analytics partners, may use these technologies to collect information about your online activities over time and across different services."
company title,we,analytics,"If you request access to our products and services through our Site, we will collect your company and job title, first name, last name, and email address."
content of email,we,analytics,"For example, when you contact us for more information about Transposit or to report a security issue, we will receive your email address and the contents of your email."
cookie / pixel tag,we,"analytics, legal, services","But in order to comply with your preferences, we'll have to use just one tiny cookie so that you're not asked to make this choice again.
This website stores cookies on your computer.
We also use cookies for website analytics purposes in order to operate, maintain, and improve our Site.
We may also use pixel tags and web beacons on our Site.
We may use both session cookies and persistent cookies."
email address,we,"analytics, legal, services","For example, when you contact us for more information about Transposit or to report a security issue, we will receive your email address and the contents of your email.
If you request access to our products and services through our Site, we will collect your company and job title, first name, last name, and email address."
information about use of website,analytic provider,,"These services may also collect information about your use of other websites, apps, and online resources.
We use certain third party analytics services to process certain analytics data."
information you choose,we,"analytics, legal, services","The short version

We only collect the information you choose to give us, and we process it with your consent, or on another legal basis; we only require the minimum amount of personal information that is necessary to fulfill the purpose of your interaction with us; we don't sell it to third parties; and we only use it as this Privacy Statement describes."
information you provide to we,we,"analytics, legal, services","Privacy policy

Information We Collect

A. Information You Provide to Us"
internet activity,analytic provider,,"Our third-party partners, such as analytics partners, may use these technologies to collect information about your online activities over time and across different services."
person name,we,"analytics, legal, services","If you request access to our products and services through our Site, we will collect your company and job title, first name, last name, and email address."
personal information,UNSPECIFIED_ACTOR,,"We may disclose and transfer your Personal Information to service providers, advisors, potential transactional partners, or other third parties in connection with the consideration, negotiation, or completion of a corporate transaction in which we are acquired by or merged with another company or we sell, liquidate, or transfer all or a portion of our business or assets."
personal information,advisor,,"We may disclose and transfer your Personal Information to service providers, advisors, potential transactional partners, or other third parties in connection with the consideration, negotiation, or completion of a corporate transaction in which we are acquired by or merged with another company or we sell, liquidate, or transfer all or a portion of our business or assets."
personal information,potential transactional partner,,"We may disclose and transfer your Personal Information to service providers, advisors, potential transactional partners, or other third parties in connection with the consideration, negotiation, or completion of a corporate transaction in which we are acquired by or merged with another company or we sell, liquidate, or transfer all or a portion of our business or assets."
personal information,service provider,,"We may disclose and transfer your Personal Information to service providers, advisors, potential transactional partners, or other third parties in connection with the consideration, negotiation, or completion of a corporate transaction in which we are acquired by or merged with another company or we sell, liquidate, or transfer all or a portion of our business or assets."
personal information,we,"analytics, legal, services, security","For example, we may process your Personal Information when you submit your job application through our Site.
For example, we may use your Personal Information to comply with tax and accounting obligations.
For example, we may use your Personal Information to respond to your inquiries.
If you apply for a job with us through a third-party platform (such as Glassdoor or LinkedIn), we will collect the Personal Information you make available to us through such third-party platforms.
If you are located in the EEA or the United Kingdom, we only process your Personal Information when we have a valid ""legal basis,"" including when:
If you contact us directly, we may receive Personal Information about you.
This privacy policy (the ""Privacy Policy"") explains how we collect, use, and share Personal Information from or about the users of our Site.
We may access, preserve, and disclose your Personal Information if we believe doing so is required or appropriate to: (a) comply with law enforcement requests and legal process, such as a court order or subpoena; (b) respond to your requests; or (c) protect your, our, or others' rights, property, or safety.
We may disclose and transfer your Personal Information to service providers, advisors, potential transactional partners, or other third parties in connection with the consideration, negotiation, or completion of a corporate transaction in which we are acquired by or merged with another company or we sell, liquidate, or transfer all or a portion of our business or assets.
We may receive additional Personal Information about you from third parties such as data or marketing partners and combine it with other Personal Information we have about you.
We may transfer Personal Information from the European Union to the United States as needed to perform the services that you have requested from us, or with your consent.
We use the Personal Information we collect:"
personal information from,we,"analytics, legal, services, security",We may also disclose Personal Information from or about you or your devices with your permission.
personal information we receive,UNSPECIFIED_ACTOR,,We may share any Personal Information we receive with vendors and service providers retained in connection with the provision of our Site.
personal information we receive,service provider,,We may share any Personal Information we receive with vendors and service providers retained in connection with the provision of our Site.
personal information we receive,we,"analytics, legal, services, security","We may share any Personal Information we receive with our affiliates for any of the purposes described in this Privacy Policy.
We may share any Personal Information we receive with vendors and service providers retained in connection with the provision of our Site."
personal information you choose,we,"analytics, legal, services, security","We will collect the Personal Information you choose to provide us as part of your job application, such as your contact information, education, and employment experience."
reasonable information verify identity,we,"analytics, legal, services, security","Before fulfilling your request, we may ask you to provide reasonable information to verify your identity."
