data_type,collector,purpose,text
UNSPECIFIED_DATA,advertiser,,"Thinktiv and these companies may use tracking technologies, such as cookies, to collect information about users who view or interact with these advertisements and connect to the Thinktiv properties and/or software.
We may allow third parties, including our authorized service providers, advertising companies, and ad networks, to display advertisements on our site and/or software."
UNSPECIFIED_DATA,thinktiv,,"Thinktiv and these companies may use tracking technologies, such as cookies, to collect information about users who view or interact with these advertisements and connect to the Thinktiv properties and/or software."
access,thinktiv,,"Upon request, Thinktiv will provide you with access to information (e.g., name, address, phone number) that Thinktiv collects and maintains about you."
cookie / pixel tag,advertiser,,"While Thinktiv uses cookies in other parts of its web site, cookies received with banner ads are collected by Thinktiv's ad company and Thinktiv does not have access to this information."
cookie / pixel tag,thinktiv,"advertising, services","Thinktiv may also use cookies to deliver content specific to your interests and to save your password.
While Thinktiv uses cookies in other parts of its web site, cookies received with banner ads are collected by Thinktiv's ad company and Thinktiv does not have access to this information."
cookie / pixel tag,thinktiv site,"advertising, analytics, services","The Thinktiv site uses cookies to keep track of your session, shopping cart, and advertising delivery."
datum pertain to use of website include,UNSPECIFIED_ACTOR,,"Furthermore, Thinktiv shall have the right to retain records of all data pertaining to use of the website and applications including, but not limited to, usage, activity logs, and click-throughs.
Thinktiv may disclose such data to third parties provided it is grouped with other Highlight users' data and is presented in an aggregate form."
datum pertain to use of website include,thinktiv,"advertising, services","Furthermore, Thinktiv shall have the right to retain records of all data pertaining to use of the website and applications including, but not limited to, usage, activity logs, and click-throughs.
Thinktiv may disclose such data to third parties provided it is grouped with other Highlight users' data and is presented in an aggregate form."
demographic datum,UNSPECIFIED_ACTOR,,The demographic and profile data will be shared with third parties ONLY on an aggregate basis.
demographic datum,thinktiv,"advertising, services","Thinktiv may use demographic and/or profile data to tailor the your experience on the Highlight website and/or applications, show you content that Thinktiv thinks you may be interested in, and display content according to your preferences."
email address,thinktiv,advertising,"Thinktiv may collect or receive information about each person who registers with Highlight including, but not limited to, user-name, password, first and last name, email address, street address, gender, occupation, and interests."
email address,thinktiv,"advertising, services","Thinktiv may collect or receive information about each person who registers with Highlight including, but not limited to, user-name, password, first and last name, email address, street address, gender, occupation, and interests."
geolocation,thinktiv,"advertising, services","Global Positioning System Global Positioning System (GPS) tracking technology may need to be enabled in Thinktiv products and services in order to determine the location (latitude and longitude) of users of the Thinktiv products and services.
Thinktiv may also collect user location information, as further described in the ""Global Positioning System"" paragraph below.
This information is transmitted to Thinktiv, Thinktiv's users, and temporarily stored by Thinktiv."
highlight partner,thinktiv,"advertising, services","Thinktiv, Inc. and its Highlight partners (collectively, ""Thinktiv"" or ""we"" or ""us"") has created this Privacy Policy in order to disclose its use of consumer data collected about you in conjunction with GetHighlight.com and the Highlight services (collectively, ""Highlight"")."
information on page you access,thinktiv,"advertising, services","Thinktiv also collects information on the pages you access, the materials that are processed by the service, and other information you may volunteer, such as survey information."
ip address,thinktiv,"advertising, services",Thinktiv may use your IP address to help diagnose problems with Highlight's server and to administer Highlight's web site.
person name,thinktiv,advertising,"Thinktiv may collect or receive information about each person who registers with Highlight including, but not limited to, user-name, password, first and last name, email address, street address, gender, occupation, and interests."
person name,thinktiv,"advertising, services","Thinktiv may collect or receive information about each person who registers with Highlight including, but not limited to, user-name, password, first and last name, email address, street address, gender, occupation, and interests."
personal information,UNSPECIFIED_ACTOR,,"In the course of providing these services, those companies may have access to your personal information.
We occasionally use other companies to perform services necessary to our operations."
personal information,we,services,"We use your personal information to provide the services, which includes the storage of recordings in our service provider."
precise geolocation,thinktiv,"advertising, services","Global Positioning System Global Positioning System (GPS) tracking technology may need to be enabled in Thinktiv products and services in order to determine the location (latitude and longitude) of users of the Thinktiv products and services.
This information is transmitted to Thinktiv, Thinktiv's users, and temporarily stored by Thinktiv."
statement make,we,services,"We may also disclose, on an anonymous basis, statements made by our users."
storage of recording in service provider,we,services,"We use your personal information to provide the services, which includes the storage of recordings in our service provider."
