data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We may share your information with third parties for a variety of purposes, as described below."
UNSPECIFIED_DATA,business partner,services,"We may share your information with our business partners to fulfill your requests for services, complete a transaction that you initiate, or meet the terms of any agreement that you have with us or our business partners."
UNSPECIFIED_DATA,springshare,,"Springshare may retain your information for a period of time consistent with the original purpose of collection, and for a reasonable time thereafter in accordance with applicable law."
UNSPECIFIED_DATA,springshare services,services,"If, during the course of conducting normal business of providing Springshare Services, we transfer your information to a recipient in a country outside your respective home region, we will ensure that at least one of the following applies: (i) the transfer will be to countries deemed to provide an adequate level of protection for personal data by your respective governing body (such as European Commission); (ii) we have used specific model contracts (for example, those approved by the European Commission) intended to give personal data the same protection it has in its home region; (iii) where we use providers based in the US, we may transfer information to them if they are part of the Privacy Shield which requires them to provide similar protection to personal data shared between the Europe and the US; or (iv) any alternative transfer mechanism that lawfully supports the transfer under the GDPR or similar law in your home region.
Springshare Customers submit data and information to the Springshare Services for hosting and processing purposes (""Customer Data"")."
UNSPECIFIED_DATA,we,"analytics, legal, security, services","As described above under Information Collected Automatically , we collect certain information automatically using technological means.
Further, we may use this information for analytics purposes.
If, during the course of conducting normal business of providing Springshare Services, we transfer your information to a recipient in a country outside your respective home region, we will ensure that at least one of the following applies: (i) the transfer will be to countries deemed to provide an adequate level of protection for personal data by your respective governing body (such as European Commission); (ii) we have used specific model contracts (for example, those approved by the European Commission) intended to give personal data the same protection it has in its home region; (iii) where we use providers based in the US, we may transfer information to them if they are part of the Privacy Shield which requires them to provide similar protection to personal data shared between the Europe and the US; or (iv) any alternative transfer mechanism that lawfully supports the transfer under the GDPR or similar law in your home region.
This Privacy Policy describes how we collect, use, store, disclose and transfer the information (a) you provide when you interact with Springshare Services and websites, and (b) provided by your institution when they license our Services.
We also may retain your information during the period of time needed for Springshare to conduct audits, comply with our legal obligations, resolve disputes and enforce our agreements.
We may also use or disclose information to enforce or protect the rights or safety of Springshare Services users, us, or others.
We may disclose your information to cooperate with law enforcement, government or regulatory bodies, content protection organizations, or judicial processes as required by the applicable laws and regulations.
We may share your information with our business partners to fulfill your requests for services, complete a transaction that you initiate, or meet the terms of any agreement that you have with us or our business partners.
We may share your information with our corporate affiliates for any of the purposes described in this Policy.
We may share your information with third parties for a variety of purposes, as described below."
complaint,UNSPECIFIED_ACTOR,,"If you do not receive timely acknowledgement of your complaint, or if your complaint is not satisfactorily addressed, you can also submit your complaint (free of charge) to Privacy Trust, an independent third party."
complaint,privacy trust,,"If you do not receive timely acknowledgement of your complaint, or if your complaint is not satisfactorily addressed, you can also submit your complaint (free of charge) to Privacy Trust, an independent third party."
customer data,springshare,services,"In accordance with such agreements, Springshare may access, transfer and process Customer Data only for the purpose of providing Springshare Services, preventing or addressing service or technical problems or other purposes as set forth in such agreements or required by law."
information about you provide,we,"analytics, legal, security, services",We may also receive and store information about you provided by your institution to the extent required to perform a contracted service.
information collect use technological mean,we,"analytics, legal, security, services",We collect information about you in three main ways: Information Collected Automatically Using Technological Means:
information you provide we,we,"analytics, legal, security, services","We use information you provide us or your institution (our Customer) provides to us to deliver Services, fulfill the terms of any agreement with our Customers, or to complete a transaction you initiate with us."
prospect,springshare,services,"When you use Springshare Services or are in contact with Springshare via other means, we may collect information such as: Your status with Springshare (e.g., customer, prospect, vendor, partner, etc.)"
