data_type,collector,purpose,text
UNSPECIFIED_DATA,timecloud,"advertising, analytics, services","TimeCloud may use cookies to deliver content to Member coinciding with personal interests, to track ad click rates and impressions, and they may be analyzed to help us improve your experience."
access,timecloud,"advertising, analytics, services","TimeCloud will hold your payment information securely and confidentially, and access to such information will be limited to TimeCloud team members who work with payment processing companies."
account,UNSPECIFIED_ACTOR,,"Member may be required to provide a credit card or other form of payment in order to keep your account in good standing.
This payment information will only be provided to the company or companies that TimeCloud is contracted with to process payments, and will never be shared with an unrelated third-party."
account,timecloud,"advertising, analytics, services","TimeCloud will access Members' accounts for the purpose of determining causes and solutions to technical issues, and to conduct research in relation to the continued development of our state-of-the-art technology."
account,we,,"Member may be required to provide a credit card or other form of payment in order to keep your account in good standing.
This payment information will only be provided to the company or companies that TimeCloud is contracted with to process payments, and will never be shared with an unrelated third-party."
cookie / pixel tag,timecloud,"advertising, analytics, services","TimeCloud may use cookies to deliver content to Member coinciding with personal interests, to track ad click rates and impressions, and they may be analyzed to help us improve your experience."
demographic information,advertiser,"analytics, services",The Members' non-personally identifiable information may be used in the following ways: Demographic information may be provided to our advertisers to determine placement;
payment information,timecloud,"advertising, analytics, services","TimeCloud will hold your payment information securely and confidentially, and access to such information will be limited to TimeCloud team members who work with payment processing companies."
personal detail use for internal timecloud analysis,member,,"Additionally, Member may be asked to provide various personal details which would be used solely for internal TimeCloud analyses."
personal identifier,UNSPECIFIED_ACTOR,services,"In this case, your personally identifiable information will be disclosed to a third-party credit agency or financial institution for the sole purpose of this credit check;"
personal identifier,financial institution,services,"In this case, your personally identifiable information will be disclosed to a third-party credit agency or financial institution for the sole purpose of this credit check;"
