data_type,collector,purpose,text
Microsoft,social media,,"If you are a Coach who registers with us, we can collect additional information such as your type of services and related pricing, your Skype ID (or other communication medium), your coaching time slot availabilities, links to your professional websites or social media (e.g., LinkedIn) that you provide, your coaching training/education/certification and service details, your picture and bio descriptions, location (city, state, province, time zone), or your publications (e.g., articles, videos, events) that you submit to us."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,Third parties with whom we partner to provide certain features on our site or to display advertising based upon your Web browsing activity use LSOs such as HTML 5 to collect and store information.
UNSPECIFIED_DATA,database,,"They store your data on secure servers behind a firewall.
Your data may be stored through aws.amazon.com's data storage, databases and the general aws.amazon.com applications."
UNSPECIFIED_DATA,we,legal,"Our default retention period is 24 months, but we will retain and use your information as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements.
We will retain your information for as long as your account is active or as needed to provide you services."
account id,we,legal,"For that purpose, we collect and store users token, personal meeting URL, Zoom ID, account ID, pmi, phone number, country, and location."
browser type,we,legal,"As is true of most websites, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data."
clickstream data,we,legal,"As is true of most websites, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data."
cookie / pixel tag,we,"legal, services","We use cookies to remember users' settings (e.g., language preference) and for authentication."
country,we,"legal, services","For that purpose, we collect and store users token, personal meeting URL, Zoom ID, account ID, pmi, phone number, country, and location."
date time stamp,we,"legal, services","As is true of most websites, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data."
email address,email service provider,services,"For booking and payment processing purposes, when you write us or sign up to receive our newsletter, we will share your email address with our email service provider."
email address,we,"legal, services","For booking and payment processing purposes, when you write us or sign up to receive our newsletter, we will share your email address with our email service provider."
email address,we,"legal, services, analytics, advertising","For booking and payment processing purposes, when you write us or sign up to receive our newsletter, we will share your email address with our email service provider."
email with booking detail,coach,,You and your Coach will receive emails with the booking and payment details.
geolocation,we,"legal, services","For that purpose, we collect and store users token, personal meeting URL, Zoom ID, account ID, pmi, phone number, country, and location."
geolocation,we,"legal, services, analytics, advertising","For that purpose, we collect and store users token, personal meeting URL, Zoom ID, account ID, pmi, phone number, country, and location."
identifying information about device connect to service,Stripe,"security, services","Additionally, Stripe collects identifying information about the devices that connect to its services.
Stripe uses this information to operate and improve the services it provides to us, including for fraud detection."
information relate to coaching session booking process,we,"legal, services","We also collect information related to the coaching session booking processes, related payments (e.g., service selected, amount paid, credit card for payment processing only) and feedback/queries to ensure smooth coordination of the coaching services, this information may be shared between the Clients and the Coaches."
information relate to key performance indicator statistic,we,"legal, services, analytics","Lastly, we also collect information related to key performance indicators/statistics to feed the dashboard and benchmarking functionality offered by the Platform (viewable by registered Coaches in an anonymized way only)."
information you enter on website,we,"legal, services, analytics","We receive, collect, and store any information you enter on the website or provide us in any other way."
ip address,social media,,"Our Website includes Social Media features, such as the Like button.
These Features may collect your IP address, which page you are visiting on our site, and may set a cookie to enable the feature to function properly."
ip address,we,"legal, services, analytics","As is true of most websites, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data.
We can also collect the Internet Protocol (IP) address used to connect your computer to the Internet, computer, and connection information."
non-personal information,we,"legal, services, analytics, advertising",We collect non-personal and personal Information for the following purposes:
