data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"In carrying out this activity, we may pass some information to third parties in aggregate and anonymised format."
UNSPECIFIED_DATA,provider base in us,,"Whenever we transfer your personal data out of the EEA, we ensure an appropriate degree of protection is afforded to it by ensuring at least one of the following safeguards is implemented: Where we use providers based in the US, we may transfer data to them if they are part of the Privacy Shield which requires them to provide similar protection to personal data shared between Europe and the US."
UNSPECIFIED_DATA,we,services,"In carrying out this activity, we may pass some information to third parties in aggregate and anonymised format.
We use different methods to collect data from and about you including through:
Whenever we transfer your personal data out of the EEA, we ensure an appropriate degree of protection is afforded to it by ensuring at least one of the following safeguards is implemented: Where we use providers based in the US, we may transfer data to them if they are part of the Privacy Shield which requires them to provide similar protection to personal data shared between Europe and the US.
You may give us your Identity, Contact and other Data by filling in forms or by corresponding with us by email or otherwise on the vei Event Platform."
aggregate / deidentified / pseudonymized information,we,services,"To help constantly improve and tailor the service we provide to you through our Platform, we may use aggregated information so that we can administer and improve our services, analyse trends, gather broad demographic information and detect suspicious or fraudulent transactions and most importantly monitor and improve our operations on a day to day basis.
We also collect, use and share Aggregated Data such as statistical or demographic data for any purpose."
contact,we,services,"You may give us your Identity, Contact and other Data by filling in forms or by corresponding with us by email or otherwise on the vei Event Platform."
credit card payment,Stripe,,Credit and debit card payments are processed by Stripe on their secure payments server and all card details and fully encrypted and store by them.
datum about you,UNSPECIFIED_ACTOR,,"Clicking on links to third party web sites, content or applications may allow those third parties to collect or share data about you."
datum analysis,we,"services, advertising, analytics, legal, security","Purposes for which we will use your personal data

To administer and protect our business and our services (including troubleshooting, data analysis, testing, system maintenance, support, reporting and hosting of data)"
different kind,we,"services, advertising","We may collect, use, store and transfer different kinds of personal data about you which we have grouped together as follows:"
different kind,we,"services, advertising, analytics, legal, security","We may collect, use, store and transfer different kinds of personal data about you which we have grouped together as follows:"
different method,we,"services, advertising",We use different methods to collect data from and about you including through:
identity,we,"services, advertising","You may give us your Identity, Contact and other Data by filling in forms or by corresponding with us by email or otherwise on the vei Event Platform."
personal datum in structured use machine readable format,UNSPECIFIED_ACTOR,,"We will provide to you, or a third party you have chosen, your personal data in a structured, commonly used, machine-readable format."
personal datum in structured use machine readable format,we,"services, advertising","We will provide to you, or a third party you have chosen, your personal data in a structured, commonly used, machine-readable format."
sensitive personal datum,we,"services, advertising, analytics, legal, security","8. Data retention

With your prior consent, we may process sensitive personal data on the vei Event Platform."
specific information,we,"services, advertising, analytics, legal, security",We may need to request specific information from you to help us confirm your identity and ensure your right to access your personal data (or to exercise any of your other rights).
support,we,"services, advertising, analytics, legal, security","Purposes for which we will use your personal data

To administer and protect our business and our services (including troubleshooting, data analysis, testing, system maintenance, support, reporting and hosting of data)"
system maintenance,we,"services, advertising, analytics, legal, security","Purposes for which we will use your personal data

To administer and protect our business and our services (including troubleshooting, data analysis, testing, system maintenance, support, reporting and hosting of data)"
technical data about equipment,we,"services, advertising, analytics, legal, security","As you interact with the vei Event Platform, we will automatically collect Technical Data about your equipment, browsing actions and patterns.
We collect this personal data by using cookies, server logs and other similar technologies."
technical datum about equipment,we,"services, advertising, analytics, legal, security","As you interact with the vei Event Platform, we will automatically collect Technical Data about your equipment, browsing actions and patterns.
We collect this personal data by using cookies, server logs and other similar technologies."
