data_type,collector,purpose,text
UNSPECIFIED_DATA,Google,analytics,"Google will use this information on our behalf for the purpose of analyzing your use of the Site, compiling reports on Site activity and providing other services relating to Site activity and internet usage."
UNSPECIFIED_DATA,Stripe,,"It may include the zip/postal code and GPS location that you provide to the third party payment processors that collect and manage payment on our behalf (We will not, however, collect store or handle any of your payment information.
This information will be transmitted directly to the payment processors (currently Chargebee and Stripe)."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Those third party websites may place their own cookies or other files on your computer, collect data, or solicit Personal Information from you.
We do not exercise control over third party websites."
UNSPECIFIED_DATA,chargebee,,"It may include the zip/postal code and GPS location that you provide to the third party payment processors that collect and manage payment on our behalf (We will not, however, collect store or handle any of your payment information.
This information will be transmitted directly to the payment processors (currently Chargebee and Stripe)."
UNSPECIFIED_DATA,payment processor,,"It may include the zip/postal code and GPS location that you provide to the third party payment processors that collect and manage payment on our behalf (We will not, however, collect store or handle any of your payment information.
This information will be transmitted directly to the payment processors (currently Chargebee and Stripe)."
aggregate / deidentified / pseudonymized information,UNSPECIFIED_ACTOR,analytics,"We may share aggregated information that does not include Personal Information (including technical information, and information about your use of the Services, as set out above) with third parties for industry analysis, demographic profiling, and other purposes."
aggregate / deidentified / pseudonymized information,we,analytics,"We may share aggregated information that does not include Personal Information (including technical information, and information about your use of the Services, as set out above) with third parties for industry analysis, demographic profiling, and other purposes."
archive copy of record,we,analytics,We may retain an archived copy of your records as required by law or for legitimate business purposes.
contact information,UNSPECIFIED_ACTOR,analytics,"If we organise an event with third party sponsors, your contact details may be provided to them in accordance with the registration form."
content from own event,we,analytics,Content from our own events may be shared or reused by us for marketing purposes or to enable participants to view event content at other times.
cookie / pixel tag,Google,analytics,The information generated by the cookie about your use of the Site will be transmitted to and stored by Google on servers in the United States.
cookie / pixel tag,UNSPECIFIED_ACTOR,analytics,"We may share Personal Information that we collected through cookies, in aggregated form, with carefully selected third parties for the purposes set out above, unless you disable or block cookies as set out below."
cookie / pixel tag,we,"analytics, services","We may share Personal Information that we collected through cookies, in aggregated form, with carefully selected third parties for the purposes set out above, unless you disable or block cookies as set out below.
We use cookies to distinguish you from other users of the Services."
information about,we,"analytics, services",We use Google Analytics to collect information about how users use the Site.
information about you,government official,,"We will disclose any information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (including but not limited to subpoenas), to protect the property and rights of Touchcast or a third party, to protect the safety of the public or any person, or to prevent or stop activity we may consider to be, or to pose a risk of being, illegal, unethical, or legally actionable activity."
information about you,private party,,"We will disclose any information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (including but not limited to subpoenas), to protect the property and rights of Touchcast or a third party, to protect the safety of the public or any person, or to prevent or stop activity we may consider to be, or to pose a risk of being, illegal, unethical, or legally actionable activity."
information about you,we,"analytics, services","We will disclose any information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (including but not limited to subpoenas), to protect the property and rights of Touchcast or a third party, to protect the safety of the public or any person, or to prevent or stop activity we may consider to be, or to pose a risk of being, illegal, unethical, or legally actionable activity."
personal information hold about you,we,"analytics, services, advertising, legal","Specifically, we use Personal Information held about you in the following ways:"
specific information,we,"analytics, services, advertising, legal, security",We may need to request specific information from you to help us confirm your identity and ensure your right to access your personal Information (or to exercise any of your other rights).
technical information,we,"analytics, services, advertising, legal","With regard to each of your visits to any of the Services we may automatically collect the following information, which may be Personal Information as it may (particularly when combined) enable you to be identified: technical information (or 'log data'), including the Internet protocol (IP) address used to connect your computer or other device to the Internet, browser type and version, time zone setting, browser plug-in types and versions, user preferences, operating system and platform; and"
technical information,we,"analytics, services, advertising, legal, security","With regard to each of your visits to any of the Services we may automatically collect the following information, which may be Personal Information as it may (particularly when combined) enable you to be identified: technical information (or 'log data'), including the Internet protocol (IP) address used to connect your computer or other device to the Internet, browser type and version, time zone setting, browser plug-in types and versions, user preferences, operating system and platform; and"
touchcast,we,"analytics, services, advertising, legal, security","Your privacy is important to us, so we have developed this Privacy Policy to inform you (""you"", ""your"", or ""user"") of our policies and procedures regarding the collection, use, and disclosure of Personal Information we receive from our users through the Touchcast website (see https://touchcast.com/ ) (the ""Site"") and any applications (including mobile applications) (""Applications"") made available by Touchcast (collectively, the ""Services"")."
