data_type,collector,purpose,text
UNSPECIFIED_DATA,it service provider,,"We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","This Privacy Policy explains how we collect, use, disclose, and safeguard your information when you visit our website, use our applications, or access any of our plug-ins or add-ons (collectively, the ""Application""), and also applies to any messages between you and the Application and when you interact with the Application directly or through third party website or software.
We collect information from you when you provide it to us, and automatically when you access the Application.
We have collected, and disclosed for the business purposes set forth herein, certain information from the following categories of Personal Information as set forth in Cal. Civ. Code 1798.140(o)(1), from our users in the past 12 months: (i) identifiers, such as a real name, alias, postal address, unique personal identifier, online identifier, Internet Protocol address, email address, account name, or other similar identifiers; (ii) commercial information, including records of products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies; (iii) internet or other similar network activity information, including, but not limited to, as browsing history, search history, information on a consumer's interaction with a website, application, or advertisement; (iv) geolocation data; (v) sensory data; and vi) inferences drawn from other personal information to create a profile about a consumer reflecting the consumer's preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes.
We may also use your information to resolve disputes, troubleshoot problems, and enforce our agreements with you, including sales terms and conditions, and this Policy.
We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you.
We may use your information to operate the Application, perform or fulfill services requested by you, deliver information to you about our products and services, improve and tailor our products and services to better fit our users, inform you of changes to our Application or this Policy, and to solicit additional information from you.
We may use your information to send you push notifications regarding your account or the Application if you opt into such communications.
We will make a determination regarding whether the information provided by you for verification purposes is reliable, and if not, we may request additional information, or may decline to provide certain information to you.
Without limiting the generality of the foregoing, we may use your information to:"
aggregate / deidentified / pseudonymized information,we,"advertising, analytics, legal, security, services","We may continuously maintain and use, as set forth herein, any anonymized, de-identified, or aggregated data we collected during your use of the Application."
camera,we,"advertising, analytics, legal, security, services","We may request access to certain features from your mobile device or your computer, including your camera, microphone, sensors, and other features."
cookie / pixel tag,UNSPECIFIED_ACTOR,advertising,"These companies may use information about your visits to the Application and other websites that are contained in web cookies in order to provide advertisements about goods and services of interest to you.
We may allow third-party companies to serve ads when you visit the Application."
customer service,it service provider,,"We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you."
data analysis,it service provider,,"We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you."
datum point,we,"advertising, analytics, legal, security, services",Without limiting the verification procedures available to us: We may request certain data points from you to compare those with the information we have on file for you.
email delivery,it service provider,,"We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you."
feedback,we,"advertising, analytics, legal, security, services","Without limiting the generality of the foregoing, we may use your information to: Request feedback and contact you about your use of the Application."
hosting service,it service provider,,"We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you."
information we collect about you,UNSPECIFIED_ACTOR,advertising,We may share information we have collected about you with certain third parties in certain situations described herein.
information we collect about you,we,"advertising, analytics, legal, security, services",We may share information we have collected about you with certain third parties in certain situations described herein.
marketing assistance,it service provider,,"We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you."
metric regard interaction with conference with host,we,"advertising, analytics, legal, security, services","We may also share certain metrics regarding your interactions with the conference with the host, including responses to questions or surveys, whether or not you spoke or participated in any chat feature of the conference, and similar details."
microphone,we,"advertising, analytics, legal, security, services","We may request access to certain features from your mobile device or your computer, including your camera, microphone, sensors, and other features."
party who assist we in,it service provider,,"We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you."
payment information,we,"advertising, analytics, legal, security, services","If you agree to pay us for your access to or us of any portion of the Application, we may collect your payment information."
payment processing,it service provider,,"We may disclose your information to third party service providers, including but not limited to IT service providers, who perform services for us or on our behalf, including payment processing, data analysis, email delivery, hosting services, customer service, marketing assistance, and parties who otherwise assist us in operating the Application, improving and developing our services, and performing or fulfilling services requested by you."
sensor,we,"advertising, analytics, legal, security, services","We may request access to certain features from your mobile device or your computer, including your camera, microphone, sensors, and other features."
several type,we,"advertising, analytics, legal, security, services","We collect several types of information from and about users of the Application, which may depend on the content and materials you use, including:"
townhall pro inc.,we,"advertising, analytics, legal, security, services","Townhall Pro, Inc. (""we"" or ""us"" or ""our"") respects the privacy of our users (""user"" or ""you"")."
