data_type,collector,purpose,text
acquire user information,we,"advertising, services","Article 4 (Purpose of Use of User Information)

We use acquired User Information for the following purposes."
customer attribute,advertiser,advertising,"Article 14 (Cookie)

Advertising Provider may use Cookie, access data, our identifiers, and customer attributes to distribute advertisements that match your hobbies and preferences."
identifier,advertiser,advertising,"Article 14 (Cookie)

Advertising Provider may use Cookie, access data, our identifiers, and customer attributes to distribute advertisements that match your hobbies and preferences."
internet activity,advertiser,advertising,"Article 14 (Cookie)

Advertising Provider may use Cookie, access data, our identifiers, and customer attributes to distribute advertisements that match your hobbies and preferences."
personal date,we,"advertising, services, security","We shall keep Personal Data accurate and up-to-date to the extent necessary to achieve the purpose of use and when the retention period prescribed by law has expired, or when Personal Date is no longer required to be used for achieving the purpose of use stipulated in Article 4, we will strive to delete Personal Data without delay."
personal datum among acquire use information,UNSPECIFIED_ACTOR,"analytics, services","Article 5 (Provision of Information to a Third Party)

1) We may provide Personal Data among the acquired Use Information to a third party in the following cases:"
personal datum among acquire use information,we,"advertising, services, security, analytics","Article 5 (Provision of Information to a Third Party)

1) We may provide Personal Data among the acquired Use Information to a third party in the following cases:"
personal information,we,"advertising, services, security, analytics","Article 6 (Joint Use of Acquired Personal Data)

If we need a business partner who works with us to provide the Services to you, we may use your Personal Data jointly with our business partner.
We shall keep Personal Data accurate and up-to-date to the extent necessary to achieve the purpose of use and when the retention period prescribed by law has expired, or when Personal Date is no longer required to be used for achieving the purpose of use stipulated in Article 4, we will strive to delete Personal Data without delay."
user information,UNSPECIFIED_ACTOR,"analytics, services","Article 16 (Link)

On websites provided by companies other than ours linked from the Services, such companies may acquire User Information, but this does not apply to this Privacy Policy, and we do not assume any obligations or responsibilities for the business to acquire customer information."
user information,we,"advertising, services, security, analytics","Article 3 (Information We Obtain through the Services)

We may obtain the following User Information from the Users.
Article 9 (Deletion of User Information)

We may retain User Information during and after expiration of our contractual relationships with us, but we will not keep it unnecessarily.
If you permit us to obtain the User Information through a service operated by a third party, we may obtain the User Information."
