data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"legal, security","We collect information from you when you register on our site, place an order, subscribe to a newsletter, fill out a form, open a Support Ticket, submit data to us for processing or enter information on our site.
We may release information when its release is appropriate to comply with the law, enforce our site policies, or protect ours or others' rights, property or safety."
cookie / pixel tag,we,"legal, security, analytics, services","For instance, we use cookies to help us remember and process the items in your shopping cart.
This website uses cookies to improve your experience.
We also use cookies to help us compile aggregate data about site traffic and site interaction so that we can offer better site experiences and tools in the future.
We use cookies to:"
custom vocabulary datum,we,"legal, security, analytics, services","Any ""Custom Vocabulary"" or ""Custom Topics"" data can be used by us to help us better train our algorithms."
datum capture,we,"legal, security, analytics, services","We will store and use any data captured or collected in strict accordance with the PCI Security Standards and applicable federal, state, and local law and regulations, including, subject to the licenses and restrictions hereunder, the use of tokens, encryption, aggregation, and anonymization."
detail of visitor behaviour pattern,Google,,"When someone visits one of our websites, Google Analytics collects standard internet log information and details of visitor behaviour patterns."
email address,we,"legal, security, analytics, services, advertising",We collect your email address in order to:
information we collect from you,we,"legal, security, analytics, services, advertising","We may use the information we collect from you when you register, make a purchase, sign up for our newsletter, respond to a survey or marketing communication or use our website, in the following ways:"
information you transfer to we for processing,we,"legal, security, analytics, services, advertising","We collect information you transfer to us for processing, under the terms you agree within the processing contract, retaining it for the period defined in the processing contract, or otherwise for such time as is reasonable."
item in shopping cart,we,"legal, security, analytics, services, advertising","For instance, we use cookies to help us remember and process the items in your shopping cart."
standard internet log information,Google,,"When someone visits one of our websites, Google Analytics collects standard internet log information and details of visitor behaviour patterns."
statistic around email opening,we,"legal, security, analytics, services, advertising",We gather statistics around email opening and clicks using industry standard technologies to help us monitor and improve our e-newsletter.
