data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"7. Sharing Information with Third Parties
From time to time we may employ third parties to help us provide and/or improve the Services.
These third parties may have access to or process your information as part of providing those services for us."
UNSPECIFIED_DATA,we,"security, services","If you are not of legal age to form a binding contract (in many jurisdictions, this age is 18), you may only use the Services and disclose information to us with your parent's or legal guardian's express consent.
This Privacy Policy describes how we collect, store, use and distribute information through our software, website, documentation, and related services (together, the ""Services"").
We may also collect information through the use of commonly-used information-gathering tools, such as cookies, log files, and Web beacons.
We may retain certain data as necessary to prevent fraud or future abuse, or for legitimate business purposes, such as analysis of aggregated, non-personally-identifiable data, account recovery, or if required by law.
We use this information to manage your account, to provide the Services, to maintain our customer/visitor lists, to respond to your inquiries or request feedback, for identification and authentication purposes, for service improvement, and to address issues like malicious use of the Services."
billing information,we,"security, services","When purchasing the Services, we will require you to provide financial and billing information, such as billing name and address, and credit card number (""Billing Information"")."
browser type,we,"security, services, analytics","As is true of most websites, we gather certain information automatically to analyze trends in the aggregate and administer the Services.
This information may include your Internet Protocol (IP) address (or the proxy server you use to access the World Wide Web), your browser type, the pages and files you viewed, your operating system, your actions in connection with our Services, and date/time stamps associated with your usage."
cookie / pixel tag,we,"security, services, analytics","For example, we may use cookies to make it easier for the user to resume a recent session without re-entering their log-in details.
We also use web beacons to operate and improve the Services and our email communications.
We use standard browser cookies to allow us to remember details of a user session.
We use web beacons alone or in conjunction with cookies to compile information about your usage of the Services and interaction with emails from us."
cxera inc.,we,"security, services, analytics, advertising","CXera Inc. (""we"" or ""us"") is committed to protecting your privacy."
date time stamp associate with usage,we,"security, services, analytics","As is true of most websites, we gather certain information automatically to analyze trends in the aggregate and administer the Services.
This information may include your Internet Protocol (IP) address (or the proxy server you use to access the World Wide Web), your browser type, the pages and files you viewed, your operating system, your actions in connection with our Services, and date/time stamps associated with your usage."
feedback,we,"security, services, analytics","We use this information to manage your account, to provide the Services, to maintain our customer/visitor lists, to respond to your inquiries or request feedback, for identification and authentication purposes, for service improvement, and to address issues like malicious use of the Services."
file,we,"security, services, analytics","As is true of most websites, we gather certain information automatically to analyze trends in the aggregate and administer the Services.
This information may include your Internet Protocol (IP) address (or the proxy server you use to access the World Wide Web), your browser type, the pages and files you viewed, your operating system, your actions in connection with our Services, and date/time stamps associated with your usage."
google user data,we,"security, services, analytics","Aside from the Google Drive files that you expressly choose to upload to our platform, no Google user data is stored by the Services."
information we collect,we,"security, services, analytics",We use the information we collect in the following ways:
ip address,we,"security, services, analytics","As is true of most websites, we gather certain information automatically to analyze trends in the aggregate and administer the Services.
This information may include your Internet Protocol (IP) address (or the proxy server you use to access the World Wide Web), your browser type, the pages and files you viewed, your operating system, your actions in connection with our Services, and date/time stamps associated with your usage."
permission,we,"security, services, analytics",We will request your permission before collecting such information.
personal information,UNSPECIFIED_ACTOR,,"We may disclose your Personal Information to third parties without your consent if we have reason to believe that disclosing this information is necessary to identify, contact or bring legal action against someone who may be causing injury to or interference with (either intentionally or unintentionally) our rights or property, other users of the Services, or anyone else (including the rights or property of anyone else) that could be harmed by such activities."
personal information,party permit,,"As appropriate, this amended Personal Information will be transmitted to those parties to which we are permitted to disclose your information.
We will make every reasonable effort to keep your Personal Information accurate and up-to-date, and we will provide you with mechanisms to update, correct, delete or add to your Personal Information as appropriate."
personal information,we,"security, services, analytics","We may also disclose your Personal Information in connection with a corporate re-organization, a merger or amalgamation with another entity, or a sale of all or a substantial portion of our assets or stock, including any due diligence exercise carried out in relation to the same, provided that the information disclosed continues to be used for the purposes permitted by this Privacy Policy by the entity acquiring the information.
We may disclose Personal Information when we believe in good faith that such disclosure is required by and in accordance with the law.
We may disclose your Personal Information to third parties without your consent if we have reason to believe that disclosing this information is necessary to identify, contact or bring legal action against someone who may be causing injury to or interference with (either intentionally or unintentionally) our rights or property, other users of the Services, or anyone else (including the rights or property of anyone else) that could be harmed by such activities.
We will keep your Personal Information for as long as it remains necessary for the identified purpose or as required by law, which may extend beyond the termination of our relationship with you."
reason for denial,we,"security, services, analytics",In such circumstances we will provide reasons for the denial to you upon request.
registration information,we,"security, services, analytics, advertising","We may also use Registration Information for limited marketing purposes, namely, to contact you to further discuss your interest in the Services, and to send you information about us or our partners."
zoom user data,we,"security, services, analytics, advertising",No Zoom user data is stored by the Services aside from your Zoom user ID.
