data_type,collector,purpose,text
UNSPECIFIED_DATA,ntl,services,"NTL may use your personal or your clients' information to manage your account, to contact you and to operate, improve, and deliver our products and services, including the Website."
contact information,we,services,We use the contact information you provide to communicate with you.
cookie / pixel tag,related technology,"analytics, services","Cookies and related technology NTL may use cookies, Locally Shared Objects, Web beacons, or similar technology to keep track of user session identity on the Website, such as tracking items in a shopping cart."
email address,we,services,We may use your email address to contact you regarding your postings or to inquire about your community experience.
file on google drive,ntl,services,"This integration allows NTL to: Access and manage your files on Google Drive, including the ability to download or delete files in sync with our applications."
google user datum,we,services,"At NTL we are committed to transparently disclosing how we access, use, store, and share Google user data in accordance with this Privacy Policy and Google's Limited Use requirements."
information provide to we in accordance with irs regulation,we,"services, analytics",We may retain information provided to us in accordance with IRS and state regulations.
person name,ntl,services,"When you (""User"") access the Website, or purchase or license products and services for this Website, NTL may collect information such as name, address, tax ID numbers, and the like."
personal information,we,"services, analytics","Should a child whom we know to be under 13 send personal information to us, we will use that information only to respond directly to that child to inform him or her that we must have parental consent before receiving his or her personal information.
We may use your personal information to charge you for the products and services you purchase.
We may use your personal information to provide you with information and services you request, if appropriate, to tell you about NTL products and services, and to give you a customized, interactive experience as you use our products."
postal address,ntl,services,"When you (""User"") access the Website, or purchase or license products and services for this Website, NTL may collect information such as name, address, tax ID numbers, and the like."
shared objects,related technology,"analytics, services","Cookies and related technology NTL may use cookies, Locally Shared Objects, Web beacons, or similar technology to keep track of user session identity on the Website, such as tracking items in a shopping cart."
tax id number,ntl,services,"When you (""User"") access the Website, or purchase or license products and services for this Website, NTL may collect information such as name, address, tax ID numbers, and the like."
tax resolution information,we,"services, analytics, legal",We may use your clients' tax resolution information to aid in the preparation of documents for the IRS and provide related assistance and services.
