data_type,collector,purpose,text
Digital Advertising Consortium,advertiser,"advertising, analytics","You may opt-out of many third-party ad networks, including those operated by members of the Network Advertising Initiative (""NAI""), the Digital Advertising Alliance (""DAA""), or, in Europe, the European Interaction Digital Advertising Alliance (""EIDAA"")."
UNSPECIFIED_DATA,ntscom,services,"NTSCOM and/or our service providers also process data in some other countries for customer care, account management and service provisioning."
UNSPECIFIED_DATA,service provider,services,"NTSCOM and/or our service providers also process data in some other countries for customer care, account management and service provisioning."
UNSPECIFIED_DATA,we,"advertising, services","The type of information that we collect depends on your interaction with us, but may include, your name, address, telephone number (business or personal), email address (business or personal), postal/billing address (business or residential), and any other information that you choose to provide or is necessary for us to provide Services to you.
We collect or receive information from you when you sign up for our Services, create an online account with us, make a purchase, request details or a call back, submit a technical, customer or billing support request, participate in a contest or survey, provide us with feedback or otherwise contact us.
We may also receive information about the pages you visit, the time you spend on them, the links or advertisements you see, click on and follow, the referring URL or the webpage that led you to our Sites, the search terms you enter, how often you open an application, and other similar information.
When you sign up for service with NTSCOM or inquire about our services, we transfer your information to the United States and other countries as necessary to perform our agreement with you or to respond to an inquiry you make.
Where permitted by law and with your consent where required, our affiliates may use your information for the purposes indicated in this Policy, including to market their products and services to you."
above personal datum,we,"advertising, services","We may collect the above personal data in the course of providing Services to you or to someone who has provided you with access to our Services.
We may obtain this information in a number of ways, for example:"
account information,we,"advertising, services","Account Information: Contact and related information that allows us to communicate with you.
We obtain this information when you order or register to receive any of our Services or information about our Services."
aggregate / deidentified / pseudonymized information,advertiser,,"We may provide these third-party advertisers with anonymized information about your usage of our Sites and our Services, as well as aggregate information about visitors to our Sites and users of our Services; however, we do not share your personal data with these third parties."
aggregate / deidentified / pseudonymized information,we,"advertising, services","We may provide these third-party advertisers with anonymized information about your usage of our Sites and our Services, as well as aggregate information about visitors to our Sites and users of our Services; however, we do not share your personal data with these third parties."
cookie / pixel tag,UNSPECIFIED_ACTOR,analytics,"We and our third-party service providers also use clear GIFs in HTML email to our customers, to help us track email response rates, identify when our email are viewed, and track whether our email are forwarded.
We and our third-party service providers may use clear GIFs (a.k.a. web beacons, web bugs or pixel tags), in connection with our websites to, among other things, track the activities of visitors, help us manage content and compile statistics about usage."
cookie / pixel tag,advertiser,"advertising, analytics","Third party ad network providers, advertisers, sponsors and/or traffic measurement services may use cookies, JavaScript, web beacons (including clear GIFs), Flash LSOs and other technologies to measure the effectiveness of their ads, to personalize advertising content to you, and to track your movements on our Sites and on other third-party sites."
cookie / pixel tag,analytic provider,"advertising, analytics","Third party ad network providers, advertisers, sponsors and/or traffic measurement services may use cookies, JavaScript, web beacons (including clear GIFs), Flash LSOs and other technologies to measure the effectiveness of their ads, to personalize advertising content to you, and to track your movements on our Sites and on other third-party sites."
cookie / pixel tag,sponsor,"advertising, analytics","Third party ad network providers, advertisers, sponsors and/or traffic measurement services may use cookies, JavaScript, web beacons (including clear GIFs), Flash LSOs and other technologies to measure the effectiveness of their ads, to personalize advertising content to you, and to track your movements on our Sites and on other third-party sites."
cookie / pixel tag,we,"advertising, services, analytics","We and our third-party service providers also use clear GIFs in HTML email to our customers, to help us track email response rates, identify when our email are viewed, and track whether our email are forwarded.
We and our third-party service providers may use clear GIFs (a.k.a. web beacons, web bugs or pixel tags), in connection with our websites to, among other things, track the activities of visitors, help us manage content and compile statistics about usage.
We use cookies to provide you with a great experience and to help our website run effectively."
customer service,we,"advertising, services, analytics, legal, security","Legal

Transfer and Processing of Personal Information

the provision of NTSCOM's Services that Customer and Customer's End User has subscribed to, and for legal and other purposes required for the provision of the services such as customer service, technical support, billing and reconciliation, operational maintenance, fraud detection and prevention, as required by law and to communicate with Customer;"
datum collect,we,"advertising, services, analytics",We use the data collected by such third parties to help us administer and improve the quality of our websites and to analyze usage.
datum you want,social media,,"By clicking on such a plugin, the data you want to ""like"" or ""share"" will be provided to the relevant social media site."
execute certificates of exemption,ntscom,services,"Customer shall be responsible for the following: Certificates of Exemption: Customer shall provide NTSCOM with properly executed Certificates of Exemption, in form substantially similar to one or more of the forms contained in the NTSCOM'S Exemption Certificate Packet, for all applicable foreign, federal, state, county and local taxes and fees (if any); Customer Network Security: Customer is responsible for maintaining the security of its internal network from unauthorized access through the Internet."
flash lso,advertiser,"advertising, analytics","Third party ad network providers, advertisers, sponsors and/or traffic measurement services may use cookies, JavaScript, web beacons (including clear GIFs), Flash LSOs and other technologies to measure the effectiveness of their ads, to personalize advertising content to you, and to track your movements on our Sites and on other third-party sites."
flash lso,analytic provider,"advertising, analytics","Third party ad network providers, advertisers, sponsors and/or traffic measurement services may use cookies, JavaScript, web beacons (including clear GIFs), Flash LSOs and other technologies to measure the effectiveness of their ads, to personalize advertising content to you, and to track your movements on our Sites and on other third-party sites."
flash lso,sponsor,"advertising, analytics","Third party ad network providers, advertisers, sponsors and/or traffic measurement services may use cookies, JavaScript, web beacons (including clear GIFs), Flash LSOs and other technologies to measure the effectiveness of their ads, to personalize advertising content to you, and to track your movements on our Sites and on other third-party sites."
fraudulent credit card,customer,services,"NTSCOM determines that Customer have or are engaging in any unlawful activity in connection with provision or use of the Services; Customer's provision or use of the Services violates Applicable Law; NTSCOM determines that Customer has created or caused to be created multiple free accounts; NTSCOM determines that Customer has used a fraudulent credit card to pay for Service charges on Customer's Account; NTSCOM determines that Customer have verbally abused or harassed any of its employees, contractors, agents, or other representatives; Customer did not or will not reasonably comply or cooperate with any Applicable Law or regulation, or NUWAVE is made aware of allegations of the same; NTSCOM is ordered by law enforcement or other Governmental Authority to suspend or terminate Services to Customer's Account; Customer brings any legal action or proceeding, including without limitation in any court, regulatory, or administrative body, arbitral body, or mediator, against NTSCOM, or participate in any class action lawsuit against NTSCOM; Except to the extent prohibited by applicable Law, Customer file a petition in bankruptcy or if a petition in bankruptcy is filed against Customer and such petition is not dismissed within thirty (30) days after the effective filing date thereof, or a trustee or receiver is appointed over any of Customer's relevant property; NUWAVE determines that such action is necessary to protect, maintain, or improve the Services or the NTSCOM network; to prevent fraud or potential harm to NTSCOM, its customers, or other third parties affiliated with NTSCOM; or Customer commits a material breach of this Agreement which by its nature cannot be cured."
geolocation,ntscom,services,"You are asking to port Your Name Address - both billing and service addresses (if your address is a P.O. Box, please provide NTSCOM with an additional physical location address where the number resides)"
hardware,we,"advertising, services, analytics, legal, security","This Acceptable Use Policy (""AUP"") governs the use of NTSCOM's services, systems, networks, websites, software, hardware, and products (collectively, ""Services"") by NTSCOM's customers and its end users (collectively ""Customer"" or ""You"")."
identity of third party,we,"advertising, services, analytics","If you are a California resident, then, subject to certain limits under California law, you may ask us to provide you with a list of certain categories of personal data we have disclosed to third parties for their direct marketing purposes during the immediately preceding calendar year as well as the identity of those third parties."
increase cost,ntscom,services,"Within seven (7) days after NUWAVE's delivery of written notice of the modification, then (i) NTSCOM may pass such increased costs through to Customer upon such seven (7) days' notice and/or revise this Agreement as appropriate to equitably adjust for such adverse effect, and (ii) Customer may terminate the affected Service without termination liability by delivering written notice of termination no later than seven (7) days after the effective date of the rate increase or after a materially adverse change to the Agreement."
information about attendance,UNSPECIFIED_ACTOR,analytics,"if you attend an event, we may process information about you gathered in relation to the event and may share information about your attendance with your company."
information about attendance,we,"advertising, services, analytics","if you attend an event, we may process information about you gathered in relation to the event and may share information about your attendance with your company."
information about you,we,"advertising, services, analytics","In order to communicate adequately with you as a user of our Services and to respond to your requests, we need to process information about you and therefore have a legitimate interest in processing this information to ensure the efficient and effective operation of our business;
In order to engage in transactions with customers, suppliers and business partners, and to process purchases and effect installation of our products and deliver Services, we need to process information about you as necessary to enter into or perform a contract with you;"
information about you gather in relation to event,we,"advertising, services, analytics","if you attend an event, we may process information about you gathered in relation to the event and may share information about your attendance with your company."
loa,new provider,,Submit your LOA to your new provider.
loa,ntscom,services,NTSCOM will then submit your LOA to your previous provider and wait for approval to port your number.
loa,porting department,,You may submit an online LOA and submit your LOA in PDF format via email or fax to NTSCOM's porting department as detailed on the LOA.
loa,previous provider,,NTSCOM will then submit your LOA to your previous provider and wait for approval to port your number.
misleading caller identification information,caller identification service,,"Passing a telephone number not associated with the calling party, whether or not used as a means to obtain name and number information for the improperly passed telephone number; Cause any caller identification service to transmit misleading or inaccurate caller identification information, whether or not with the intent to defraud or cause harm; Place calls for the primary purpose of generating queries to a CNAM (Calling Name) or similar database; Calling a party in violation of any FCC Rules, including, but not limited to, those applicable to telemarketers and telephone solicitations in 47 CFR Section 64.1200 and to the delivery of CPN by telemarketers in 47 CFR Section 64.1601(e);"
network,we,"advertising, services, analytics, legal, security","This Acceptable Use Policy (""AUP"") governs the use of NTSCOM's services, systems, networks, websites, software, hardware, and products (collectively, ""Services"") by NTSCOM's customers and its end users (collectively ""Customer"" or ""You"")."
