data_type,collector,purpose,text
Slack,we,"legal, security, analytics, services","This Privacy Policy applies to all information collected through our Services (which includes our Website, App, Chrome Extension, Slack App, and Zoom App), as well as, any related services, sales, marketing or events."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We may share your data with third-party vendors, Service Providers, contractors or agents who perform services for us or on our behalf and require access to such information to do that work."
UNSPECIFIED_DATA,contractor,,"We may share your data with third-party vendors, Service Providers, contractors or agents who perform services for us or on our behalf and require access to such information to do that work."
UNSPECIFIED_DATA,service providers,,"We may share your data with third-party vendors, Service Providers, contractors or agents who perform services for us or on our behalf and require access to such information to do that work."
UNSPECIFIED_DATA,we,"legal, security","We also collect information through cookies and similar technologies.
We may disclose your information where we are legally required to do so in order to comply with applicable law, governmental requests, a judicial proceeding, court order, or legal process, such as in response to a court order or a subpoena (including in response to public authorities to meet national security or law enforcement requirements).
We may disclose your information where we believe it is necessary to investigate, prevent, or take action regarding potential violations of our policies, suspected fraud, situations involving potential threats to the safety of any person and illegal activities, or as evidence in litigation in which we are involved.
We may process your data when it is reasonably necessary to achieve our legitimate business interests.
We may share or transfer your information in connection with, or during negotiations of, any merger, sale of company assets, financing, or acquisition of all or a portion of our business to another company.
We may share your data with third-party vendors, Service Providers, contractors or agents who perform services for us or on our behalf and require access to such information to do that work.
We only share information with your consent, to comply with laws, to provide you with services, to protect your rights, or to fulfil business obligations.
We use the data or information we receive or collect to:
When you are using our Services, we collect information that you voluntarily provide to us when you register for our Services or when you access or surf through our Platforms, or express an interest in obtaining information about us or our products or Services or otherwise when you contact us, some which may be considered as personal data and can be used to identify you."
beacon,service providers,analytics,"We and our Service Providers also use beacons and tags in HTML emails to our customers to help us track email response rates, identify when our emails are viewed, and track whether our emails are forwarded."
beacon,we,"legal, security, analytics","We and our Service Providers also use beacons and tags in HTML emails to our customers to help us track email response rates, identify when our emails are viewed, and track whether our emails are forwarded."
chrome extension,we,"legal, security, analytics, services","This Privacy Policy applies to all information collected through our Services (which includes our Website, App, Chrome Extension, Slack App, and Zoom App), as well as, any related services, sales, marketing or events."
datum we hold,we,"legal, security, analytics",We may process or share your data that we hold based on the following legal basis:
information describe,we,"legal, security, analytics",We will gather the information described if you opt to register in this manner.
information regard mobile device,we,"legal, security, analytics","We collect information regarding your mobile device, push notifications, when you use our App."
information we collect,we,"legal, security, analytics",We will only use the information we collect for the purposes indicated in this Privacy Policy or as otherwise specified on the relevant Services.
information we collect about you,we,"legal, security, analytics, services","Primarily, we use the information we collect about you to provide you with a more personalized experience and to answer to any requests you send us in a more thorough manner."
information you provide to we,we,"legal, security, analytics, services","When you are using our Services, we collect information that you voluntarily provide to us when you register for our Services or when you access or surf through our Platforms, or express an interest in obtaining information about us or our products or Services or otherwise when you contact us, some which may be considered as personal data and can be used to identify you."
internet activity,we,"legal, security, analytics, services","Except where this data is used to reinforce the security or to improve the functionality of our Service, or we are legally compelled to maintain this data for extended periods of time, we will keep usage data for a shorter length of time."
option,we,"legal, security, analytics, services","We may give you the option of registering with us using the information from your existing social media accounts, such as Facebook, Twitter, or other social media accounts."
push notification,we,"legal, security, analytics, services","We collect information regarding your mobile device, push notifications, when you use our App."
tag,service providers,analytics,"We and our Service Providers also use beacons and tags in HTML emails to our customers to help us track email response rates, identify when our emails are viewed, and track whether our emails are forwarded."
tag,we,"legal, security, analytics, services","We and our Service Providers also use beacons and tags in HTML emails to our customers to help us track email response rates, identify when our emails are viewed, and track whether our emails are forwarded."
zoom app,we,"legal, security, analytics, services","This Privacy Policy applies to all information collected through our Services (which includes our Website, App, Chrome Extension, Slack App, and Zoom App), as well as, any related services, sales, marketing or events."
