data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,We may provide access to or share your information with third parties who perform services on our behalf.
UNSPECIFIED_DATA,opengenius,,OpenGenius will share your information in the following ways:
UNSPECIFIED_DATA,we,"legal, services","Ayoa Privacy Policy

What information we collect about you
If the ownership of all, or substantially all, our business changes, we may transfer your information to the new owner so that the Services can continue to operate.
If you register for an Ayoa account, we will use your information to provide the Services to you.
We keep your information secure by taking appropriate technical and organisational measures against its unauthorised or unlawful processing and against its accidental loss, destruction or damage.
We may provide access to or share your information with third parties who perform services on our behalf.
We may retain your information for a longer period in the event of a complaint or if we reasonably believe there is a prospect of litigation in respect to our relationship with you.
We will only retain your information for as long as reasonably necessary to fulfil the purposes we collected it for, including for the purposes of satisfying any legal, regulatory, tax, accounting or reporting requirements."
datum about you,UNSPECIFIED_ACTOR,,Clicking on those links or enabling those connections may allow third parties to collect or share data about you.
datum of order make,we,"legal, services","We will also store data of the orders made by you, your interests and preferences."
datum relate to feature usage of services,we,"legal, services, analytics",We collect and analyse data related to feature usage and performance of the Services to enable us to track and improve the Services.
datum you choose,api service,security,OpenAI stores and processes any data you choose to submit through the API in order to provide you with the API services.
datum you choose,openai,services,OpenAI stores and processes any data you choose to submit through the API in order to provide you with the API services.
email address,we,"legal, services, analytics, security","For example, if you create an account or log into the Services using your Google credentials, we receive your name and email address as permitted by your Google profile settings in order to authenticate you.
We also receive your email address from other Service users when they provide it in order to invite you to the Services."
information about computer you use,we,"legal, services, analytics, security","We collect information about your computer, phone, tablet or other devices you use to access the Services."
information about you,we,"legal, services, analytics, security","We automatically collect information about you when you use our Services.
We collect information about you when you input it into the Services or otherwise provide it directly to us.
We receive information about you when you or your administrator enable third-party apps or integrate or link a third-party service with our Services."
information about you require,we,"legal, services, analytics, security","When you connect your account with a third-party service via an integration, we will share information about you that is required to provide the integration between the third-party service and our Services."
information about you you provide,we,"legal, services, analytics, security","We support integrations with several Google services and therefore access, collect, use and store information about you that you provide when you register to use Ayoa."
information on page you visit,Google,analytics,The Google Analytics service collects information on the page you have visited and helps us to improve our services to you.
information on page you visit,analytic provider,,The Google Analytics service collects information on the page you have visited and helps us to improve our services to you.
information relate to way you use service,we,"legal, services, analytics, security",We may ask you to provide information related to the way you use the Services to enable us to resolve your customer support enquiries.
information relate to way you use services,we,"legal, services, analytics, security",We may ask you to provide information related to the way you use the Services to enable us to resolve your customer support enquiries.
information we collect about you,we,"legal, services, analytics, security",Purposes for processing and how we use the information we collect about you
information we hold on you,we,"legal, services, analytics, security, advertising","If you do not object, we may use the information we hold on you to contact you for feedback on your use of our software and/or services, and/or website."
information you provide,we,"legal, services, analytics, security, advertising","We may also use this information to resolve app crashes and technical issues with our Services.
When you register with us or buy from us, the information you provide will be used for the purposes:"
interest,we,"legal, services, analytics, security, advertising","We will also store data of the orders made by you, your interests and preferences."
payment information,we,"legal, services, analytics, security, advertising","We collect payment and billing information when you register for our paid services which are processed using a secure payment processing service such as billing address, bank account and payment card details."
person name,we,"legal, services, analytics, security, advertising","For example, if you create an account or log into the Services using your Google credentials, we receive your name and email address as permitted by your Google profile settings in order to authenticate you."
personal datum belong to data subject who we identify as potential customer,we,"legal, services, analytics, security, advertising",We declare that we carefully and respectfully process personal data belonging to data subjects who we identify as potential customers.
personal datum in structured use machine readable format,UNSPECIFIED_ACTOR,,"We will provide to you, or a third party you have chosen, your personal data in a structured, commonly used, machine-readable format."
personal datum in structured use machine readable format,we,"legal, services, analytics, security, advertising","We will provide to you, or a third party you have chosen, your personal data in a structured, commonly used, machine-readable format."
personal identifier,Google,analytics,"Google may also transfer this information to third parties where required to do so by law, or where such third parties process the information on Google's behalf.
Google will use this information for the purpose of evaluating your use of the website, compiling reports on website activity for us and providing other services to us relating to website activity and internet usage.
The information generated by the cookie about your use of the website (including your IP address which we do not link to any personally identifiable information) will be transmitted to and stored by Google on servers in the United States."
personal identifier,UNSPECIFIED_ACTOR,,"Google may also transfer this information to third parties where required to do so by law, or where such third parties process the information on Google's behalf.
The information generated by the cookie about your use of the website (including your IP address which we do not link to any personally identifiable information) will be transmitted to and stored by Google on servers in the United States."
personal information,we,"legal, services, analytics, security, advertising",We process the personal data of our users to comply with our obligations under the contract and to carry out what they ask.
preference,we,"legal, services, analytics, security, advertising","We will also store data of the orders made by you, your interests and preferences."
statistical datum on sale pattern,we,"legal, services, analytics, security, advertising","This will include collecting statistical data on sales patterns and the usage of our Services to allow us to identify patterns and opportunities related to sales, feature usage and the performance of the Services.
We will use this statistical data to track and improve the Services."
