data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Like most websites, we and our Third Party Services (See Section 6 ""Third Party Services"") collect certain information automatically when you visit our Service, read our emails, or interact with us.
Typically, though not always, these third parties collect information through cookies or similar tracking technologies, which recognize the device you are using and collect information about your online browsing behaviors so that they may personalize the ads you see.
We may disclose information to third parties if you consent to us doing so, as well as in the following circumstances:"
UNSPECIFIED_DATA,certified kommo expert partners,services,"However, we may share your information with Certified Kommo Expert Partners in order to:"
UNSPECIFIED_DATA,we,"advertising, analytics, security, services","3.3 Communications section ""For administrative purposes""

We may use a Visitor's or User's email address or other information (not including Client Data) to contact that Visitor or User
However, we may share your information with Certified Kommo Expert Partners in order to:
In compliance with Google's requirements for restricted scopes: We only use your data to provide you with user-facing features, and these features were specifically authorized by you;
In connection with our use of Google Analytics Demographics and Interest Reporting we use data from Google's Interest-based advertising or 3rd-party audience data (such as age, gender, and interests) with Google Analytics for several purposes, including, without limitation:
Like most websites, we and our Third Party Services (See Section 6 ""Third Party Services"") collect certain information automatically when you visit our Service, read our emails, or interact with us.
Privacy Policy

4. To Whom We Disclose Information
We may also process data upon your consent, asking for it as appropriate.
We may disclose Personal Data or other information if required to do so by law or in the good-faith belief that such action is necessary to comply with applicable laws, in response to a facially valid court order, judicial or other government subpoena or warrant, or to otherwise cooperate with law enforcement or other governmental agencies.
We may disclose information to third parties if you consent to us doing so, as well as in the following circumstances:
We typically collect this information through a variety of tracking technologies, including cookies, beacons, and similar technology (which we'll refer to collectively as ""cookies"").
We use automatically collected information and other information collected on the Service through cookies and similar technologies to:
We use the information to understand and analyze the usage trends and preferences of our Visitors and Users, to improve the Service, and to develop new products, services, feature, and functionality.
We use your information (not including Client Data) to operate, maintain, enhance and provide all the features of the Service, to provide the services and information that you request, to respond to comments and questions and to provide support to users of the Service."
access to contact,we,"advertising, analytics, security, services",We may request access to your contacts to enable you to import and export contact information and use the caller ID feature.
client data,UNSPECIFIED_ACTOR,,"These third parties may have access to, or process Personal Data or Client Data as part of providing those services for us."
client data,acquirer,,"Client Data may be physically or electronically transferred to an acquirer, or successor or assignee as part of any merger, acquisition, debt financing, sale of assets, or similar transaction, as well as in the event of an insolvency, bankruptcy, or receivership in which information is transferred to one or more third parties as one of our business assets, for the sole purpose of continuing the operation of the Service, and only if the recipient of the Client Data commits to a Privacy Policy that has terms substantially consistent with this Privacy Policy."
client data,we,"advertising, analytics, security, services",We process Client Data solely in accordance with the directions provided by the applicable Client or User.
client data contain personal datum store in connection with services,UNSPECIFIED_ACTOR,,"Except as provided in this Privacy Policy, Kommo does not independently cause Client Data containing Personal Data stored in connection with the Services to be transferred or otherwise made available to third parties, except to third party subcontractors who may process such data on behalf of Kommo in connection with Kommo's provision of Services to Clients."
collect information,we,"advertising, analytics, security, services",We use automatically collected information and other information collected on the Service through cookies and similar technologies to:
contact,we,"advertising, analytics, security, services","If you use our Mobile Application, we also collect the following information: Contacts."
cookie / pixel tag,Google,"advertising, analytics","In connection with Remarking and otherwise : We and our third party vendors, including, without limitation, Google, use first party cookies (including, without limitation, the Google Analytics cookie) and third party cookies (including, without limitation, the DoubleClick cookie) to inform, optimize and serve you ads based on your past visits to our Site.
In connection with Remarking and otherwise : We and our third-party vendors, including Google, may also use first-party cookies (such as the Google Analytics cookies) and third-party cookies (such as the DoubleClick cookie) together to report how our ad impressions, other uses of ad services, and interactions with these ad impressions and ad services are related to visits to our Site."
cookie / pixel tag,we,"advertising, analytics, security, services","In connection with Remarking and otherwise : We and our third party vendors, including, without limitation, Google, use first party cookies (including, without limitation, the Google Analytics cookie) and third party cookies (including, without limitation, the DoubleClick cookie) to inform, optimize and serve you ads based on your past visits to our Site.
In connection with Remarking and otherwise : We and our third-party vendors, including Google, may also use first-party cookies (such as the Google Analytics cookies) and third-party cookies (such as the DoubleClick cookie) together to report how our ad impressions, other uses of ad services, and interactions with these ad impressions and ad services are related to visits to our Site.
We use cookies to better display our Service, to save you time, to provide better technical support, and to anonymously track Service usage."
date,we,"advertising, analytics, security, services","When a User or Visitor uses the Service, we automatically record certain information such as IP address, web browser or device type, location, pages viewed, dates and times of the visit and items clicked."
datum about use of site,UNSPECIFIED_ACTOR,analytics,"We may permit third parties to collect data about your use of our Site to understand the various activities and behaviors of our Clients, Users and Visitors."
device type,we,"advertising, analytics, security, services","When a User or Visitor uses the Service, we automatically record certain information such as IP address, web browser or device type, location, pages viewed, dates and times of the visit and items clicked."
different type,we,"advertising, analytics, security, services",We collect different types of information from or through the Service.
doubleclick campaign manager integration,Google,"advertising, analytics","We may use and support one or more Google tools including without limitation, Google Analytics (including Universal Analytics), (hereinafter, collectively, ""Google Analytics""), Google AdWords (including Smart Pixel), Google Developer Console, Google Displaying Advertising and Google Customer Match which may include, without limitation, one or more of the following features: The DoubleClick Campaign Manager integration, and"
downloadable software,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Kommo (Kommo is the product of QSOFT LLC, and is referred to in the following text as ""Kommo"", ""QSOFT"", ""we"", or ""us""), our web site at https://www.kommo.com/ (the ""Site"") and Kommo (the ""Mobile Application""), and all related web sites, downloadable software, mobile applications, and other services provided by us and on which a link to this Privacy Policy is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
email address,we,"advertising, analytics, security, services","3.3 Communications section ""For administrative purposes""

We may use a Visitor's or User's email address or other information (not including Client Data) to contact that Visitor or User
These services allow the third party to authenticate your identity, and provide you the option to share your name and email address to pre-populate our sign-up form.
You can register or log into our Service using single sign-on (SSO) services such as Google and Facebook (""Integrated Services"")."
email synchronization,we,"advertising, analytics, security, services","If you choose to use these features, we will store this data as Client Data in accordance with this Privacy Policy
We offer several user-facing features in Kommo, such as email synchronization, that rely on Integrated Services including, but not limited to, Google, Facebook, and Microsoft."
geolocation,we,"advertising, analytics, security, services","When a User or Visitor uses the Service, we automatically record certain information such as IP address, web browser or device type, location, pages viewed, dates and times of the visit and items clicked."
information about way you use service for,we,"advertising, analytics, security, services","We also collect information about the way you use the Service, for example, the site from which you came and the site to which you are going when you leave our website, the pages you visit, the links you click, how frequently you access the Service, whether you open emails or click the links contained in emails, whether you access the Service from multiple devices, and other actions you take on the Service."
information about you,we,"advertising, analytics, security, services","We collect information about you when you register to use the Service and otherwise provide contact information to us via email, phone, or chat."
information available,cache service,,"Further, even after information posted on the Service is removed, caching and archiving services may have saved that information, and other users or third parties may have copied or stored the information available on the Service."
information collect through google analytics,Google,"advertising, analytics",Google may use the information collected through Google Analytics to evaluate Users' and Visitors' activity on our Site.
information post on service,cache service,,"Further, even after information posted on the Service is removed, caching and archiving services may have saved that information, and other users or third parties may have copied or stored the information available on the Service."
information regard interaction with email message as,we,"advertising, analytics, security, services","We also may use these technologies to collect information regarding a Visitor or User's interaction with email messages, such as whether the Visitor or User opens or clicks on a message."
information we collect,we,"advertising, analytics, security, services","Privacy Policy

3. How we use the information we collect
We use the information that we collect in a variety of ways in providing the Service and operating our business, including the following:"
information you provide on third party site,operator of service,,"Any information you provide on third-party sites or services is provided directly to the operators of such services and is subject to those operators' policies, if any, governing privacy and security, even if accessed through the Service."
information you submit,we,"advertising, analytics, security, services, legal","Please note that while any changes you make will be reflected in active user databases instantly or within a reasonable period of time, we may retain all information you submit for backups, archiving, prevention of fraud and abuse, analytics, satisfaction of legal obligations, or where we otherwise reasonably believe that we have a legitimate reason to do so."
ip address,we,"advertising, analytics, security, services","When a User or Visitor uses the Service, we automatically record certain information such as IP address, web browser or device type, location, pages viewed, dates and times of the visit and items clicked."
ip address,we,"advertising, analytics, security, services, legal","When a User or Visitor uses the Service, we automatically record certain information such as IP address, web browser or device type, location, pages viewed, dates and times of the visit and items clicked."
item click,we,"advertising, analytics, security, services, legal","When a User or Visitor uses the Service, we automatically record certain information such as IP address, web browser or device type, location, pages viewed, dates and times of the visit and items clicked."
kommo,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Kommo (Kommo is the product of QSOFT LLC, and is referred to in the following text as ""Kommo"", ""QSOFT"", ""we"", or ""us""), our web site at https://www.kommo.com/ (the ""Site"") and Kommo (the ""Mobile Application""), and all related web sites, downloadable software, mobile applications, and other services provided by us and on which a link to this Privacy Policy is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
mobile application,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Kommo (Kommo is the product of QSOFT LLC, and is referred to in the following text as ""Kommo"", ""QSOFT"", ""we"", or ""us""), our web site at https://www.kommo.com/ (the ""Site"") and Kommo (the ""Mobile Application""), and all related web sites, downloadable software, mobile applications, and other services provided by us and on which a link to this Privacy Policy is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
non-personal information,we,"advertising, analytics, security, services, legal","Privacy Policy

4. To Whom We Disclose Information

4.4 Non Personally Identifiable Information"
payment information,PayPal,,"PayPal may use your payment information in accordance with their own Privacy Policy, which can be viewed here: https://www.paypal.com/us/webapps/mpp/ua/privacy-full ."
person name,we,"advertising, analytics, security, services","These services allow the third party to authenticate your identity, and provide you the option to share your name and email address to pre-populate our sign-up form.
You can register or log into our Service using single sign-on (SSO) services such as Google and Facebook (""Integrated Services"")."
person name,we,"advertising, analytics, security, services, legal","These services allow the third party to authenticate your identity, and provide you the option to share your name and email address to pre-populate our sign-up form.
You can register or log into our Service using single sign-on (SSO) services such as Google and Facebook (""Integrated Services"")."
product of qsoft llc,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Kommo (Kommo is the product of QSOFT LLC, and is referred to in the following text as ""Kommo"", ""QSOFT"", ""we"", or ""us""), our web site at https://www.kommo.com/ (the ""Site"") and Kommo (the ""Mobile Application""), and all related web sites, downloadable software, mobile applications, and other services provided by us and on which a link to this Privacy Policy is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
related web site,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Kommo (Kommo is the product of QSOFT LLC, and is referred to in the following text as ""Kommo"", ""QSOFT"", ""we"", or ""us""), our web site at https://www.kommo.com/ (the ""Site"") and Kommo (the ""Mobile Application""), and all related web sites, downloadable software, mobile applications, and other services provided by us and on which a link to this Privacy Policy is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
universal analytics,Google,"advertising, analytics","We may use and support one or more Google tools including without limitation, Google Analytics (including Universal Analytics), (hereinafter, collectively, ""Google Analytics""), Google AdWords (including Smart Pixel), Google Developer Console, Google Displaying Advertising and Google Customer Match which may include, without limitation, one or more of the following features:
We use remarketing with Google Analytics (including Universal Analytics) and/or Google Adwords (including Smart Pixel) (collectively, ""Remarketing"") to advertise online including after you've visited our Site."
web browser,we,"advertising, analytics, security, services, legal","When a User or Visitor uses the Service, we automatically record certain information such as IP address, web browser or device type, location, pages viewed, dates and times of the visit and items clicked."
web site at https://www.kommo.com/,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Kommo (Kommo is the product of QSOFT LLC, and is referred to in the following text as ""Kommo"", ""QSOFT"", ""we"", or ""us""), our web site at https://www.kommo.com/ (the ""Site"") and Kommo (the ""Mobile Application""), and all related web sites, downloadable software, mobile applications, and other services provided by us and on which a link to this Privacy Policy is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
