data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"advertising, analytics, security, services","1 Upon registration - We use your information to verify, authorize your identification, prevent fraudulent use of JANDI, notify any change on JANDI, or comply with applicable laws and legal obligations.
2 While you're using JANDI - We use your information to confirm identity and age verification, provide JANDI, send invoices and contents, and process payments.
3 For marketing and ads - We use your information to provide few features on JANDI, offer event participation, and process your usage analysis.
We automatically collect information on the type of device you use, operating system version, and device-specific identifiers when you use JANDI."
access record,we,"advertising, analytics, security, services","6 Retention and Forgery Prevention of Access Records - We retain your access records for 2 years at least to prevent forgery, theft, or loss."
carrier information,we,"advertising, analytics, security, services","We may also collect your credit card information, carrier information, promotional code or gift certificate numbers, or other information required for payment processing when you use paid Services."
cookie / pixel tag,we,"advertising, analytics, security, services","To provide you with JANDI, we use Cookies saved on your personal computer (""PC"") and retrieved whenever required for any PC-based services."
credit / debit card number,we,"advertising, analytics, security, services","We may also collect your credit card information, carrier information, promotional code or gift certificate numbers, or other information required for payment processing when you use paid Services."
important datum,we,"advertising, analytics, security, services","We store and manage your password and Important Data defined under the Personal Information Protection Act by encryption, which allows only you to have access."
information as,analytic provider,,"This software may record information such as how often you use the application, the events that occur within the application, aggregated usage, performance data, and technical issues.
We use mobile analytics software to allow us to better understand the functionality of our application on your phone."
information enter,separate db,,The information entered by the user is transferred to a separate DB after the purpose is achieved (separate documents in the case of paper) and stored for a certain period or immediately destroyed according to internal policies and other related laws.
information require for payment processing,we,"advertising, analytics, security, services","We may also collect your credit card information, carrier information, promotional code or gift certificate numbers, or other information required for payment processing when you use paid Services."
information we receive from visitor to jandi website,we,"advertising, analytics, security, services","This privacy policy (""Privacy Policy"") is designed to help you understand how we collect, use, and protect the information we receive from visitors to the JANDI website (""Website"") and users of JANDI (""JANDI"")."
information you agree,jandi,,1 JANDI will use and archive the information that you have agreed to provide to us by relevant laws and regulations.
password,we,"advertising, analytics, security, services","We store and manage your password and Important Data defined under the Personal Information Protection Act by encryption, which allows only you to have access."
personal information,we,"advertising, analytics, security, services",We may collect and use your personal information for the following purposes only.
promotional code number,we,"advertising, analytics, security, services","We may also collect your credit card information, carrier information, promotional code or gift certificate numbers, or other information required for payment processing when you use paid Services."
