data_type,collector,purpose,text
cookie / pixel tag,we,services,"Our website may use these ""cookies"" to keep you signed in to our Service."
datum about you,qrev,,"QRev transfers, processes and stores data about you on servers operated by our hosting provider located in the United States of America."
datum google provide,llm,,"We don't share any third-party services or AI models access to any data that Google provides.
We only use the keyboard input that the user provides, and we provide LLM with this data so that we can better respond to the user's query."
datum google provide,we,services,"We don't share any third-party services or AI models access to any data that Google provides.
We only use the keyboard input that the user provides, and we provide LLM with this data so that we can better respond to the user's query."
email address,we,"services, analytics","We collect your email address in order to send information about our service and respond to inquiries and requests.
When you sign into our service, we collect and store encrypted Google or Microsoft authentication tokens and also the email address that the user has used to log into our service when they sign in."
encrypt google authentication token,we,"services, analytics","When you sign into our service, we collect and store encrypted Google or Microsoft authentication tokens and also the email address that the user has used to log into our service when they sign in."
information browser send to we,we,"services, analytics","In addition, whenever you visit our Service, we collect information that your browser sends to us that is called Log Data."
information collect within european economic area,Personal Information Privacy and Security Association (Vancouver),,"Information collected within the European Economic Area (""EEA"") and Switzerland may, for example, be transferred to and processed by third parties referred to below that are located in a country outside of the EEA and Switzerland, where you may have fewer rights in relation to your Personal Information."
information collect within european economic area,Switzerland Tourism,,"Information collected within the European Economic Area (""EEA"") and Switzerland may, for example, be transferred to and processed by third parties referred to below that are located in a country outside of the EEA and Switzerland, where you may have fewer rights in relation to your Personal Information."
keyboard input user provide,we,"services, analytics","We only use the keyboard input that the user provides, and we provide LLM with this data so that we can better respond to the user's query."
personal information,UNSPECIFIED_ACTOR,services,"In order to carry out certain business functions, such as alert notifications, trade fulfillment, transaction importing, or email delivery, we may hire other companies to perform services on our behalf.
We may disclose Personal Information that we collect about you to these companies to enable them to perform these services."
personal information,we,"services, analytics","How we Share and Disclose Personal Data
In the case we discover that a child under 13 has provided us with personal information, we immediately delete this from our servers.
We may disclose Personal Information that we collect about you to these companies to enable them to perform these services.
We will retain your Personal Information for the period necessary to fulfill the purposes outlined in this Privacy Notice unless a longer retention period is required or permitted by law."
