data_type,collector,purpose,text
UNSPECIFIED_DATA,we,services,"When you update your user account, we collect information about your work and your (i) image, (ii) date of birth, (iii) biography, (iv) other email address(es), (v) phone number, (vi) address(es), (vii) company name, (viii) links, (ix) tax numbers, (x) logos, (xi) email information (e.g., email address and sender name), and other information that you decide to provide about yourself or your business.  We use such data to (i) register and maintain your user account, (ii) enable your access to the Services, (iii) provide you with the requested services, (iv) customise our services for your needs, (v) contact you, if necessary, (vi) send you commercial communication, and (vii) maintain our business records."
aggregate / deidentified / pseudonymized information,we,services,"We may use any aggregated data derived from or incorporating your personal data after you update or delete it, but not in a manner that would identify you personally."
cookie / pixel tag,we,services,"The Website uses ""cookies"" to help personalize your online experience.
We use cookies to personalise and enhance your experience.
When you browse the Website, we collect your cookie-related data."
credit / debit card number,Stripe,,"Please note that your payment data is processed by our third-party payment processor Stripe and, therefore, we do not store your credit card details."
credit / debit card number,third party payment processor,,"Please note that your payment data is processed by our third-party payment processor Stripe and, therefore, we do not store your credit card details."
credit / debit card number,we,services,"Please note that your payment data is processed by our third-party payment processor Stripe and, therefore, we do not store your credit card details.
We use such data to (i) process your payments, (ii) issue invoices, and (iii) maintain our business records.
When you make a payment, you will be asked to provide (i) cardholder name (ii) credit card details (number, expiration date, CVC), and (iii) billing address."
email address,we,"services, analytics","We use such data to (i) schedule your demo, (ii) contact you, if necessary, and (iii) analyse and improve the Services.
We use such data to respond to your enquiries and provide you with the requested information.
When you book a demo, we collect your (i) name, (ii) email address, and (iii) any other information that you decide to provide us.
When you contact us, we collect your (i) name, (ii) email address, and (iii) any information that you decide to include in your message.
When you create your user account or request a free trial, we collect your (i) first name, (ii) last name, (iii) workspace name, (iv) workspace domain, (v) email address, and (vi) password."
email address,we,"services, analytics, security","We use such data to (i) schedule your demo, (ii) contact you, if necessary, and (iii) analyse and improve the Services.
We use such data to respond to your enquiries and provide you with the requested information.
When you book a demo, we collect your (i) name, (ii) email address, and (iii) any other information that you decide to provide us.
When you contact us, we collect your (i) name, (ii) email address, and (iii) any information that you decide to include in your message.
When you create your user account or request a free trial, we collect your (i) first name, (ii) last name, (iii) workspace name, (iv) workspace domain, (v) email address, and (vi) password."
i name,we,"services, analytics","We use such data to respond to your enquiries and provide you with the requested information.
When you contact us, we collect your (i) name, (ii) email address, and (iii) any information that you decide to include in your message."
information about you,we,"services, analytics","If we are contacted by a public authority, we may need to disclose information about you to the extent necessary for pursuing a public interest objective, such as national security or law enforcement.
We may receive information about you from third parties to whom you have previously provided your personal data, if those third parties have a lawful basis for disclosing your personal data to us."
information you decide,we,"services, analytics","We use such data to (i) schedule your demo, (ii) contact you, if necessary, and (iii) analyse and improve the Services.
We use such data to respond to your enquiries and provide you with the requested information.
When you book a demo, we collect your (i) name, (ii) email address, and (iii) any other information that you decide to provide us.
When you contact us, we collect your (i) name, (ii) email address, and (iii) any information that you decide to include in your message.
When you use the live chat functionality, we collect any information that you decide to provide us."
internet activity,UNSPECIFIED_ACTOR,,"In addition to using cookies and related technologies as described above, we also may permit certain third-party companies to help us tailor advertising that we think may be of interest to users and to collect and use other data about user activities on the Website."
ip address,analytic provider,,"When you browse the Website, we or our third-party analytics service providers (as explained in below) collect your IP address."
ip address,we,"services, analytics","The legal basis on which we rely when processing your IP address is 'pursuing our legitimate business interests' (i.e., to operate, analyse and protect our Website).
We store such data as long as it is necessary for analysing and protecting our Website but no longer than 1 year.
We store your IP address for no longer than 1 year.
We use your IP address to analyse the technical aspects of your use of the Website, prevent fraud and abuse, and ensure the security of the Website.
When you browse the Website, we or our third-party analytics service providers (as explained in below) collect your IP address."
ip address,we,"services, analytics, security","The legal basis on which we rely when processing your IP address is 'pursuing our legitimate business interests' (i.e., to operate, analyse and protect our Website).
We store such data as long as it is necessary for analysing and protecting our Website but no longer than 1 year.
We store your IP address for no longer than 1 year.
We use your IP address to analyse the technical aspects of your use of the Website, prevent fraud and abuse, and ensure the security of the Website.
When you browse the Website, we or our third-party analytics service providers (as explained in below) collect your IP address."
iv workspace domain,we,"services, analytics, security","When you create your user account or request a free trial, we collect your (i) first name, (ii) last name, (iii) workspace name, (iv) workspace domain, (v) email address, and (vi) password."
