data_type,collector,purpose,text
Personal Information Privacy and Security Association (Vancouver),we,"services, legal, security","This notice describes the types of Personal Information (as defined below) we may collect or that you may provide when you interact with our websites and software (collectively, the ""Application""); and our practices for collecting, using, maintaining, protecting, and disclosing Personal Information."
cookie / pixel tag,we,,"The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
cookie / pixel tag,we,"services, legal, security","The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
data not identify individual,we,,We may disclose Data that does not identify any individual without restriction.
datum collect,Amplitude,analytics,Amplitude utilizes the Data collected to track and examine the use of this Application to prepare reports on its activities.
datum collect,bluedot,"analytics, services",Bluedot utilizes the data collected to track user meetings and meeting configuration (e.g. if a recording is enabled)
email address,service contain in section,"advertising, analytics","The services contained in this section enable Bluedot to monitor and analyze web traffic and can be used to keep track of User behavior.
and collect emails for direct marketing purposes."
email address,we,,"The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
email address,we,"services, legal, security","The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
file record interaction with application,UNSPECIFIED_ACTOR,services,"For operation and maintenance purposes, this Application and any third-party services may collect files that record interaction with this Application (system logs) and use other Personal Information (such as the IP Address) for this purpose."
file record interaction with application,we,services,"For operation and maintenance purposes, this Application and any third-party services may collect files that record interaction with this Application (system logs) and use other Personal Information (such as the IP Address) for this purpose."
file you upload to application,we,services,Additionally we may collect: files you upload to the Application
information concern particular service,we,services,"In addition to the information contained in this notice, this Application may provide the User with additional and contextual information concerning particular Services or the collection and processing of Personal Information upon request."
information you provide by as,we,services,"Additionally we may collect: information that you provide by filling in forms in the Application (such as when you register or subscribe, when you post information, or when you request Services);"
person name,we,,"The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
person name,we,services,"The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
person name,we,"services, legal, security","The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
personal information relate to user,we,"services, legal, security",We may process Personal Information relating to Users if one of the following applies:
phone number,we,"services, legal, security","The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
postal address,we,"services, legal, security","The types of Personal Data this Application collects, by itself or through third parties, includes Cookies, Usage Data, address, email addresses, names and phone numbers."
record,we,"services, legal, security","Additionally we may collect: records and copies of your correspondence (, if you contact us"
response to survey we ask you,we,"services, legal, security",Additionally we may collect: your responses to surveys that we might ask you to complete for research and development purposes;
system log,UNSPECIFIED_ACTOR,"services, legal, security","For operation and maintenance purposes, this Application and any third-party services may collect files that record interaction with this Application (system logs) and use other Personal Information (such as the IP Address) for this purpose."
system log,we,"services, legal, security","For operation and maintenance purposes, this Application and any third-party services may collect files that record interaction with this Application (system logs) and use other Personal Information (such as the IP Address) for this purpose."
web traffic,bluedot,"analytics, services",The services contained in this section enable Bluedot to monitor and analyze web traffic and can be used to keep track of User behavior.
