data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"analytics, services","Tracking Cookies Data We use cookies and similar tracking technologies to track the activity on our Service and we hold certain information.
We may disclose your information also:  (i) to fulfill the purpose for which you provide it;  (ii) for the purpose of including your company's logo on our website;  (iii) for any other purpose disclosed by us when you provide the information;  (iv) if we believe disclosure is necessary or appropriate to protect the rights, property, or safety of the Company, our customers, or others.  9.
We use your data to provide and improve Service."
collect datum,Google,advertising,Google may use the collected data to contextualise and personalise the ads of its own advertising network.
contact information,we,"analytics, services","While using our Service, we may ask you to provide us with certain personally identifiable information that can be used to contact or identify you (""Personal Data"")."
credit / debit card number,third party payment processor govern,,"That information is provided directly to our third-party payment processors whose use of your personal information is governed by their Privacy Policy.
We will not store or collect your payment card details."
datum collect,Google,"advertising, analytics","Google uses the data collected to track and monitor the use of our Service.
This data is shared with other Google services."
information browser send,we,"analytics, services, advertising","We may also collect information that your browser sends whenever you visit our Service or when you access Service by or through a mobile device (""Usage Data"").  This Usage Data may include information such as your computer's Internet Protocol address (e.g. IP address), browser type, browser version, the pages of our Service that you visit, the time and date of your visit, the time spent on those pages, unique device identifiers and other diagnostic data."
information result from acquire of service,we,"analytics, services, advertising","Our Privacy Policy governs your visit to www.legios.cl , and explains how we collect, safeguard and disclose information that results from your acquire and use of our Service."
legios software spa,we,"analytics, services, advertising, security","Welcome to Legios Software SpA.  Legios Software SpA (""us"", ""we"", or ""our"") operates www.legios.cl (hereinafter referred to as ""Service"")."
personal datum of educational institution representative,we,"analytics, services, advertising",We may use personal data of the educational institution representative or administrator.
personal identifier,we,"analytics, services, advertising","While using our Service, we may ask you to provide us with certain personally identifiable information that can be used to contact or identify you (""Personal Data"")."
personal information,UNSPECIFIED_ACTOR,"advertising, services",These third parties have access to your Personal Data only to perform these tasks on our behalf and are obligated not to disclose or use it for any other purpose.  11. Analytics  We may use third-party Service Providers to monitor and analyze the use of our Service.
personal information,server in sao paulo,,"Please note that we transfer the data, including Personal Data, to our servers in Sao Paulo and process it there."
personal information,we,"analytics, services, advertising","Personally identifiable information may include, but is not limited to:  (a) Email address  (b) First name and last name (c) Date of birth  (d) Phone number  (e) Address, State, Province, ZIP/Postal code, City  (f) Cookies and Usage Data  We may use your Personal Data to contact you with newsletters, marketing or promotional materials and other information that may be of interest to you.
Please note that we transfer the data, including Personal Data, to our servers in Sao Paulo and process it there.
Under certain circumstances, we may be required to disclose your Personal Data if required to do so by law or in response to valid requests by public authorities.
We will retain and use your Personal Data to the extent necessary to comply with our legal obligations (for example, if we are required to retain your data to comply with applicable laws), resolve disputes, and enforce our legal agreements and policies.
While using our Service, we may ask you to provide us with certain personally identifiable information that can be used to contact or identify you (""Personal Data"")."
preference cookies,we,"analytics, services, advertising",We use Preference Cookies to remember your preferences and various settings.
security cookies,we,"analytics, services, advertising, security",We use Security Cookies for security purposes.
