data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,We may also collect similar information from emails sent to you which then help us track which emails are opened and which links are clicked by recipients.
cookie / pixel tag,we,"analytics, services","To improve your overall experience with the Services, we may use cookies, device identifiers, and similar technologies such as pixels, web beacons, and local storage for the following purposes: to improve the functionality of the Services, to remember your online preferences within the Services, and to help us better understand how you interact with the Services."
device identifier,we,"analytics, services","To improve your overall experience with the Services, we may use cookies, device identifiers, and similar technologies such as pixels, web beacons, and local storage for the following purposes: to improve the functionality of the Services, to remember your online preferences within the Services, and to help us better understand how you interact with the Services."
domain,we,"analytics, services, legal","Company has developed this comprehensive privacy policy ( ""Policy"" ) to describe the processing of Personal Information that is provided, collected, or shared on our websites (including https://tacitbase.com/ or any other website referencing this Policy), domain, products, including our premium software as a service platform, or any additional online service we provide for your use (collectively, ""Services"" ), and your choices about the collection, sharing, and use of your Personal Information."
email address,we,"analytics, services","To support your use of the Services, we may request you provide certain types of Personal Information, specifically, to use our SaaS platform, we may request you provide us the following Personal Information: Name, Telephone number, and Email Address"
email address,we,"analytics, services, legal","To support your use of the Services, we may request you provide certain types of Personal Information, specifically, to use our SaaS platform, we may request you provide us the following Personal Information: Name, Telephone number, and Email Address"
information on,we,"analytics, services",We provide information on how to do that below.
person name,we,"analytics, services","To support your use of the Services, we may request you provide certain types of Personal Information, specifically, to use our SaaS platform, we may request you provide us the following Personal Information: Name, Telephone number, and Email Address"
person name,we,"analytics, services, legal","To support your use of the Services, we may request you provide certain types of Personal Information, specifically, to use our SaaS platform, we may request you provide us the following Personal Information: Name, Telephone number, and Email Address"
personal information we use,we,"analytics, services, legal","Privacy Policy

ONLINE PRIVACY NOTICE

3. How We Use Personal Information We use or in the future may potentially use Personal Information for the following purposes: Offering the Services to you; Administering and improving the Services; Sending you marketing, advertisement, and promotional materials; Crafting and sending you email newsletters related to recruiting; Connecting you with similar subscribers; Sending you recruiting content that aligns with your interests; Protecting our property and legal rights; Meeting legal obligations; and For other purposes related to the reasons for which you provide Personal Information."
phone number,we,"analytics, services, legal","To support your use of the Services, we may request you provide certain types of Personal Information, specifically, to use our SaaS platform, we may request you provide us the following Personal Information: Name, Telephone number, and Email Address"
premium software as service platform,we,"analytics, services, legal","Company has developed this comprehensive privacy policy ( ""Policy"" ) to describe the processing of Personal Information that is provided, collected, or shared on our websites (including https://tacitbase.com/ or any other website referencing this Policy), domain, products, including our premium software as a service platform, or any additional online service we provide for your use (collectively, ""Services"" ), and your choices about the collection, sharing, and use of your Personal Information."
website reference policy,we,"analytics, services, legal","Company has developed this comprehensive privacy policy ( ""Policy"" ) to describe the processing of Personal Information that is provided, collected, or shared on our websites (including https://tacitbase.com/ or any other website referencing this Policy), domain, products, including our premium software as a service platform, or any additional online service we provide for your use (collectively, ""Services"" ), and your choices about the collection, sharing, and use of your Personal Information."
