data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Other web sites or services may place their own cookies or other files on your computer, collect data or solicit personal information from you.
Peoplelogic may also disclose and use personal information:when we have your permission to do so; to companies who work for Peoplelogic to provide one or more parts of the Service or that provide related administrative functions (such as support services and web analytics).  These third parties may have access to your personal information; if they do, this access is only so that they may perform these tasks on our behalf, and they are obligated not to disclose or use it for any other purpose; and when we believe in good faith that disclosure is reasonably necessary to (1) comply with a legal process or law, or to respond to a subpoena, court order, or government request for information, (2) enforce our Terms of Service or other agreements, (3) respond to claims that any content on the Service violates the rights of third parties, or that otherwise arise from your use of the Service, or (4) protect the rights, property, or personal safety of Peoplelogic, its users, or the public."
UNSPECIFIED_DATA,peoplelogic,,"As part of the Service, Peoplelogic gathers and analyzes information about employees' use of software provided by their employer, such as Office 365/Microsoft 365 ("" Employee Usage Data "").  This Employee Usage Data is gathered with the permission of and on behalf of the employer, who is Peoplelogic's customer.
Peoplelogic may also disclose and use personal information:when we have your permission to do so; to companies who work for Peoplelogic to provide one or more parts of the Service or that provide related administrative functions (such as support services and web analytics).  These third parties may have access to your personal information; if they do, this access is only so that they may perform these tasks on our behalf, and they are obligated not to disclose or use it for any other purpose; and when we believe in good faith that disclosure is reasonably necessary to (1) comply with a legal process or law, or to respond to a subpoena, court order, or government request for information, (2) enforce our Terms of Service or other agreements, (3) respond to claims that any content on the Service violates the rights of third parties, or that otherwise arise from your use of the Service, or (4) protect the rights, property, or personal safety of Peoplelogic, its users, or the public."
UNSPECIFIED_DATA,web site,,"Other web sites or services may place their own cookies or other files on your computer, collect data or solicit personal information from you."
aggregate / deidentified / pseudonymized information,peoplelogic,analytics,Peoplelogic may use aggregate and/or de-identified information to determine the demographics of our Users and to use and distribute statistics and general information about the Service.
cookie / pixel tag,peoplelogic,"analytics, services","Peoplelogic uses cookies to store information about Users, such as viewing preferences and login information."
cookie / pixel tag,we,"advertising, analytics","We also may use pixel tags, web beacons and other similar technologies to improve our understanding of site traffic, visitor behavior, and response to promotional campaigns, as a supplement to our server logs and other methods of traffic and response measurement."
credit / debit card number,peoplelogic,"analytics, services",Peoplelogic may also require Users to provide credit card and other payment information for use with the Service.
datum track access to service,peoplelogic,"analytics, services","Peoplelogic gathers information about Users collectively and logs IP addresses, session sources, and other data that track access to the Service."
internet activity,UNSPECIFIED_ACTOR,,Employee Usage Data is disclosed to the employees' organization and its managers as part of the Service.
internet activity,manager,,Employee Usage Data is disclosed to the employees' organization and its managers as part of the Service.
internet activity,peoplelogic,"analytics, services",Peoplelogic uses published API's associated with its customers' licensed software to connect to such software and obtain Employee Usage Data.
ip address,peoplelogic,"analytics, services","Peoplelogic gathers information about Users collectively and logs IP addresses, session sources, and other data that track access to the Service."
log,we,"advertising, analytics",We analyze these logs to better understand aggregate behavior and to monitor performance of our Service.
session source,peoplelogic,"analytics, services","Peoplelogic gathers information about Users collectively and logs IP addresses, session sources, and other data that track access to the Service."
