data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"legal, services","By filling in the contact form with their Data, the User authorizes this Website to use these details to reply to requests for information, quotes or any other kind of request as indicated by the form's header."
cookie / pixel tag,we,"legal, services",This Website uses Cookies.
datum collect,Google,"advertising, analytics","Google may use the Data collected to contextualize and personalize the ads of its own advertising network.
Google utilizes the Data collected to track and examine the use of this Website, to prepare reports on its activities and share them with other Google services."
datum concern date view,type of service,,"These services may also collect data concerning the date and time when the message was viewed by the User, as well as when the User interacted with it, such as by clicking on links included in the message.
This type of service makes it possible to manage a database of email contacts, phone contacts or any other contact information to communicate with the User."
file record interaction with website,UNSPECIFIED_ACTOR,services,"For operation and maintenance purposes, this Website and any third-party services may collect files that record interaction with this Website (System logs) use other Personal Data (such as the IP Address) for this purpose."
file record interaction with website,we,"legal, services","For operation and maintenance purposes, this Website and any third-party services may collect files that record interaction with this Website (System logs) use other Personal Data (such as the IP Address) for this purpose."
information concern particular service,we,"legal, services","In addition to the information contained in this privacy policy, this Website may provide the User with additional and contextual information concerning particular Services or the collection and processing of Personal Data upon request."
information necessary,financial intermediary handle transaction,security,"To ensure greater security, this Website shares only the information necessary to execute the transaction with the financial intermediaries handling the transaction."
information necessary,we,"legal, services, security","Payment processing services enable this Website to process payments by credit card, bank transfer or other means.
To ensure greater security, this Website shares only the information necessary to execute the transaction with the financial intermediaries handling the transaction."
payment,we,"legal, services, security","Payment processing services enable this Website to process payments by credit card, bank transfer or other means."
system log,UNSPECIFIED_ACTOR,services,"For operation and maintenance purposes, this Website and any third-party services may collect files that record interaction with this Website (System logs) use other Personal Data (such as the IP Address) for this purpose."
system log,we,"legal, services, security","For operation and maintenance purposes, this Website and any third-party services may collect files that record interaction with this Website (System logs) use other Personal Data (such as the IP Address) for this purpose."
traffic datum for page instal,type of service,,"This type of service might still collect traffic data for the pages where the service is installed, even when Users do not use it."
user datum,we,"legal, services, security, advertising",This Website uses the User Data to propose services and products provided by third parties or unrelated to the product or service provided by this Website.
web traffic datum for page instal,type of service,,"This type of service might still collect web traffic data for the pages where the service is installed, even when Users do not use it."
