data_type,collector,purpose,text
auditor,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
board member,business contact,,"We collect Business Contact Personal Data from our business contacts including - customers, suppliers, partners, shareholders, board members, and business prospects."
business prospect,business contact,,"We collect Business Contact Personal Data from our business contacts including - customers, suppliers, partners, shareholders, board members, and business prospects."
communication platforms,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
cookie / pixel tag,we,"advertising, analytics",We use cookies to both (a) personalise content / ads to improve your user experience and (b) to measure the effectiveness of our marketing efforts.
customer relationship management system,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
datum aggregator,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
email,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
external consultant,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
first copy of personal datum,we,"advertising, analytics","We will provide the first copy of your Personal Data free of charge, but we may charge you a reasonable fee for any additional copies."
geolocation,we,"advertising, analytics","When processing CV data, we may process certain Personal Data including the following: employment history, skills/ experience, languages, educational history, qualifications, membership of professional associations, contact details of employer references/character references, licenses held, interests and hobbies, languages, locations, nationality, passport, eligibility to work in certain jurisdictions, salary expectations, interview/screening answers and notes."
host service provider,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
information include personal data,UNSPECIFIED_ACTOR,,"When we engage another organisation to perform services for us, we may provide them with information including Personal Data, in connection with the performance of those functions."
information include personal data,we,"advertising, analytics","When we engage another organisation to perform services for us, we may provide them with information including Personal Data, in connection with the performance of those functions."
it consultant,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
lawyer,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
payment processor,we,"advertising, analytics, legal, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
personal data about business contacts,we,"advertising, analytics","We receive Personal Data about Business Contacts from a variety of sources, as follows:"
personal datum relate to candidate,we,"advertising, analytics",We receive Personal Data relating to Candidates from a variety of sources.
personal information,UNSPECIFIED_ACTOR,"analytics, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows:
We do not allow third parties to use Personal Data except for the purpose of providing these services."
personal information,analytic provider,"analytics, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to analytics and search engine providers that assist us in the improvement and optimisation of the Website;"
personal information,business contact,,"We receive Personal Data about Business Contacts from a variety of sources, as follows: the Personal Data is often provided by the Business Contact as part of the business relationship;"
personal information,business partner,"analytics, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
personal information,health authority,"analytics, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to the HSE (or any health authority) to facilitate any pandemic contact tracing activity;"
personal information,hse,"analytics, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to the HSE (or any health authority) to facilitate any pandemic contact tracing activity;"
personal information,recruitment agency who help,"analytics, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to any recruitment agency who is helping us to recruit Candidates;"
personal information,subcontractor,"analytics, security, services","In certain circumstances, we may disclose Personal Data to third parties as follows: to business partners and subcontractors for the performance of any contract relating to our services, including email, Communication Platforms, Customer Relationship Management system, web developers, payment processors, data aggregators, hosting service providers, external consultants, auditors, IT consultants and lawyers;"
