data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"PRIVACY POLICY

b) Should consent to our collection, use, disclosure or retention of Personal Information be revoked by the individual in question, the law also allows us to continue to retain the information for as long as is reasonable for legal or business purposes.
We automatically collect certain information when you visit our Website.
We have implemented similar appropriate safeguards with our third party service providers and partners and further details can be provided upon request;"
access,we,,"PRIVACY POLICY

whether we are providing all or part of the requested information, whether or not we are allowing access or providing copies, and, if access is being provided, when and how that will be given;"
aggregate / deidentified / pseudonymized information,we,,"c) We may then combine Anonymous Data with similar anonymous data from other customers or users, and derive Aggregate Data and then license or sell such Aggregate Data."
cookie / pixel tag,website server,,"Replicon's Website server also uses cookies, which are small text files containing information sent to the computer of a visitor to our website."
information about,we,analytics,"We may also collect information about how your device has interacted with our Website, including the pages accessed and links clicked.
We use this information for our internal analytics purposes and to improve the quality and relevance of our Website to our visitors."
information provide,we,"analytics, services","For example, if an individual contacts us with an inquiry, we will use the information provided to assist us in responding to that individual and communicating with them."
information require at time,information commissioner for alberta,,"Where a reasonable person would consider that there exists a real risk of significant harm to an individual as a result of the loss or unauthorized access or disclosure, we will, without unreasonable delay, provide notice to the Information and Privacy Commissioner for Alberta of the incident, including any information required by law at the time to be provided to the Commissioner;"
information require at time,we,"analytics, services","Where a reasonable person would consider that there exists a real risk of significant harm to an individual as a result of the loss or unauthorized access or disclosure, we will, without unreasonable delay, provide notice to the Information and Privacy Commissioner for Alberta of the incident, including any information required by law at the time to be provided to the Commissioner;"
name of individual at replicon who answer question about refusal,we,"analytics, services","We will also provide the name of an individual at Replicon who can answer questions about the refusal, and particulars of how the requesting individual can ask the Information and Privacy Commissioner of Alberta to review our decision."
personal information about individual,we,"analytics, services, advertising, legal, security","PRIVACY POLICY

c) Alberta law permits us to collect, use or disclose Personal Information about an individual in some circumstances without the individual's consent and/or knowledge."
personal information contain in recording,replicon,legal,"Where required or permitted by law, Replicon may use or disclose Personal Information contained in recordings."
sufficient information locate record,we,"analytics, services, advertising, legal, security","In order to receive a response to such a request, the individual must provide us with sufficient information to locate their record, if any, and to respond to them.
PRIVACY POLICY

iii. In order to receive a response to such a request, the individual must provide us with sufficient information to locate their record, if any, and to respond to them;"
