data_type,collector,purpose,text
UNSPECIFIED_DATA,howdy,,"For users located outside the jurisdiction of the United States, Howdy operates and processes data in the United States."
UNSPECIFIED_DATA,we,legal,"For example: If you purchase our Product, we may receive information from our third-party payment processors.
For example: We may collect information from unaffiliated third parties so that we can better understand you and provide you with information and offers that may interest you.
Please note that even if you delete information from your account, or deactivate your account, we may retain certain information as required by law or for legitimate business purposes.
The retention periods applied by Howdy comply with applicable legislation then in effect, namely: For data collected based on your consent to receive marketing communications, we will use the data until you withdraw your consent or applicable law requires that such data is no longer used.
We collect information from the device and application you use to access our Product.
We may retain certain information for legitimate business purposes or as required by law.
We provide more information under the Cookies section of this agreement.
We provide the representations and information in this section in compliance with European privacy laws, in particular the European General Data Protection Regulation (GDPR)."
automate error report,we,legal,"We may collect automated error reports in the case of software malfunctions, which may contain some or all of the information in your account and content and may be reviewed to help resolve problems with the Product."
cache copy of information,we,legal,We may also retain cached or archived copies of your information for a certain period of time.
completion datum,we,legal,"If you participate in a training or product course, we collect completion data."
content,we,"legal, services","We store, process, and maintain files and content that you create and/or upload using our Product, as well as other data related to your account in order to provide the Product to you."
cookie / pixel tag,Google,,"These providers (for example, Google Analytics) may use cookies, web beacons, device identifiers, and other tracking technologies that collect information about your use of our Product."
cookie / pixel tag,we,"legal, services, advertising, analytics","These providers (for example, Google Analytics) may use cookies, web beacons, device identifiers, and other tracking technologies that collect information about your use of our Product.
This information may be used by us and others to determine the popularity of our Product, deliver advertising and content targeted to your interests in the Product, and on other websites, apps, and other services, and to better understand your online activity.
We use cookies on our website.
We use cookies, which are pieces of information that a website transfers to an individual's computer hard drive for record keeping purposes, and similar tracking technologies on our website and when providing our Product."
datum relate to account,we,"legal, services, advertising, analytics","We store, process, and maintain files and content that you create and/or upload using our Product, as well as other data related to your account in order to provide the Product to you."
device identifier,Google,,"These providers (for example, Google Analytics) may use cookies, web beacons, device identifiers, and other tracking technologies that collect information about your use of our Product."
device identifier,we,"legal, services, advertising, analytics","These providers (for example, Google Analytics) may use cookies, web beacons, device identifiers, and other tracking technologies that collect information about your use of our Product.
This information may be used by us and others to determine the popularity of our Product, deliver advertising and content targeted to your interests in the Product, and on other websites, apps, and other services, and to better understand your online activity."
file,we,"legal, services, advertising, analytics","We store, process, and maintain files and content that you create and/or upload using our Product, as well as other data related to your account in order to provide the Product to you."
information about source refer you to we,we,"legal, services, advertising, analytics","If you arrive at Howdy from an external source (such as a link on another website or in an email), we record information about the source that referred you to us."
information we collect,howdy,legal,Howdy stores the information we collect for as long as necessary for the purpose for which it was originally collected and in compliance with our legal obligations.
information you provide as,we,"legal, services, advertising, analytics","We may collect information that you provide when using our Product, such as when you: (1) create an account; (2) subscribe to our Product; (3) participate in events or promotions; (4) send questions or comments via email or live chat; (5) interact with our sales or customer support team; (6) apply for a job with us online; (7) fill out surveys; or (8) otherwise communicate with us through or about our Product."
log file,web server,,"Like most websites today, our web servers keep log files that record data each time a device accesses those servers."
payment data,payment processor,,Any payment transactions will be encrypted using SSL technology; all payment data is stored by our payment processors and is never stored on our servers.
personal datum in structured use machine readable format,UNSPECIFIED_ACTOR,,"We will provide to you, or a third party you have chosen, your personal data in a structured, commonly used, machine-readable format."
personal datum in structured use machine readable format,we,"legal, services, advertising, analytics","We will provide to you, or a third party you have chosen, your personal data in a structured, commonly used, machine-readable format."
personal information collect through product,we,"legal, services, advertising, analytics, security",We may use the personal information collected through our Product to:
recording,we,"legal, services, advertising, analytics, security","If you participate in a video conference with us, we may record the session and retain the recordings."
representation,we,"legal, services, advertising, analytics, security","We provide the representations and information in this section in compliance with European privacy laws, in particular the European General Data Protection Regulation (GDPR)."
session,we,"legal, services, advertising, analytics, security","If you participate in a video conference with us, we may record the session and retain the recordings."
specific information,we,"legal, services, advertising, analytics, security",We may need to request specific information from you to help us confirm your identity and ensure your right to access your personal data (or to exercise any of your other rights).
usage,we,"legal, services, advertising, analytics, security","This data includes usage and user statistics.
We use a variety of technologies to collect this information, such as first party and third party cookies and tracking services that employ cookies and page tags (also known as web beacons)."
uuid for device,we,"legal, services, advertising, analytics, security",If you are on a mobile device we also collect the UUID for that device.
