data_type,collector,purpose,text
2nd floor,we,"advertising, security, services, analytics, legal","Eventbrite, Inc. is a Delaware corporation with its principal place of business at 95 Third Street, 2nd Floor, San Francisco, California, 94103, Reg. No. 4742147 (""Eventbrite,"" ""us,"" ""we"" or ""our"")."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We and our vendors use such technologies to collect information on a real-time basis about how you use and navigate our Services.
We may store Personal Data itself or such information may be stored by third parties to whom we have transferred it in accordance with this Privacy Policy."
UNSPECIFIED_DATA,we,advertising,"For sales customers and prospects, we retain your data as long as we maintain a relationship with you and for a limited period of thereafter as necessary to meet business and legal requirements.
We and our vendors use such technologies to collect information on a real-time basis about how you use and navigate our Services.
We likewise may collect your information if you sign up for one of our promotions or submit information to us through social media sites.
We may store Personal Data itself or such information may be stored by third parties to whom we have transferred it in accordance with this Privacy Policy."
UNSPECIFIED_DATA,we,"advertising, security, services, analytics, legal","For sales customers and prospects, we retain your data as long as we maintain a relationship with you and for a limited period of thereafter as necessary to meet business and legal requirements.
We and our vendors use such technologies to collect information on a real-time basis about how you use and navigate our Services.
We likewise may collect your information if you sign up for one of our promotions or submit information to us through social media sites.
We may store Personal Data itself or such information may be stored by third parties to whom we have transferred it in accordance with this Privacy Policy."
audio recording of you,sale team,,"If you engage with the sales team and consent to recording a meeting, the sales team may collect audio and/or video recordings of you."
brand sponsor,legal sponsor of contest,,"The same is true for contests and sweepstakes: we may provide your Personal Data to both the Organizer promoting the contest or sweepstakes, and any legal sponsor of the contest or sweepstakes (such as a brand sponsor)."
email address,we,"advertising, security, services","For example, if you connect with Facebook, we store your Facebook ID, first name, last name, email, location, friends list and profile picture and use them to connect with your Facebook account to provide certain functionality on the Services, like recommending events that your Facebook friends are interested in and sharing the events you are interested in, or attending, with certain groups of people like your Facebook friends.
In addition, when you ""like"" or ""follow"" us on Facebook, Instagram, Twitter or other social media sites (to the extent we provide that capability), we may collect some information from you including your name, email address, and any comments or content you post relevant to us."
email address,we,"advertising, security, services, analytics, legal","For example, if you connect with Facebook, we store your Facebook ID, first name, last name, email, location, friends list and profile picture and use them to connect with your Facebook account to provide certain functionality on the Services, like recommending events that your Facebook friends are interested in and sharing the events you are interested in, or attending, with certain groups of people like your Facebook friends.
In addition, when you ""like"" or ""follow"" us on Facebook, Instagram, Twitter or other social media sites (to the extent we provide that capability), we may collect some information from you including your name, email address, and any comments or content you post relevant to us."
facebook id,we,"advertising, security, services","For example, if you connect with Facebook, we store your Facebook ID, first name, last name, email, location, friends list and profile picture and use them to connect with your Facebook account to provide certain functionality on the Services, like recommending events that your Facebook friends are interested in and sharing the events you are interested in, or attending, with certain groups of people like your Facebook friends."
friend list,we,"advertising, security, services","For example, if you connect with Facebook, we store your Facebook ID, first name, last name, email, location, friends list and profile picture and use them to connect with your Facebook account to provide certain functionality on the Services, like recommending events that your Facebook friends are interested in and sharing the events you are interested in, or attending, with certain groups of people like your Facebook friends."
