data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"We may collect, store and use the following kinds of User PI: we may collect, store and use information about Your Device or other item of hardware through which You access the Application and Your visits to and use of the Application (including without limitation Your IP address, geographical location, browser/platform type and version, Internet Service Provider, operating system, referral source/exit pages, length of visit, page views, website navigation and search terms that You use); and"
cookie / pixel tag,we,services,"In order to improve the Application and the Services we offer You, we may use (temporary and persistent) cookies, authorized third parties cookies, web beacons and/or other technologies to collect non-personally identifiable data."
cookie / pixel tag,we,"services, advertising, analytics","In order to improve the Application and the Services we offer You, we may use (temporary and persistent) cookies, authorized third parties cookies, web beacons and/or other technologies to collect non-personally identifiable data."
date time stamp information,UNSPECIFIED_ACTOR,"advertising, analytics","In order to understand how people use the Application and Services and for marketing analysis and quality improvement purposes, we (and/or third party service providers) may collect, record, process and use on an anonymous basis certain information (including the total number of transactions, viewed pages, referring/exit pages, platform type, date/time stamp information and details like the number and location of mouse clicks on a given page, mouse movements and scrolling activity whilst being on and using the Application."
date time stamp information,we,"services, advertising, analytics","In order to understand how people use the Application and Services and for marketing analysis and quality improvement purposes, we (and/or third party service providers) may collect, record, process and use on an anonymous basis certain information (including the total number of transactions, viewed pages, referring/exit pages, platform type, date/time stamp information and details like the number and location of mouse clicks on a given page, mouse movements and scrolling activity whilst being on and using the Application."
feedback we use for research purpose,we,"services, advertising, analytics","We may also ask You to complete surveys and give feedback that we use for research purposes, although You do not have to respond to them."
geolocation,UNSPECIFIED_ACTOR,"advertising, analytics","In order to understand how people use the Application and Services and for marketing analysis and quality improvement purposes, we (and/or third party service providers) may collect, record, process and use on an anonymous basis certain information (including the total number of transactions, viewed pages, referring/exit pages, platform type, date/time stamp information and details like the number and location of mouse clicks on a given page, mouse movements and scrolling activity whilst being on and using the Application."
geolocation,we,"services, advertising, analytics","In order to understand how people use the Application and Services and for marketing analysis and quality improvement purposes, we (and/or third party service providers) may collect, record, process and use on an anonymous basis certain information (including the total number of transactions, viewed pages, referring/exit pages, platform type, date/time stamp information and details like the number and location of mouse clicks on a given page, mouse movements and scrolling activity whilst being on and using the Application."
information relate to previous browsing habit,we,"services, advertising, analytics","We may collect, store and use the following kinds of User PI: in order to improve Your experience in using the Application, we may store information relating to Your previous browsing habits in order to select and suggest products and tools that may be of interest to you."
mouse click on give page,UNSPECIFIED_ACTOR,"advertising, analytics","In order to understand how people use the Application and Services and for marketing analysis and quality improvement purposes, we (and/or third party service providers) may collect, record, process and use on an anonymous basis certain information (including the total number of transactions, viewed pages, referring/exit pages, platform type, date/time stamp information and details like the number and location of mouse clicks on a given page, mouse movements and scrolling activity whilst being on and using the Application."
