data_type,collector,purpose,text
UNSPECIFIED_DATA,federation cja,analytics,We may also share information with Federation CJA and Jewish Federation of Metropolitan Detroit in aggregated and/or de-identified format in order to permit each of them to conduct research and data analytics.
UNSPECIFIED_DATA,jewish federation of metropolitan detroit,analytics,We may also share information with Federation CJA and Jewish Federation of Metropolitan Detroit in aggregated and/or de-identified format in order to permit each of them to conduct research and data analytics.
UNSPECIFIED_DATA,organization use jlive as platform for event,services,"INFORMATION THAT JLIVE SHARES WITH SUCH ORGANIZATIONS IS NO LONGER IN THE CUSTODY OR UNDER THE CONTROL OF JLIVE.
WHEN YOU USE JLIVE, WE MAY SHARE YOUR PERSONAL INFORMATION WITH ORGANIZATIONS THAT USE JLIVE AS A PLATFORM FOR THEIR EVENTS AND PROGRAMS."
UNSPECIFIED_DATA,we,analytics,"For example: We may collect information about your device and your browser, clickstream data, event data, crash data, and other technical data when you visit our Website.
We may also share information with Federation CJA and Jewish Federation of Metropolitan Detroit in aggregated and/or de-identified format in order to permit each of them to conduct research and data analytics.
We may collect certain types of information electronically when you interact with our Website, email or social media accounts, online advertising, or through the use of our or a third party's technologies, which include cookies, web beacons or single pixel gifs or analytics engines.
When possible, we will use your information in an aggregated and/or de-identified format."
advertising id,we,analytics,"The technologies we use include: With respect to our mobile application, we use Identifier for Advertising for iOS and Google Advertising ID for Android."
analytical information,we,"analytics, advertising","We may also obtain and use analytical and statistical information from third-party social networks to help us measure performance and effectiveness of content we display on social networks, for example, by measuring impressions and clicks on the content JLIVE promotes, or tracking what events you share through the social network, who you share them with, and the outcomes of those sharing events, such as whether it led someone to register for an event."
clickstream datum,we,"analytics, advertising","For example: We may collect information about your device and your browser, clickstream data, event data, crash data, and other technical data when you visit our Website."
clickstream datum,we,"analytics, advertising, services, legal, security","For example: We may collect information about your device and your browser, clickstream data, event data, crash data, and other technical data when you visit our Website."
cookie / pixel tag,Google,"analytics, services","For example, Google Analytics uses cookies to analyze your browsing behaviour on our Website.
Google Analytics uses cookies to analyze your use of our Website, to create reports about visitor activities for us and to provide further services associated with the use of the Website and the Internet, and Firebase provides analytics for mobile apps."
cookie / pixel tag,advertiser,analytics,"Third parties, such as advertising partners, may use tracking methods such as but not limited to cookies to achieve their own business goals and purposes by relating and combining information about your usage of our Website to any other personal information they may have collected on you."
cookie / pixel tag,social media,analytics,"Third-party social networks that provide interactive plug-ins to enable social network features (e.g., to connect to Facebook) on the Website may use cookies to gather information on your use of the Website."
crash datum,we,"analytics, advertising","For example: We may collect information about your device and your browser, clickstream data, event data, crash data, and other technical data when you visit our Website."
event datum,we,"analytics, advertising","For example: We may collect information about your device and your browser, clickstream data, event data, crash data, and other technical data when you visit our Website."
geolocation,we,"analytics, advertising, services",For example: We may use your location to auto-select features when you visit our Website.
information on use of website,social media,analytics,"Third-party social networks that provide interactive plug-ins to enable social network features (e.g., to connect to Facebook) on the Website may use cookies to gather information on your use of the Website."
ip address,analytic provider,,"These tools also allow our third-party tracking tools to gather information, such as your IP address, and provide this back to us in an anonymized, aggregate form (i.e. in a manner that prevents us from identifying you personally)."
mobile application on post,we,"analytics, advertising, services, legal, security","This Privacy Policy applies whenever you interact with us, including when you visit our website or use our mobile applications on which this Privacy Policy is posted (collectively, the ""Website"") or otherwise receive our services."
optional information,we,"analytics, advertising, services","When you voluntarily share information about yourself with us in order to join JLIVE, register for an event through JLIVE, fill out optional information in your user profile, or respond to surveys or emails, we will collect that information in order to provide you with our programs or services, respond to your inquiry, improve our services, or for any other purpose disclosed to you in this Privacy Policy or at the time of collection."
personal transaction information,we,"analytics, advertising, services, legal, security","For example: We may use your personal transaction information to provide you with interest-based advertisements on events you participate in frequently, or products or services related to such events or other interests."
technical datum,we,"analytics, advertising, services, legal, security","For example: We may collect information about your device and your browser, clickstream data, event data, crash data, and other technical data when you visit our Website."
