data_type,collector,purpose,text
UNSPECIFIED_DATA,Vidyard,"legal, security, services","For example, Vidyard shares information with our service providers who assist Vidyard with marketing, data hosting and credit card payments.
If you use our invitation features, such as chats and sending invitations to friends, Vidyard may collect some information from them.
Vidyard may share and disclose information and technical data in the following circumstances:
Vidyard uses the information for the purposes of facilitating the requested communication."
UNSPECIFIED_DATA,we,,"If you link your Vidyard account with your favorite social media profile such as Google+, Facebook, or YouTube, we may collect certain information from the social media platform through their respective API services (e.g. through the use of YouTube API services).
We also collect information when you call us, visit our offices or interact with us at an event.
We may also collect: Information from our sales and advertising partners."
aggregate / deidentified / pseudonymized information,we,"analytics, services","We use aggregate data to help us understand how customers, viewers and other individuals use and interact with the Vidyard Websites and Services, to improve our products, services and brands, generate reports and market Vidyard.
We use analytics and aggregated data to improve our business."
browser type,we,"analytics, services, advertising","The data we collect includes your IP address, browser type, how you interact with the Vidyard Websites and more.
We use this data for several reasons, such as to customize your experience or to assist Vidyard and our partners with targeted advertising."
cookie / pixel tag,Vidyard,"legal, security, services","Like many websites, Vidyard uses cookies, etags, web beacons and other similar technologies to automatically collect certain technical data from your computer or mobile device."
detail of visit to service,we,"analytics, services, advertising","We also log the details of your visits to our Services and certain information generated in the course of using our Services, such as mouse movements, clicks, page visits, text entered, how long you spent on a page, and other details of your actions on our website."
email address,Vidyard,"legal, security, services","If you choose to take advantage of this functionality, Vidyard Services may require you to provide Vidyard with certain information about the person with whom you wish to communicate (e.g., name, email address, etc.)."
email address,we,"analytics, services, advertising","Vidyard collects personal information that you give to us when you: Provide us with your name, email address or other identifying information before or after viewing a video provided through the Vidyard Websites or the Vidyard Services."
email address,we,"analytics, services, advertising, security","Vidyard collects personal information that you give to us when you: Provide us with your name, email address or other identifying information before or after viewing a video provided through the Vidyard Websites or the Vidyard Services."
etag,Vidyard,"legal, security, services","Like many websites, Vidyard uses cookies, etags, web beacons and other similar technologies to automatically collect certain technical data from your computer or mobile device."
for youtube day by day view count from video on youtube channel associate with video on vidyard account,Vidyard,"legal, security, services","If you do decide to integrate, Vidyard may collect some of the following personal information from your social media profile: For YouTube, the day by day view count from videos on your YouTube channel that are associated with videos on your Vidyard account."
id,Vidyard,"legal, security, services","If you do decide to integrate, Vidyard may collect some of the following personal information from your social media profile: The ID/username associated with your account."
identifiable usage information,we,"analytics, services, advertising",We may provide customers with certain identifiable usage information directly related to the videos and other content that they make available through the Vidyard Services.
identifying information,we,"analytics, services, advertising","Vidyard collects personal information that you give to us when you: Provide us with your name, email address or other identifying information before or after viewing a video provided through the Vidyard Websites or the Vidyard Services."
information about account,we,"analytics, services, advertising","When you post audio-visual materials to your website or to a third party website, we collect information about your account and the use of the content that you post."
information about interaction with service,we,"analytics, services, advertising","We also collect information about your interaction with our Services, including the resources that you access, pages viewed, how much time you spent on a page, and how you reached our Website."
ip address,we,"analytics, services, advertising","The data we collect includes your IP address, browser type, how you interact with the Vidyard Websites and more.
We use this data for several reasons, such as to customize your experience or to assist Vidyard and our partners with targeted advertising.
When you visit the Vidyard Websites, we receive data from your devices, including your IP address."
person name,Vidyard,"legal, security, services","If you choose to take advantage of this functionality, Vidyard Services may require you to provide Vidyard with certain information about the person with whom you wish to communicate (e.g., name, email address, etc.)."
person name,we,"analytics, services, advertising","Vidyard collects personal information that you give to us when you: Provide us with your name, email address or other identifying information before or after viewing a video provided through the Vidyard Websites or the Vidyard Services."
person name,we,"analytics, services, advertising, security","Vidyard collects personal information that you give to us when you: Provide us with your name, email address or other identifying information before or after viewing a video provided through the Vidyard Websites or the Vidyard Services."
personal information you give to we,Vidyard,"legal, security, services",Vidyard collects personal information that you give to us when you:
technical datum,UNSPECIFIED_ACTOR,analytics,"Sometimes, Vidyard shares or discloses your personal information and technical data to outside parties, such as our partners and service providers."
technical datum,Vidyard,"legal, security, services","Like many websites, Vidyard uses cookies, etags, web beacons and other similar technologies to automatically collect certain technical data from your computer or mobile device.
Sometimes, Vidyard shares or discloses your personal information and technical data to outside parties, such as our partners and service providers.
Vidyard may share and disclose information and technical data in the following circumstances:"
technical datum,service provider,services,"Sometimes, Vidyard shares or discloses your personal information and technical data to outside parties, such as our partners and service providers."
technical datum,we,"analytics, services, advertising, security","Also, like many websites and technologies, we automatically collect technical data when you visit and interact with Vidyard Websites and Vidyard Services."
technical information about use of vidyard websites,we,"analytics, services, advertising, security",We may also collect: Technical information about your use of the Vidyard Websites and the Vidyard Services.
viewer datum,we,"analytics, services, advertising, security","We may also disclose viewer data to our customers, such as how many times a video was watched and location of the viewers."
