data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"As described in more detail below, we may share your Personal Information: With our partners and third-party service providers.
We authorize these service providers to use or disclose the information only as necessary to perform services on behalf of Greenhouse (for example, to support the delivery of, provide functionality on, or help to enhance the security of our Website)."
UNSPECIFIED_DATA,advertiser,,"Our third-party advertising partners may use cookies and similar technologies to collect information about your interaction (including the data described in the automatic data collection section above) with the Service, our communications and other online services over time, and use that information to serve online ads that they think will interest you."
UNSPECIFIED_DATA,greenhouse,,How Greenhouse may disclose or share your information
cookie / pixel tag,advertiser,,"Our third-party advertising partners may use cookies and similar technologies to collect information about your interaction (including the data described in the automatic data collection section above) with the Service, our communications and other online services over time, and use that information to serve online ads that they think will interest you."
datum we collect about use of website,we,,"As a result, we will analyze data we collect about your use of the Website."
email address,UNSPECIFIED_ACTOR,,"Certain third-party partners may automatically collect information about your visits to this and other websites, your IP address, your ISP, the browser you use to visit our website (but not your name, address, email address or telephone number)."
email address,UNSPECIFIED_ACTOR,advertising,"Certain third-party partners may automatically collect information about your visits to this and other websites, your IP address, your ISP, the browser you use to visit our website (but not your name, address, email address or telephone number)."
information about user,UNSPECIFIED_ACTOR,advertising,We may also share information about our users with these companies to facilitate interest-based advertising to those or similar users on other online platforms.
information about user,we,advertising,We may also share information about our users with these companies to facilitate interest-based advertising to those or similar users on other online platforms.
ip address,UNSPECIFIED_ACTOR,advertising,"Certain third-party partners may automatically collect information about your visits to this and other websites, your IP address, your ISP, the browser you use to visit our website (but not your name, address, email address or telephone number)."
person name,UNSPECIFIED_ACTOR,advertising,"Certain third-party partners may automatically collect information about your visits to this and other websites, your IP address, your ISP, the browser you use to visit our website (but not your name, address, email address or telephone number)."
personal information from,greenhouse,,"Greenhouse may collect the following information, including Personal Information from and about you:"
personal information provide in context of application,greenhouse,"analytics, services","To process your job application If you apply to work at Greenhouse, Greenhouse will use the Personal Information provided in the context of your application for the purposes of processing and evaluating the application."
personal information relate to employee within services,greenhouse,"analytics, services","Greenhouse processes Personal Information relating to our customers' employees and job applicants within our Services only according to our customers' instructions (as defined in our customer agreements), and we have no direct relationship with the individuals whose Personal Information we process in connection with our customers' use of our Services."
phone number,UNSPECIFIED_ACTOR,advertising,"Certain third-party partners may automatically collect information about your visits to this and other websites, your IP address, your ISP, the browser you use to visit our website (but not your name, address, email address or telephone number)."
