data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,services,"To realize the collaborating capability among the associated organizations, your organization will provide external collaborating organizations with your necessary personal information and data generated during work collaboration, and relevant information may be stored and accessed cross borders according to different collaborating counterparties.
When you log in with a Feishu account on a third-party product or service, or bind a Feishu account with another third-party or related party account, such applications or services will use your name, profile photo, app installation status, device information, the order information for purchasing third-party products and other information as authorized by you."
UNSPECIFIED_DATA,cooperative party,,"When you choose to participate in marketing activities organized by us and our affiliates or third parties, to provide you with consistent services in joint activities, or to send you cash rewards offered by our entrust cooperative parties in time, we and our cooperative parties may need your name, mailing address, contact information and other information."
UNSPECIFIED_DATA,external collaborate organization,services,"To realize the collaborating capability among the associated organizations, your organization will provide external collaborating organizations with your necessary personal information and data generated during work collaboration, and relevant information may be stored and accessed cross borders according to different collaborating counterparties."
UNSPECIFIED_DATA,feishu,,"Feishu will only process the information (""Customer-controlled Data"") according to the Customer's instructions, the agreement between the Customer and us and for the purpose of providing you with relevant services and features.
In order to provide the Service for you and every Customer, meet Customer's needs of working collaboration and management, maintain the normal and safe operation of the Service, and optimize the functional experience of the Service, Feishu will collect the personal information you provide or authorize any other party to provide when registering an account and using the Service, as well as that generated during your use of the Service, according to the following purposes and methods:"
UNSPECIFIED_DATA,we,"security, services","To maintain a safe operation, quality and efficiency of software and services, we will collect the following information from you: hardware model, operating system version number, device identifiers (For Android devices: such as IMEI, AndroidID, OAID, IMSI, ICCID, GAID, MEID. For IOS devices: such as IDFV; Different identifiers may be used, as the case may be, depending on validity period, acquisition methods and whether such can be reset by users), network device hardware address (device MAC address), hardware serial number (SN), IP address, WLAN access point (such as SSID, BSSID), Bluetooth, base station, software version number, network access method, type, status, network quality data, operation, use, service log, device time zone, device name, CPUID, motherboard serial number, hard disk serial number.
We may use your account information, device information, service logs and other information that our affiliates and partners may seek from you with your authorization or according to law, for the purpose of maintaining the security of accounts and transactions, conducting identity verification, identifying violations, detecting and preventing security incidents.
When you choose to participate in marketing activities organized by us and our affiliates or third parties, to provide you with consistent services in joint activities, or to send you cash rewards offered by our entrust cooperative parties in time, we and our cooperative parties may need your name, mailing address, contact information and other information."
above information,feishu,,"Feishu Privacy Policy

1.7.3 When you click, browse, comment, collect, download, are ""liked"" or share the content, Feishu will record the above information."
acceleration sensor,we,"security, services, analytics","When you take pictures with the horizontal screen of your mobile phone, to adapt to the status of your device, we may use the acceleration sensor to identify whether the device is in the horizontal screen status."
account,customer service provider,"analytics, services","to deal with your complaints, suggestions and other demands in a timely manner, the customer service provider needs to use your account and relevant information of the events involved to understand, handle and respond to relevant issues in a timely manner."
account information,we,"security, services, analytics","We may use your account information, device information, service logs and other information that our affiliates and partners may seek from you with your authorization or according to law, for the purpose of maintaining the security of accounts and transactions, conducting identity verification, identifying violations, detecting and preventing security incidents."
app installation status,UNSPECIFIED_ACTOR,services,"When you log in with a Feishu account on a third-party product or service, or bind a Feishu account with another third-party or related party account, such applications or services will use your name, profile photo, app installation status, device information, the order information for purchasing third-party products and other information as authorized by you."
application crash,we,"security, services, analytics","To prevent malicious programs and maintain the operation quality and efficiency, we will collect the information of the Feishu application you installed (such as version, language, source, etc.), application-in-process, usage and frequency, application crash and performance data."
avatar,we,"security, services, analytics",We need to locally process the names and avatars from the address book in the client for local display purpose only.
base station,we,"security, services, analytics","To maintain a safe operation, quality and efficiency of software and services, we will collect the following information from you: hardware model, operating system version number, device identifiers (For Android devices: such as IMEI, AndroidID, OAID, IMSI, ICCID, GAID, MEID. For IOS devices: such as IDFV; Different identifiers may be used, as the case may be, depending on validity period, acquisition methods and whether such can be reset by users), network device hardware address (device MAC address), hardware serial number (SN), IP address, WLAN access point (such as SSID, BSSID), Bluetooth, base station, software version number, network access method, type, status, network quality data, operation, use, service log, device time zone, device name, CPUID, motherboard serial number, hard disk serial number."
bluetooth,we,"security, services, analytics","To maintain a safe operation, quality and efficiency of software and services, we will collect the following information from you: hardware model, operating system version number, device identifiers (For Android devices: such as IMEI, AndroidID, OAID, IMSI, ICCID, GAID, MEID. For IOS devices: such as IDFV; Different identifiers may be used, as the case may be, depending on validity period, acquisition methods and whether such can be reset by users), network device hardware address (device MAC address), hardware serial number (SN), IP address, WLAN access point (such as SSID, BSSID), Bluetooth, base station, software version number, network access method, type, status, network quality data, operation, use, service log, device time zone, device name, CPUID, motherboard serial number, hard disk serial number."
bluetooth information,feishu,services,"In WiFi or Bluetooth clock-in mode, Feishu also needs to obtain your WiFi access point, Bluetooth information respectively to help you clock in."
communication call record with we,we,"security, services, analytics","Therefore, we will record your contact information, feedback problems or suggestions, your communication/call records with us and related contents (including account information, work order information, other information you provide to prove relevant facts, or other contact information you leave), so that we can further contact you and give you feedback on our processing progress."
control data,feishu,services,"Feishu will only process the information (""Customer-controlled Data"") according to the Customer's instructions, the agreement between the Customer and us and for the purpose of providing you with relevant services and features."
cookie / pixel tag,we,"security, services, analytics","Feishu Privacy Policy

2.How We Use Cookies and Similar Technologies"
cookies,we,"security, services, analytics","To improve your experience using the Service, we use Cookies and other similar technologies.
We use Cookies and similar technologies mainly to facilitate the following functions or services:"
