data_type,collector,purpose,text
UNSPECIFIED_DATA,Facebook,,"Please note that third parties, including Facebook, use cookies, web beacons, and other storage technologies to collect or receive information from your websites and elsewhere on the internet and use that information to provide measurement services and target ads."
UNSPECIFIED_DATA,Google,,"Google Analytics collects information such as how often users visit this Website, what pages they visit when they do so, and what other websites they used prior to coming to this Website."
UNSPECIFIED_DATA,service provider,services,Our service providers use session ID cookies to collect data in order to enable us to provide you with a better user experience.
UNSPECIFIED_DATA,we,analytics,"HOW WE PROTECT AND RETAIN YOUR INFORMATION
Privacy Policy

Until we no longer need the information and proactively delete it or you send a valid deletion request.
Table of contents: What information we collect, why we collect it, and how it is used
WHAT INFORMATION WE COLLECT, WHY WE COLLECT IT, AND HOW IT IS USED
We collect certain information through the use of ""cookies"".
We use this information, which is not identifying individual users, to analyze trends, to administer and improve the site, to track users' movements around the Sites and to gather demographic information about our users and visitors as a whole."
aggregate / deidentified / pseudonymized information,we,analytics,"We may use Anonymous Information and/or disclose it to third parties without restrictions (for example, in order to improve our services and enhance your experience with them)."
asset,we,"analytics, services, security, legal","In addition to the recipients described above, we may share your Personal Data as follows: If, in the future, we sell or transfer, or we consider selling or transferring, some or all of our business, shares or assets to a third party, we will disclose your Personal Data to such third party (whether actual or potential) in connection with the foregoing events;"
browser information,Hotjar,analytics,"Hotjar stores this information in a pseudonymized user profile.
Hotjar uses cookies and other technologies to collect data on our users' behavior and their devices (in particular device's IP address (captured and stored only in anonymized form), device screen size, device type (unique device identifiers), browser information, geographic location (country only), preferred language used to display our Website).
Neither Hotjar nor we will ever use this information to identify individual users or to match it with further data on an individual user."
browser information,we,analytics,"Hotjar uses cookies and other technologies to collect data on our users' behavior and their devices (in particular device's IP address (captured and stored only in anonymized form), device screen size, device type (unique device identifiers), browser information, geographic location (country only), preferred language used to display our Website).
Neither Hotjar nor we will ever use this information to identify individual users or to match it with further data on an individual user."
browsing / search history,UNSPECIFIED_ACTOR,,We do not allow third parties to collect personally identifiable information about an individual consumer's online activities over time and across different web sites when a consumer uses the Services.
cookie / pixel tag,Facebook,,"Please note that third parties, including Facebook, use cookies, web beacons, and other storage technologies to collect or receive information from your websites and elsewhere on the internet and use that information to provide measurement services and target ads."
cookie / pixel tag,Hotjar,analytics,"Hotjar uses cookies and other technologies to collect data on our users' behavior and their devices (in particular device's IP address (captured and stored only in anonymized form), device screen size, device type (unique device identifiers), browser information, geographic location (country only), preferred language used to display our Website)."
cookie / pixel tag,UNSPECIFIED_ACTOR,"analytics, services",We and our third party partners may also use web beacons to help us better manage and present content on our Website by informing us what content is effective.
cookie / pixel tag,service provider,services,Our service providers use session ID cookies to collect data in order to enable us to provide you with a better user experience.
cookie / pixel tag,we,"analytics, services",We and our third party partners may also use web beacons to help us better manage and present content on our Website by informing us what content is effective.
demographic information,we,"analytics, services","We use such information to analyze trends, administer the Website, track users' movement around the Website, and gather demographic information."
demographic information about user as whole,we,"analytics, services","We use this information, which is not identifying individual users, to analyze trends, to administer and improve the site, to track users' movements around the Sites and to gather demographic information about our users and visitors as a whole."
device identifier,Hotjar,analytics,"Hotjar uses cookies and other technologies to collect data on our users' behavior and their devices (in particular device's IP address (captured and stored only in anonymized form), device screen size, device type (unique device identifiers), browser information, geographic location (country only), preferred language used to display our Website)."
device screen size,Hotjar,analytics,"Hotjar uses cookies and other technologies to collect data on our users' behavior and their devices (in particular device's IP address (captured and stored only in anonymized form), device screen size, device type (unique device identifiers), browser information, geographic location (country only), preferred language used to display our Website)."
device type,Hotjar,analytics,"Hotjar uses cookies and other technologies to collect data on our users' behavior and their devices (in particular device's IP address (captured and stored only in anonymized form), device screen size, device type (unique device identifiers), browser information, geographic location (country only), preferred language used to display our Website)."
facebook pixel,we,"analytics, services","We use Facebook pixels or SDKs, which are tools that provide help to website owners and publishers, developers, advertisers, business partners (and their customers) and others integrate, use and exchange information with Facebook, as such the collection and use of information for ad targeting."
feature,we,"analytics, services, security, legal","If your browser is set not to accept cookies or if you reject cookies, you may not be able to access certain features or some of our services."
geolocation,Hotjar,analytics,"Hotjar uses cookies and other technologies to collect data on our users' behavior and their devices (in particular device's IP address (captured and stored only in anonymized form), device screen size, device type (unique device identifiers), browser information, geographic location (country only), preferred language used to display our Website)."
