data_type,collector,purpose,text
UNSPECIFIED_DATA,ringover,,"Where required by law, RINGOVER retains certain information for a period of time necessary to comply with the legal and regulatory provisions applicable to its activities."
account,we,,They also allow us to keep your account secure and prevent fraud.
information about use of website,advertiser,,"We also share information about your use of the website with our social media, advertising, and web analytics partners, who may combine it with other information you have provided to them or that they have collected from your use of their services:"
information about use of website,analytic provider,,"We also share information about your use of the website with our social media, advertising, and web analytics partners, who may combine it with other information you have provided to them or that they have collected from your use of their services:"
information about use of website,social media,,"We also share information about your use of the website with our social media, advertising, and web analytics partners, who may combine it with other information you have provided to them or that they have collected from your use of their services:"
information about use of website,we,"analytics, services","We also share information about your use of the website with our social media, advertising, and web analytics partners, who may combine it with other information you have provided to them or that they have collected from your use of their services:"
person name,tcr,legal,"In order to comply with American legislation, some of your data, for example your phone numbers, first and last names, will be transferred to TCR, based in the United States of America, so that you can conduct your prospecting and commercial campaigns."
personal information,operator of platform,,"In addition to the processing of personal information by us, personal data is also processed by the operator of the platform."
personal information,we,"analytics, services","Privacy and Cookie Usage Policy

2. What personal data do we collect, purposes and legal basis?"
phone number,tcr,legal,"In order to comply with American legislation, some of your data, for example your phone numbers, first and last names, will be transferred to TCR, based in the United States of America, so that you can conduct your prospecting and commercial campaigns."
