data_type,collector,purpose,text
UNSPECIFIED_DATA,admin,,"Once you are logged in to our Service, you (or your organization's Admin) may submit various additional details and documentation concerning yourself or your relatives - depending on the requirements and settings by your Admin."
UNSPECIFIED_DATA,analytic provider,,"Analytics tools collect data such as how often Users and Visitors visit or use the Sites or Service, which pages they visit and when, and which website, ad or email message brought them there."
UNSPECIFIED_DATA,casthr,,"If any of our Users upload or submit to the Service Personal Data which relates to other individuals (e.g., by submitting their family members' details), such data will only be processed by CastHR on behalf of our customer, which is the owner of the respective account, along with all other User Data processed on such customer's behalf."
UNSPECIFIED_DATA,we,,"Specifically, we collect the following categories of data (which, to the extent it relates to an identified or identifiable individual, is deemed as ""Personal Data""):

User Data received from you:"
affiliate company,we,"advertising, analytics, services, legal, security","This Privacy Policy describes how we - CastHR Limited (together with its affiliates companies - ""CastHR"", ""we"", ""our"" or ""us"") collect, store, use and disclose personal data regarding individuals (""you"") who: (i) visit or otherwise interact with our websites (""Visitors""), available at www.casthr.co or any other website, webpage, email, text message or online ad under our control (collectively - ""Sites"");"
anonymous identifier,we,"advertising, analytics, services","Our Sites and Service (including some of our Service Providers) utilize ""cookies"", anonymous identifiers, pixels, container tags and other technologies in order for us to provide our Service and ensure that it performs properly, to analyze our performance and marketing activities, and to personalize your experience."
casthr limited,we,"advertising, analytics, services, legal, security","This Privacy Policy describes how we - CastHR Limited (together with its affiliates companies - ""CastHR"", ""we"", ""our"" or ""us"") collect, store, use and disclose personal data regarding individuals (""you"") who: (i) visit or otherwise interact with our websites (""Visitors""), available at www.casthr.co or any other website, webpage, email, text message or online ad under our control (collectively - ""Sites"");"
container tag,we,"advertising, analytics, services","Our Sites and Service (including some of our Service Providers) utilize ""cookies"", anonymous identifiers, pixels, container tags and other technologies in order for us to provide our Service and ensure that it performs properly, to analyze our performance and marketing activities, and to personalize your experience."
cookie / pixel tag,we,"advertising, analytics, services","Our Sites and Service (including some of our Service Providers) utilize ""cookies"", anonymous identifiers, pixels, container tags and other technologies in order for us to provide our Service and ensure that it performs properly, to analyze our performance and marketing activities, and to personalize your experience."
data controller,casthr,,"In such instances, our customer shall be deemed the ""Data Controller"" of such data, and CastHR will process such data on the customer's behalf, as its ""Data Processor"", in accordance with its reasonable instructions, subject to our Terms, our Data Processing Agreement with such customer (to the extent applicable) and other commercial agreements."
datum about use of site,we,"advertising, analytics, services",We use analytics tools (e.g. Google Analytics) to collect data about the use of our Sites and Service.
datum regard visitor to site,we,"advertising, analytics, services",We collect various types of personal data regarding our Users as well as data regarding Visitors to our Sites.
documentation,admin,,"Once you are logged in to our Service, you (or your organization's Admin) may submit various additional details and documentation concerning yourself or your relatives - depending on the requirements and settings by your Admin."
email,we,"advertising, analytics, services, legal, security","This Privacy Policy describes how we - CastHR Limited (together with its affiliates companies - ""CastHR"", ""we"", ""our"" or ""us"") collect, store, use and disclose personal data regarding individuals (""you"") who: (i) visit or otherwise interact with our websites (""Visitors""), available at www.casthr.co or any other website, webpage, email, text message or online ad under our control (collectively - ""Sites"");"
non-personal information,we,"advertising, analytics, services","We may transfer, share or otherwise use non-personal data at our sole discretion and without the need for further approval."
password,we,"advertising, analytics, services",Note that we do not receive or store your passwords for any of these third-party services (but do typically require your API key in order to integrate with them).
personal data concern you,we,"advertising, analytics, services",We may receive Personal Data concerning you from other sources.
pixel,we,"advertising, analytics, services, legal, security","Our Sites and Service (including some of our Service Providers) utilize ""cookies"", anonymous identifiers, pixels, container tags and other technologies in order for us to provide our Service and ensure that it performs properly, to analyze our performance and marketing activities, and to personalize your experience."
relevant datum from account,UNSPECIFIED_ACTOR,,"The third-party provider of this integration may receive certain relevant data about or from your organization's account (including User Data), or share certain relevant data from your account on their service with our Service, depending on the nature and purpose of such integration."
relevant datum from account,we,"advertising, analytics, services, legal, security","The third-party provider of this integration may receive certain relevant data about or from your organization's account (including User Data), or share certain relevant data from your account on their service with our Service, depending on the nature and purpose of such integration."
technical datum about you,we,"advertising, analytics, services, legal, security","When you visit, interact with, or use our Service, we may collect, record or generate certain technical data about you."
user data receive from you,we,"advertising, analytics, services, legal, security","Specifically, we collect the following categories of data (which, to the extent it relates to an identified or identifiable individual, is deemed as ""Personal Data""):

User Data received from you:"
user datum,for pension fund,,"If your organization adds any of its service providers to the Service, for example any pension fund, investment or financial advisors, then such service providers may also have access to your User Profile, and possibly to your User Data as well (depending on the privileges you or your organization grant them)."
user datum,investment,,"If your organization adds any of its service providers to the Service, for example any pension fund, investment or financial advisors, then such service providers may also have access to your User Profile, and possibly to your User Data as well (depending on the privileges you or your organization grant them)."
webpage,we,"advertising, analytics, services, legal, security","This Privacy Policy describes how we - CastHR Limited (together with its affiliates companies - ""CastHR"", ""we"", ""our"" or ""us"") collect, store, use and disclose personal data regarding individuals (""you"") who: (i) visit or otherwise interact with our websites (""Visitors""), available at www.casthr.co or any other website, webpage, email, text message or online ad under our control (collectively - ""Sites"");"
