data_type,collector,purpose,text
UNSPECIFIED_DATA,pippin puffin pte ltd.,,"This tribefii Privacy Policy (""Privacy Policy"") describes how we ( tribefii and Pippin Puffin Pte Ltd., together with its affiliated companies worldwide - "" tribefii "", ""we"" or ""us"") collect and use information pertaining to each of our unregistered visitors and registered users, including users with Paid Services (each, a ""Visitor"" or ""User"" (respectively), or ""you""), in connection with their access to and use of tribefii 's websites (including and any of its subdomains, the ""Website""),  and related services (collectively, the ""Services"")."
UNSPECIFIED_DATA,we,,"If you provide us personal information about others, or if others give us your information, we will only use that information for the specific reason for which it was provided to us.
There are two main methods we use: We collect information through your use of the Services.
This tribefii Privacy Policy (""Privacy Policy"") describes how we ( tribefii and Pippin Puffin Pte Ltd., together with its affiliated companies worldwide - "" tribefii "", ""we"" or ""us"") collect and use information pertaining to each of our unregistered visitors and registered users, including users with Paid Services (each, a ""Visitor"" or ""User"" (respectively), or ""you""), in connection with their access to and use of tribefii 's websites (including and any of its subdomains, the ""Website""),  and related services (collectively, the ""Services"").
We also collect information from third party sources as described in Section 7
We collect two types of information regarding our Visitors and Users:
We may also collect similar information pertaining to visitors and users of our User's websites or services (""Users-of-Users""), solely for and on our Users' behalf (as further described in Section 6 below).
We may retain your Personal Information (as well as your Users-of-Users' Information) for as long as your User Account is active, as indicated in this Privacy Policy or as otherwise needed to provide you with our Services."
choice,we,,"This policy describes how we may collect and use personal information, and the rights and choices available to our visitors and users regarding such information."
cookie / pixel tag,we,"security, services","By default, we use several persistent cookies for purposes of session and user authentication, security, keeping the User's preferences (e.g., regarding default language and settings), connection stability (e.g., for uploading media, using e-Commerce features, etc.), monitoring performance of our services and marketing campaigns, and generally providing and improving our services."
data protection officer team,we,"security, services, advertising, analytics, legal","If you have any questions about this Privacy Policy or wish to exercise any of your rights as described in Section 11, please contact us the Data Protection Officer team at privacy@tribefii.com ."
information about you,we,"security, services","We may receive information about you from other sources, including publicly available databases or third parties from whom we have purchased data, and combine this data with information we already have about you."
information you provide we,we,"security, services",There are two main methods we use: We collect information which you provide us voluntarily.
internet activity,UNSPECIFIED_ACTOR,advertising,Such parties may use certain tracking technologies to collect certain information about your activities on the Services and different third party Services to provide you with targeted advertising based on your interests and preferences.
ip address,social media,,"Our Services include certain Social Media features and widgets, single sign on features, such as the ""Facebook Connect"", ""Google Sign-in"" or ""LinkedIn Sign-in"", the ""Facebook Like"" button, the ""Share this"" button or other interactive mini-programs (""Social Media Features"").
These Social Media Features may collect information such as your IP address or which page you are visiting on our Website, and may set a cookie to enable them to function properly."
non-personal information,we,"security, services, advertising, analytics, legal","We collect such Non-personal and Personal Information for the following purposes:
We collect two types of information regarding our Visitors and Users: Un-identified and non-identifiable information pertaining to a Visitor or un-identified User, which may be made available to us, or collected automatically via his/her use of the Services (""Non-personal Information"")."
personal information,UNSPECIFIED_ACTOR,advertising,"In addition, our Services may enable you to share your Personal Information with third parties directly, such as via page framing techniques to serve content to or from Third Party Services or other parties, while preserving the look and feel of our Website and Services (""Frames"").
Privacy Policy

7 SHARING PERSONAL INFORMATION WITH THIRD PARTIES
Privacy Policy

7.1. Third Party Services:
Such Third Party Services may receive or otherwise have access to our Visitors' and Users' Personal Information and/or Users-of-Users' Personal Information, in its entirety or in part - depending on each of their particular roles and purposes in facilitating and enhancing our Services and business, and may only use it for such purposes.
tribefii may share your Personal Information with third parties (or otherwise allow them access to it) only in the following manners and instances:"
personal information,party involve in event,,"In addition, should tribefii or any of its affiliates undergo any change in control, including by means of merger, acquisition or purchase of substantially all of its assets, your Personal Information may be shared with the parties involved in such event."
personal information,tribefii affiliate,,"For example, we may share your Personal Information with a tribefii affiliate, in the course of facilitating and providing you (and your Users-of-Users) with our Services."
personal information,we,"security, services, advertising, analytics, legal","For example, we collect the Personal Information you provide us when you register to our Services; when you sign in to our Services via third party services such as Facebook, Google or LinkedIn; when you place purchases and/or register domain names; when you submit or upload such Personal Information as you use any of our Services; and/or when you contact us directly by any communication channel (e.g., tribefii's support tickets, emails).
For example, we may share your Personal Information with a tribefii affiliate, in the course of facilitating and providing you (and your Users-of-Users) with our Services.
No one under age 18 should provide any Personal Information to us through any of our Services.
Privacy Policy

  We will only use your Personal Information for the purposes set out in Section 4 where we are satisfied that:
Privacy Policy

7.2. Law Enforcement, Legal Requests and Duties:

We may continue to retain such Personal Information even after you deactivate your User Account and/or cease to use any particular Services, as reasonably necessary to comply with our legal obligations, to resolve disputes regarding our Users or their Users-of-Users, prevent fraud and abuse, enforce our agreements and/or protect our legitimate interests.
This policy describes how we may collect and use personal information, and the rights and choices available to our visitors and users regarding such information.
Unless otherwise instructed by our User, we will retain their Users-of-Users' Personal Information for the period set forth in Section 11 below.
We collect two types of information regarding our Visitors and Users: Individually identifiable information, namely information that identifies an individual or may with reasonable efforts cause the identification of an individual, or may be of private or sensitive nature (""Personal Information"").
We may retain your Personal Information (as well as your Users-of-Users' Information) for as long as your User Account is active, as indicated in this Privacy Policy or as otherwise needed to provide you with our Services.
We may share Personal Information internally within our family of companies, for the purposes described in this Privacy Policy.
We may use your Personal Information to send you promotional content and messages by email, text messages, direct text messages, marketing calls and similar forms of communication from tribefii or our partners (acting on tribefii 's behalf) through such means."
record,we,"security, services, advertising, analytics, legal","This helps us to update, expand and analyze our records, identify new customers, and provide products and Services that may be of interest to you."
related information,we,"security, services, advertising, analytics, legal","When you visit or use our Services, including when you browse the Website or any User Website, register a User Account, edit your User Website and upload information and content, we are aware of it and will usually gather, collect and record such uses, sessions and related information, either independently or with the help of third-party services as detailed in Section 7 below, including through the use of ""cookies"" and other tracking technologies, as further detailed in Section 8"
related service,we,"security, services, advertising, analytics, legal","This tribefii Privacy Policy (""Privacy Policy"") describes how we ( tribefii and Pippin Puffin Pte Ltd., together with its affiliated companies worldwide - "" tribefii "", ""we"" or ""us"") collect and use information pertaining to each of our unregistered visitors and registered users, including users with Paid Services (each, a ""Visitor"" or ""User"" (respectively), or ""you""), in connection with their access to and use of tribefii 's websites (including and any of its subdomains, the ""Website""),  and related services (collectively, the ""Services"")."
