data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Some content or applications, including advertisements, on the Website are served by third-parties.
The information they collect may be associated with your personal information or they may collect information, including personal information, about your online activities over time and across different websites and other online services."
UNSPECIFIED_DATA,online activity,advertising,"The information they collect may be associated with your personal information or they may collect information, including personal information, about your online activities over time and across different websites and other online services."
UNSPECIFIED_DATA,we,"advertising, services","No one under age 13 may provide any information to or on the Website.
We may also use your information to contact you about our own and third-parties' goods and services that may be of interest to you."
activity,we,"advertising, services","Each time you visit our Website, our servers automatically record your activity and information such as your IP address and/or the domain from which you are visiting."
aggregate / deidentified / pseudonymized information,we,"advertising, services","We may disclose aggregated information about our users, and information that does not identify any individual, without restriction."
browsing / search history,we,"advertising, services","The technologies we use for this automatic data collection may include, but are not limited to: We also may use these technologies to collect information about your online activities over time and across third-party websites or other online services (behavioral tracking)."
cookie / pixel tag,UNSPECIFIED_ACTOR,,"Some content or applications, including advertisements, on the Website are served by third-parties.
These third parties may use cookies alone or in conjunction with web beacons or other tracking technologies to collect information about you when you use our website."
cookie / pixel tag,feature of website,,"Certain features of our Website may use local stored objects (or Flash cookies) to collect and store information about your preferences and navigation to, from, and on our Website."
cookie / pixel tag,we,"advertising, services",We also use cookies to deliver content specific to your interests and help with other aspects of the Website and delivery of our products and services.
demographic data,we,"advertising, services","Demographic and interest data is also collected at our Website.
We collect this information directly from you when you provide it to us; automatically as you navigate through the site."
detail of transaction you carry through website,we,"advertising, services",The information we collect on or through our Website may include: Details of transactions you carry out through our Website and of the fulfillment of your orders.
domain from you visit,we,"advertising, services","Each time you visit our Website, our servers automatically record your activity and information such as your IP address and/or the domain from which you are visiting."
email address,we,"advertising, services","The information we collect on or through our Website may include: Records and copies of your correspondence (including email addresses), if you contact us."
email address,we,"advertising, services, legal","The information we collect on or through our Website may include: Records and copies of your correspondence (including email addresses), if you contact us."
information about equipment,we,"advertising, services","We may use automatic data collection technologies to collect certain information about your equipment, browsing actions, and other patterns, including, but not limited to, details of your visits to our Website, including traffic data, location data, and other communication data and the resources that you access and use on the Website or information about your computer and internet connection, including your IP address, operating system, and browser type."
information about preference,feature of website,,"Certain features of our Website may use local stored objects (or Flash cookies) to collect and store information about your preferences and navigation to, from, and on our Website."
information about you,UNSPECIFIED_ACTOR,,"Some content or applications, including advertisements, on the Website are served by third-parties.
These third parties may use cookies alone or in conjunction with web beacons or other tracking technologies to collect information about you when you use our website."
information we collect from you,we,"advertising, services, legal",We may use the information we have collected from you to enable us to display advertisements to our advertisers' target audiences.
information you provide by,we,"advertising, services, legal",The information we collect on or through our Website may include: Information that you provide by filling in forms on our Website.
internet activity,we,"advertising, services, legal","The technologies we use for this automatic data collection may include, but are not limited to: We also may use these technologies to collect information about your online activities over time and across third-party websites or other online services (behavioral tracking)."
ip address,we,"advertising, services, legal","Each time you visit our Website, our servers automatically record your activity and information such as your IP address and/or the domain from which you are visiting."
link on webpage,we,"advertising, services, legal","We also record which links on our webpage you click on or visit and any search terms you use.
We use this data for website maintenance and technical administration."
local store object,feature of website,,"Certain features of our Website may use local stored objects (or Flash cookies) to collect and store information about your preferences and navigation to, from, and on our Website."
non-personal information,we,"advertising, services, legal","We may disclose aggregated information about our users, and information that does not identify any individual, without restriction."
personal information,UNSPECIFIED_ACTOR,,"Some content or applications, including advertisements, on the Website are served by third-parties.
The information they collect may be associated with your personal information or they may collect information, including personal information, about your online activities over time and across different websites and other online services.
We may disclose personal information that we collect or which you provide as described in this privacy policy: To Business Partners, Sponsors, and Other Third Parties.
We may disclose personal information that we collect or which you provide as described in this privacy policy: To contractors, service providers, and other third parties we use to support our business.
We may disclose personal information that we collect or which you provide as described in this privacy policy: To our subsidiaries and affiliates.
We may disclose personal information that we collect or which you provide as described in this privacy policy: To third parties to market their products or services to you if you have consented to these disclosures."
personal information,business partner,,"We may disclose personal information that we collect or which you provide as described in this privacy policy: To Business Partners, Sponsors, and Other Third Parties."
personal information,business partner under contract with narware,"advertising, services","We may disclose your Personal Information to certain business partners under contract with Narware, co-sponsors of promotions, and other third parties in order to provide you with opportunities for products and services that may interest you."
personal information,contractor,,"We may disclose personal information that we collect or which you provide as described in this privacy policy: To contractors, service providers, and other third parties we use to support our business."
personal information,service provider,,"We may disclose personal information that we collect or which you provide as described in this privacy policy: To contractors, service providers, and other third parties we use to support our business."
personal information,sponsor,,"We may disclose personal information that we collect or which you provide as described in this privacy policy: To Business Partners, Sponsors, and Other Third Parties."
personal information,we,"advertising, services, legal","The information we collect automatically may include personal information or we may maintain it or associate it with personal information we collect in other ways or receive from third parties.
We may also disclose your personal information:
We may disclose personal information that we collect or which you provide as described in this privacy policy: To our subsidiaries and affiliates.
We may disclose your Personal Information to certain business partners under contract with Narware, co-sponsors of promotions, and other third parties in order to provide you with opportunities for products and services that may interest you."
purchase history with narware through marketplace,we,"advertising, services, legal",The information we collect on or through our Website may include: Your purchase history with Narware or affiliated companies through the marketplace.
record,we,"advertising, services, legal","The information we collect on or through our Website may include: Records and copies of your correspondence (including email addresses), if you contact us."
response to survey we ask you,we,"advertising, services, legal",The information we collect on or through our Website may include: Your responses to surveys that we might ask you to complete for research purposes.
