data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,services,"With our vendors and business partners, to accomplish our business purposes: We may share your information with our service providers and other third parties who perform services on our behalf, listed in our Subvendor Directory."
UNSPECIFIED_DATA,business partner,services,"With our vendors and business partners, to accomplish our business purposes: We may share your information with our service providers and other third parties who perform services on our behalf, listed in our Subvendor Directory."
UNSPECIFIED_DATA,service provider,services,"With our vendors and business partners, to accomplish our business purposes: We may share your information with our service providers and other third parties who perform services on our behalf, listed in our Subvendor Directory."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services",": We may disclose your information (including your Personal Information) to a third party if: To respond to an emergency which we believe in the good faith requires us to disclose information to assist in preventing the death or serious bodily injury of any person; or
For business transfers: We may use Your information to evaluate or conduct a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of Our assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which Personal Data held by Us about our Service users is among the assets transferred.
For other purposes: We may use Your information for other purposes, such as:
This Privacy Statement explains:

What information we collect and why we collect it.
We may share your information in the following ways:
With our vendors and business partners, to accomplish our business purposes: We may share your information with our service providers and other third parties who perform services on our behalf, listed in our Subvendor Directory."
account,we,"advertising, analytics, legal, security, services","During the course of our business relationship, we may need to access a customer's account and the information it contains to provide support for our Services."
aggregate / deidentified / pseudonymized information,we,"advertising, analytics, legal, security, services","When possible, we will use anonymized data for these purposes, but if we do not, or if we combine it with Personal Information we will treat it in accordance with this Privacy Statement."
analytic information,analytic provider,,We and our analytics providers also collect and store analytics information when you use our Services to help us improve our Services.
analytic information,we,"advertising, analytics, legal, security, services",We and our analytics providers also collect and store analytics information when you use our Services to help us improve our Services.
base tool,we,"advertising, analytics, legal, security, services","Additionally, this Privacy Policy applies to the information that we obtain through your use of Skedulo products and services, including our website (https://www.skedulo.com), our products, social media, communications, and web-based tools (collectively, our ""Services"")."
browser type,we,"advertising, analytics, legal, security, services","This information may include Internet protocol (IP) or other device addresses or ID numbers as well as browser type, Internet service provider, URLs of referring/exit pages, operating system, date/time stamp, information that you search for, your locale and language preferences, your mobile carrier, and system configuration information.
We record certain information and store it in log files when you interact with our Services."
browsing / search history,analytic provider,,Service providers such as analytics providers may collect information about your online activities over time and across different online services when you use our Services.
communication,we,"advertising, analytics, legal, security, services","Additionally, this Privacy Policy applies to the information that we obtain through your use of Skedulo products and services, including our website (https://www.skedulo.com), our products, social media, communications, and web-based tools (collectively, our ""Services"")."
company,we,"advertising, analytics, legal, security, services","The lawful bases applicable to our processing as controller are: Legitimate interest: We process the names, contact details, job titles, companies of our existing and prospective clients for our marketing purposes, including market research and sales leads generation."
cookie / pixel tag,we,"advertising, analytics, legal, security, services","We use cookies to improve and customize our Services and your experience; to allow you to access and use the Services without re-entering your username or password; and to count visits and understand which areas and features of the Services are most popular.
We use various technologies to collect information, including cookies that we save to your computer or mobile device."
