data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,"advertising, analytics, legal, security, services","We and certain partners/third parties on our behalf may collect information about you and your use of our Platform, your interactions with us, as well as information regarding your computer or other smart/mobile device used to access our service.  The information may be collected using tracking technologies such as cookies, pixels, tags, software development kits, application program interfaces, and Web beacons, etc and may include:
You may request to know if we have collected, sold, or shared with third parties for a business purpose the following information: The categories of third parties with whom we share personal information;"
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","For example, we use your information where we need the Personal Information to perform the contract with you (for example, to provide the Platform or our services to you) to:
In the event of any requirement by court order, government, or quasi-government agency to disclose your Personal Information, we will disclose information as may be legally required.
We and certain partners/third parties on our behalf may collect information about you and your use of our Platform, your interactions with us, as well as information regarding your computer or other smart/mobile device used to access our service.  The information may be collected using tracking technologies such as cookies, pixels, tags, software development kits, application program interfaces, and Web beacons, etc and may include:
You may request to know if we have collected, sold, or shared with third parties for a business purpose the following information: The categories of third parties with whom we share personal information;"
browser type,we,"advertising, analytics, legal, security, services","As is true of most web sites and apps, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data."
business record,we,"advertising, analytics, legal, security, services","We retain your Personal Information as long as necessary for providing you the services and as per the lawful basis of processing and to comply with our legal obligations. In particular, when determining how long we retain personal data, we take into account how long we need it to: Maintain business records for analysis and/or audit purposes;"
clickstream datum,we,"advertising, analytics, legal, security, services","As is true of most web sites and apps, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data."
cookie / pixel tag,we,"advertising, analytics, legal, security, services","18. Which cookies do we use and why do we use them?
For example, we use http cookies, which are small data files (typically made up of numbers and letters) that are downloaded when you access our Site and allow us to recognize your device.
Mixpanel cookies are used to collect data about how you use our website.
Our Site uses first party cookies (i.e., cookies set directly by us to your device) as well as cookies served by third parties on our behalf for example by data analytics companies.
We also use cookies and other tracking technologies to control access to certain content on our sites, protect the sites, and to process any requests that you make to us.
We use Cookies to help us to enhance the online experience of our visitors and to better understand how the Site is used.
We use session cookies to make it easier for you to navigate our site.
We use the term 'Cookies' to refer to all technologies which store and access information on the device that you use to access the Site, such as your computer, tablet, or mobile phone.
We use this information to understand your interests, improve our products and services and to create a better user experience on our website."
date time stamp,we,"advertising, analytics, legal, security, services","As is true of most web sites and apps, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data."
datum about you,we,"advertising, analytics, legal, security, services","We may hold data on you in our role as a service provider to a client company, and we may hold data about you on our own behalf."
datum hosting within specific region,peoplegrove partners,,PeopleGrove Partners may request data hosting within a specific region.
datum on you,we,"advertising, analytics, legal, security, services","We may hold data on you in our role as a service provider to a client company, and we may hold data about you on our own behalf."
distributor,we,"advertising, analytics, legal, security, services","In some contexts, we use your Personal Information where we have a legal obligation to do so or to protect your vital interests or those of another person: Carry out our obligations and enforce our rights arising from any contracts entered into between you and us/our distributor."
information about you,we,"advertising, analytics, legal, security, services","We collect certain information about you and your device as follows.
We collect information about you when you send, receive, or engage with messages in connection with our Services."
information from account,we,"advertising, analytics, legal, security, services","For example, if we suspend a Platform account for fraud or safety reasons, we may retain certain information from that account to prevent that user from opening a new account in the future."
information regard computer use,UNSPECIFIED_ACTOR,"advertising, analytics, legal, security, services","We and certain partners/third parties on our behalf may collect information about you and your use of our Platform, your interactions with us, as well as information regarding your computer or other smart/mobile device used to access our service.  The information may be collected using tracking technologies such as cookies, pixels, tags, software development kits, application program interfaces, and Web beacons, etc and may include:"
information regard computer use,we,"advertising, analytics, legal, security, services","We and certain partners/third parties on our behalf may collect information about you and your use of our Platform, your interactions with us, as well as information regarding your computer or other smart/mobile device used to access our service.  The information may be collected using tracking technologies such as cookies, pixels, tags, software development kits, application program interfaces, and Web beacons, etc and may include:"
ip address,we,"advertising, analytics, legal, security, services","As is true of most web sites and apps, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data."
operating system,we,"advertising, analytics, legal, security, services","As is true of most web sites and apps, we gather certain information automatically and store it in log files.
This information includes Internet protocol (IP) addresses, browser type, Internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and clickstream data."
specific piece of personal information we collect about you,UNSPECIFIED_ACTOR,"advertising, analytics, legal, security, services","You may request to know if we have collected, sold, or shared with third parties for a business purpose the following information: The specific pieces of personal information we have collected about you;"
specific piece of personal information we collect about you,we,"advertising, analytics, legal, security, services","You may request to know if we have collected, sold, or shared with third parties for a business purpose the following information: The specific pieces of personal information we have collected about you;"
