data_type,collector,purpose,text
audio information,we,,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Audio, electronic, visual, thermal, olfactory, or similar information."
bank account number,we,,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Signature, physical characteristics or description, telephone number, bank account number, credit card number, debit card number or any other financial information, medical information or health insurance information;"
cloudeagle,we,"security, advertising, analytics, services","("" We "", "" Us "", "" Our "", ""Cloudeagle"" ) Processes Personal Data collected from natural persons as specified in the Clause 2, as a Controller ("" You "")."
company name,we,,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA
Your name, company name or any other Personal Data You may provide Us in the course of such interaction"
company website url,we,,"When You register through a registration form on Our Website, We may collect information such as company Website URL, IP address and location."
confidential record of deletion request,we,security,We shall hold a confidential record of all deletion requests for the purpose of preventing the selling of such personal information for which You have submitted a deletion request;
credit / debit card number,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Signature, physical characteristics or description, telephone number, bank account number, credit card number, debit card number or any other financial information, medical information or health insurance information;"
description,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Signature, physical characteristics or description, telephone number, bank account number, credit card number, debit card number or any other financial information, medical information or health insurance information;"
email address,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA
Your first name, last name and email address"
financial information,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Signature, physical characteristics or description, telephone number, bank account number, credit card number, debit card number or any other financial information, medical information or health insurance information;"
geolocation,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Geolocation data;
When You register through a registration form on Our Website, We may collect information such as company Website URL, IP address and location."
health insurance information,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Signature, physical characteristics or description, telephone number, bank account number, credit card number, debit card number or any other financial information, medical information or health insurance information;"
internet,we,security,"Internet or other electronic network activity information, including, but not limited to, browsing history, search history, and information regarding a consumer's interaction with an internet website, application, or advertisement;
Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA"
ip address,we,security,"When You register through a registration form on Our Website, We may collect information such as company Website URL, IP address and location."
medical information,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Signature, physical characteristics or description, telephone number, bank account number, credit card number, debit card number or any other financial information, medical information or health insurance information;"
page,we,"security, advertising, analytics, services","Your device and your usage of our Services (such as Internet Protocol (IP) addresses, browser type, browser version, the pages of our Service that you visit, the time and date of your visit, the time spent on those pages, unique device identifiers and other diagnostic data."
person name,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Your name, phone number, usage information or any other Personal Data that You may provide Us in the course of such interaction.
Your first name, last name and email address
Your name, company name or any other Personal Data You may provide Us in the course of such interaction"
personal characteristic,we,security,"Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA

Signature, physical characteristics or description, telephone number, bank account number, credit card number, debit card number or any other financial information, medical information or health insurance information;"
personal data collect,we,security,5.1. We retain the Personal Data collected where an ongoing legitimate business requires retention of such Personal Data.
personal data collect from natural person,we,security,"("" We "", "" Us "", "" Our "", ""Cloudeagle"" ) Processes Personal Data collected from natural persons as specified in the Clause 2, as a Controller ("" You "")."
personal data we collect not provide,we,security,"2.2 PERSONAL DATA THAT WE COLLECT NOT PROVIDED DIRECTLY BY YOU
Privacy Policy

2.HOW WE COLLECT, USE AND SHARE YOUR PERSONAL DATA"
