data_type,collector,purpose,text
UNSPECIFIED_DATA,stitchflow,,"In connection with the use of the Services, Stitchflow will collect data from third-party systems that are integrated with the Services."
UNSPECIFIED_DATA,technology,analytics,"We may use Cookies (a small amount of data, which often includes an anonymous unique identifier, that is sent to your browser from a web site's computers and stored on your computer's hard drive) and similar tracking technologies to track the activity on our Site, and these Cookies and technologies hold certain data."
UNSPECIFIED_DATA,we,"advertising, analytics, services","The information we collect directly from third-party systems will vary based on the system and may include:
Thereafter, we retain some data in a depersonalized or aggregated form but not in a way that would identify you personally
We may also use other tracking technologies such as beacons, tags, and scripts to collect and track data and to improve and analyze our Site and Services.
We use your data to provide and improve the Site and Services and to collect data to market our Services."
collect datum,Google,advertising,Google may use the collected data to contextualize and personalize the ads of its own advertising network.
commercial information,UNSPECIFIED_ACTOR,,"The information we or our vendors collect directly from you may include: Transaction Information, such as the Stitchflow products or services you've purchased or considered purchasing, and similar commercial information"
commercial information,we,"advertising, analytics, services","The information we or our vendors collect directly from you may include: Transaction Information, such as the Stitchflow products or services you've purchased or considered purchasing, and similar commercial information"
cookie / pixel tag,remarketing vendor,advertising,"Stitchflow may also use remarketing services to advertise on third-party websites to you after you visited our Site (via Google AdWords or other providers), and such remarketing vendors use cookies to inform, optimize, and serve ads based on your past visits to our Site."
cookie / pixel tag,we,"advertising, analytics, services, security","We use Security Cookies for security purposes.
We use Session Cookies to operate our Site."
cookies,we,"advertising, analytics, services, security","We may use Cookies (a small amount of data, which often includes an anonymous unique identifier, that is sent to your browser from a web site's computers and stored on your computer's hard drive) and similar tracking technologies to track the activity on our Site, and these Cookies and technologies hold certain data."
datum collect,Google,"advertising, analytics","Google uses the data collected to track and monitor the use of our Site.
These data are shared with other Google services."
datum it collect,stitchflow,"advertising, analytics, security, services",Stitchflow may use the data it collects for various purposes:
datum on,we,"advertising, analytics, services, security","We may collect data on how the Site is accessed and used (""Usage Data"")."
email address,we,"advertising, analytics, services, security","When you browse or visit our Site, contact us, or set up a user account with us, we might collect information that you voluntarily provide to us, such as through a web form, in an email or other message (including in the ""envelope"" of the message, such as the From: or Subject: lines), or during the account creation process ."
industry standard method for datum encryption,stitchflow,"advertising, analytics, security, services",Stitchflow uses industry standard methods for data encryption and key management.
information you provide,UNSPECIFIED_ACTOR,,"The information we or our vendors collect directly from you may include: Other Information You Provide, such as if you provide feedback, comments, or other information through communications with us."
information you provide,we,"advertising, analytics, services, security","The information we or our vendors collect directly from you may include: Other Information You Provide, such as if you provide feedback, comments, or other information through communications with us."
personal data of end user,we,"advertising, analytics, services, security","Note that we may also process Personal Data of our customers' end users or employees in connection with our provision of the Services to customers, in which cases we are the processor of Personal Data."
personal information,service provider,analytics,"For all categories of information that we collect, Stitchflow may disclose Personal Data to our service providers for various business purposes, including, but not limited to, auditing interactions with users, debugging our websites, products and services, security purposes, internal research, short-term uses such as payment processing, IT services, as well as to perform other services on our behalf."
personal information,site providers,services,"These Site Providers have access to your Personal Data only to perform these tasks and are obligated not to disclose or use it for any other purpose.
We may use third-party services (""Site Providers"") to monitor and analyze the use of our Site and Services and perform tasks on our behalf."
personal information,stitchflow,"advertising, analytics, security, services, legal","For all categories of information that we collect, Stitchflow may disclose Personal Data to our service providers for various business purposes, including, but not limited to, auditing interactions with users, debugging our websites, products and services, security purposes, internal research, short-term uses such as payment processing, IT services, as well as to perform other services on our behalf.
Privacy Policy

IV. Data Disclosure

C. Legal Requirements

Stitchflow may disclose your Personal Data in the good faith belief that such action is necessary to:
Stitchflow may process your Personal Data because:
Stitchflow will retain your Personal Data only for as long as is necessary for the purposes set out in this Privacy Policy.
Under certain circumstances, Stitchflow may be required to disclose your Personal Data if required to do so by law or in response to valid requests by public authorities (e.g. a court or a government agency)."
personal information,we,"advertising, analytics, services, security, legal","For this section, we use the terms ""Personal Data"" and ""processing"" as they are defined in the GDPR, but ""Personal Data"" generally means data that can be used to individually identify a person, and ""processing"" generally covers actions that can be performed in connection with data such as collection, use, storage and disclosure.
From time to time we may also need to process Personal Data to comply with a legal obligation, if it is necessary to protect the vital interests of you or other data subjects, or if it is necessary for a task carried out in the public interest.
If you are located outside the United States and choose to provide data to us, please note that we transfer the data, including Personal Data, to the United States and process it there.
In some cases, we may process Personal Data based on the consent you expressly grant to us at the time we collect such data.
Typically, we retain Personal Data about you for as long as you have an open user account with us and for twelve (12) months after you close your user account.
We may use your Personal Data to contact you with marketing or promotional materials, such as newsletters, and other data that may be of interest to you.
We will retain and use your Personal Data to the extent necessary to comply with our legal obligations (for example, if we are required to retain your data to comply with applicable laws), resolve disputes, and enforce our legal agreements and policies."
preference cookies,we,"advertising, analytics, services, security, legal",We use Preference Cookies to remember your preferences and various settings.
several different type,we,"advertising, analytics, services, security, legal",We collect several different types of data for various purposes to provide and improve our Site and Services to you.
transaction information,UNSPECIFIED_ACTOR,,"The information we or our vendors collect directly from you may include: Transaction Information, such as the Stitchflow products or services you've purchased or considered purchasing, and similar commercial information"
transaction information,we,"advertising, analytics, services, security, legal","The information we or our vendors collect directly from you may include: Transaction Information, such as the Stitchflow products or services you've purchased or considered purchasing, and similar commercial information"
