data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"For data portability requests, we will select a format to provide your personal information that is readily usable and should allow you to transmit the information from one entity to another entity without hindrance.
Once enabled, the provider of a Third Party Service may share certain information with ExpertBox with the purpose to facilitate the integration."
UNSPECIFIED_DATA,expertbox,"analytics, services","For service Providers who use ExpertBox to process their customer interaction, ExpertBox also collects and uses the following personal data for the purpose described below.
If you only use ExpertBox's appointment management solution as an expert, the following data is collected:
Once enabled, the provider of a Third Party Service may share certain information with ExpertBox with the purpose to facilitate the integration."
UNSPECIFIED_DATA,payment service provider,,"Certain data, in particular nationality, date of birth and address are collected on the basis of the statutory KYC regulations and passed on to our payment service Provider together with all other payment-relevant data."
UNSPECIFIED_DATA,respective expert,,"In the case of a scheduled appointment booking, the button transmits the customer's data to the respective expert."
UNSPECIFIED_DATA,service provider select,,"In the process, we only pass on data to a service Provider that has been carefully selected by us and authorized in writing within the scope of a legally permissible order processing."
UNSPECIFIED_DATA,we,"legal, services","Company reserves the right to disclose personal data it collects: (i) if Company believes it is necessary to do so in order to investigate, prevent or take action regarding illegal activities, suspected fraud, situations involving potential threats to the physical safety of any person, violations of the Service's Terms and Conditions, Agreements between us or as otherwise required by law; (ii) when Company believes that disclosure is necessary to protect its legal rights and/or to comply with a judicial proceeding, court order or legal process served on Company; or (iii) to transfer information in the event of a merger, acquisition, transfer of assets, or other organizational restructuring or change of control.
Duration of data storage We store your data for the duration of your ExpertBox account.
In the process, we only pass on data to a service Provider that has been carefully selected by us and authorized in writing within the scope of a legally permissible order processing.
This enables you to ask us to suspend the processing of your personal data in the following scenarios: (a) if you want us to establish the data`s accuracy; (b) where our use of the data is unlawful but you do not want us to erase it; (c) where you need us to hold the data even if we no longer require it as you need it to establish, exercise or defend legal claims; or (d) you have objected to our use of your data but we need to verify whether we have overriding legitimate grounds to use it.
We also may retain your information to support our business operations and develop our Services.
We may also save your information to facilitate new product orders or process returns.
We retain your information for as long as needed for our functions or activities or to comply with our legal obligations (such as reporting to regulatory authorities), to resolve disputes and to enforce our rights."
contact information,we,"legal, services","For example, if you share your name and contact information to request a price quote or ask a question about our products or services, we will use that personal information to respond to your inquiry."
cookie / pixel tag,we,"legal, services","Cookies are used and stored on your computer, which gives us the opportunity to analyze the use of our website by you.
This website uses cookies to ensure you get the best experience on our website.
Use of cookies This website uses cookies to better the user experience of its visitors."
cost estimate,we,"legal, services","If we determine that the request warrants a fee, we will tell you why we made that decision and provide you with a cost estimate before completing your request."
credit / debit card number,expertbox,"analytics, services","Credit card information
When booking appointments with an expert, ExpertBox also collects the following data in order to carry out the payment processing, which is forwarded directly to the payment service manager Stripe."
date of birth,payment service provider,,"Certain data, in particular nationality, date of birth and address are collected on the basis of the statutory KYC regulations and passed on to our payment service Provider together with all other payment-relevant data."
datum provide,go consulted,"legal, security, services","1.2. Go Consulted will process and use the data provided by the user as part of the registration on the ExpertBox Platform and/or the use of the services solely for the purpose of providing services (contract performance) and in accordance with General Data Protection Regulation (""GDPR"").
All Go Consulted employees who handle Personal Data from Europe and Switzerland are required to comply with the Principles stated in this Policy Go Consulted will process and use the data provided by the user as part of the registration on the ExpertBox Platform and/or the use of the services solely for the purpose of providing services (contract performance) and in accordance with accordance with General Data Protection Regulation (""GDPR"") and EU-U.S. Privacy Shield. 1.3.
Go Consulted will process and use the data provided by the user as part of the registration on the ExpertBox Platform and/or the use of the services solely for the purpose of providing services (contract performance) and in accordance with US (The Privacy Act of 1974 (5 U.S.C. 552a) etc) and Convention for the Protection of Individuals with regard to Automatic Processing of Personal Data as it will be amended by its Protocol CETS No. 223. 1.3."
detail about event in connected calendar,we,"legal, services","We do receive or not store the names and email addresses of other participants, or any other details about the events in your connected calendar."
email address,we,"legal, services","We do receive or not store the names and email addresses of other participants, or any other details about the events in your connected calendar."
email address,we,"legal, services, advertising, analytics","We do receive or not store the names and email addresses of other participants, or any other details about the events in your connected calendar."
email address,we,"legal, services, advertising, analytics, security","We do receive or not store the names and email addresses of other participants, or any other details about the events in your connected calendar."
information identify,we,"legal, services","We collect information that identifies, relates to, describes, references, is reasonably capable of being associated with, or could reasonably be linked, directly or indirectly, with a particular consumer, household, or device (""personal information"")."
information submit,we,"legal, services, advertising, analytics",This website and its owners use information submitted to provide you with further information about the products and services they offer and to assist you in answering any questions or queries you may submit.
internet,we,"legal, services, advertising, analytics","Privacy Policy

CCPA: PRIVACY POLICY FOR EXPERTS AND CLIENTS

INFORMATION WE COLLECT

Internet or other similar network activity."
internet activity,we,"legal, services, advertising, analytics","Privacy Policy

CCPA: PRIVACY POLICY FOR EXPERTS AND CLIENTS

INFORMATION WE COLLECT

Internet or other similar network activity."
keystroke information enter on website,Lucky Orange,,Lucky Orange may also record keystroke information that is voluntarily entered on this website.
mouse click,Lucky Orange,,"Lucky Orange may record mouse clicks, mouse movements, and scrolling activity."
mouse movement,Lucky Orange,,"Lucky Orange may record mouse clicks, mouse movements, and scrolling activity."
person name,we,"legal, services, advertising, analytics","We do receive or not store the names and email addresses of other participants, or any other details about the events in your connected calendar."
person name,we,"legal, services, advertising, analytics, security","We do receive or not store the names and email addresses of other participants, or any other details about the events in your connected calendar."
personal detail,UNSPECIFIED_ACTOR,,No personal details are passed on to third parties or shared with companies or people outside of the company that operates this website.
personal information provide in verifiable user request,we,"legal, services, advertising, analytics, security",We will only use personal information provided in a verifiable user request to verify the requestor's identity or authority to make the request.
postal address,payment service provider,,"Certain data, in particular nationality, date of birth and address are collected on the basis of the statutory KYC regulations and passed on to our payment service Provider together with all other payment-relevant data."
scroll activity,Lucky Orange,,"Lucky Orange may record mouse clicks, mouse movements, and scrolling activity."
specific information,we,"legal, services, advertising, analytics, security",We may need to request specific information from you to help us confirm your identity and ensure your right to access your personal data (or to exercise any of your other rights).
support chat,Lucky Orange,,"Note that doing so will disable other features of the Lucky Orange system that this site employs, such as one-to-one support chat."
verifiable user request,we,"legal, services, advertising, analytics, security","To exercise the access, data portability, and deletion rights described above, please submit a verifiable user request to us by either:"
written certification,controller,,"Privacy Policy

DATA PROCESSING POLICY FOR EXPERTS

Deletion or return of Users Personal Data

9.2 Processor shall provide written certification to the Controller that it has fully complied with this section 9 within 10 business days of the Cessation Date."
written certification,processor,,"Privacy Policy

DATA PROCESSING POLICY FOR EXPERTS

Deletion or return of Users Personal Data

9.2 Processor shall provide written certification to the Controller that it has fully complied with this section 9 within 10 business days of the Cessation Date."
