data_type,collector,purpose,text
UNSPECIFIED_DATA,Google,,"This information is collected by YouTube and Google and assigned to the respective YouTube account of the person concerned.
YouTube and Google receive information via the YouTube component that the person concerned has visited our website if the person concerned is logged on to YouTube at the same time as the video is being played."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,Heyflow itself stores your data exclusively on European servers.
UNSPECIFIED_DATA,heyflow,,"Heyflow itself stores your data exclusively on European servers.
Heyflow processes your data for us so that we can provide you with our online services."
UNSPECIFIED_DATA,internet browser on it system of person concern,analytics,"Each time one of the individual pages is called up, the Internet browser on the IT system of the person concerned is automatically prompted to transmit data to our server for the purpose of online analysis."
UNSPECIFIED_DATA,loom,,This information is collected by Loom and assigned to the respective Loom account of the data subject.
UNSPECIFIED_DATA,meta,,"However, the data is stored and processed by Meta so that a connection to the respective user profile is possible and Meta can use the data for its own advertising purposes in accordance with the Meta Privacy Policy."
UNSPECIFIED_DATA,we,"advertising, services","If you register for a free webinar, we will use your data to send you the invitation and information related to the webinar.
If you request an appointment for a get-to-know-you conversation, we will use your information to contact you and work with you to schedule and conduct an appointment."
UNSPECIFIED_DATA,youtube,,"This information is collected by YouTube and Google and assigned to the respective YouTube account of the person concerned.
YouTube and Google receive information via the YouTube component that the person concerned has visited our website if the person concerned is logged on to YouTube at the same time as the video is being played."
access time,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Access times"
browser type,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Browser type"
browser type,we,"advertising, services","We record (a) the browser types and versions used, (b) the operating system used by the accessing system, (c) the website from which an accessing system accesses our website (so-called referrer), (d) the sub-sites which are accessed via an accessing system on our website, (e) the date and time of an access to the website, (f) an Internet protocol address (IP address), (g) the Internet service provider of the accessing system and (h) other similar data used to avert danger in the event of attacks on our IT systems."
call referrer,we,"advertising, services","We record (a) the browser types and versions used, (b) the operating system used by the accessing system, (c) the website from which an accessing system accesses our website (so-called referrer), (d) the sub-sites which are accessed via an accessing system on our website, (e) the date and time of an access to the website, (f) an Internet protocol address (IP address), (g) the Internet service provider of the accessing system and (h) other similar data used to avert danger in the event of attacks on our IT systems."
clickstream datum,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Clickstream data"
contact form,we,"advertising, services",We also use HubSpot's contact forms.
d04,we,"advertising, services, analytics","Insofar as personal data is collected on our website with the help of the tool described here and forwarded to Meta, we and Meta Platforms Ireland Limited, Merrion Road, Dublin 4, D04 X2K5, Ireland are jointly responsible for this data processing (Art. 26 GDPR)."
data collect,meta,,The data collected is also transferred by Meta to the USA and other third countries.
date,we,"advertising, services","We record (a) the browser types and versions used, (b) the operating system used by the accessing system, (c) the website from which an accessing system accesses our website (so-called referrer), (d) the sub-sites which are accessed via an accessing system on our website, (e) the date and time of an access to the website, (f) an Internet protocol address (IP address), (g) the Internet service provider of the accessing system and (h) other similar data used to avert danger in the event of attacks on our IT systems."
datum mention under 1,heyflow,,Heyflow stores the data mentioned under (1). in so-called log files.
datum necessary,law enforcement authority,,"This data is rather required to (a) correctly deliver the contents of our website, (b) optimise the contents of our website and the advertising for it, (c) guarantee the permanent functionality of our IT systems and the technology of our website and (d) provide law enforcement authorities with the data necessary for criminal prosecution in the event of a cyber attack."
datum use,we,"advertising, services","We record (a) the browser types and versions used, (b) the operating system used by the accessing system, (c) the website from which an accessing system accesses our website (so-called referrer), (d) the sub-sites which are accessed via an accessing system on our website, (e) the date and time of an access to the website, (f) an Internet protocol address (IP address), (g) the Internet service provider of the accessing system and (h) other similar data used to avert danger in the event of attacks on our IT systems."
device identification,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Device identification"
device model,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Device model and version"
domain name,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Domain names"
dublin,we,"advertising, services, analytics","Insofar as personal data is collected on our website with the help of the tool described here and forwarded to Meta, we and Meta Platforms Ireland Limited, Merrion Road, Dublin 4, D04 X2K5, Ireland are jointly responsible for this data processing (Art. 26 GDPR)."
email address,we,"advertising, services","If you subscribe to our newsletter, we store your email address and use it to send the newsletter."
file display on site,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Files that are displayed on site"
geographical position,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Geographical position"
hubspot subscription service credential,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: HubSpot subscription service credentials"
information about,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Information about how often the application is used"
information collect,we,"advertising, services",We use all information collected exclusively for optimizing our marketing measures.
interaction with website,we,"advertising, services","Privacy hints

SS 20 Facebook Conversion API

Facebook Conversion API enables us to record the website visitor's interactions with our website and pass them on to Facebook in order to improve advertising performance on Facebook."
ip address,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: IP address"
ip address,heyflow,services,"For this purpose, your IP address is automatically transmitted to Heyflow in order to transmit the content and functions of our online services to your browser or device."
ip address,we,"advertising, services","In this process, we obtain knowledge of the IP address of the person concerned, which serves, among other things, to trace the origin of the visitors.
We record (a) the browser types and versions used, (b) the operating system used by the accessing system, (c) the website from which an accessing system accesses our website (so-called referrer), (d) the sub-sites which are accessed via an accessing system on our website, (e) the date and time of an access to the website, (f) an Internet protocol address (IP address), (g) the Internet service provider of the accessing system and (h) other similar data used to avert danger in the event of attacks on our IT systems."
merrion road,we,"advertising, services, analytics","Insofar as personal data is collected on our website with the help of the tool described here and forwarded to Meta, we and Meta Platforms Ireland Limited, Merrion Road, Dublin 4, D04 X2K5, Ireland are jointly responsible for this data processing (Art. 26 GDPR)."
mobile app datum,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Mobile apps data"
navigation information,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Navigation information"
nocookie link provide,we,"advertising, services","When embedding YouTube videos on our website, we use the Nocookie link provided by YouTube."
operating system,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Operating system"
performance datum,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Performance data"
personal information,service provider in third country,,"Please note: If you contact us via contact forms, personal data may be transferred to service providers in third countries."
personal information,we,"advertising, services","In order to provide you with selected digital content (e.g. whitepapers and e-books), we collect personal data from you."
reference url,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Reference URL"
time spend in application,tool,,In a mobile app the tool records time spent in the application and user interactions.
version,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Device model and version"
version,we,"advertising, services","We record (a) the browser types and versions used, (b) the operating system used by the accessing system, (c) the website from which an accessing system accesses our website (so-called referrer), (d) the sub-sites which are accessed via an accessing system on our website, (e) the date and time of an access to the website, (f) an Internet protocol address (IP address), (g) the Internet service provider of the accessing system and (h) other similar data used to avert danger in the event of attacks on our IT systems."
version of operate system,HubSpot,,"As part of the optimization of our marketing activities, HubSpot may collect and process the following data: Version of the operating system"
visitor action pixel from meta on website,we,"advertising, services, analytics",We use the visitor action pixel from Meta on our website to measure conversions.
