data_type,collector,purpose,text
Google,we,"security, services, legal","Analysis of the use of software: we resort to applications in order to analyze the use of our software, such as Google Analytics."
UNSPECIFIED_DATA,professional,,"Clients' data is directly collected, for the most part, by the Professional.
Like the Clients' data, Secretaries' data is also directly collected, for the most part, by the Professional."
UNSPECIFIED_DATA,we,"security, services","Security and contractual purposes: we use your data to perform behavior analysis in order to prevent or address suspicious or fraudulent conducts and to ensure that the contractual relationship between Healthium and the Professional is timely met.
The use of the mobile application is intended for use by clients and is, of course, optional and, in cases where it is used, we collect the following data: Local files, notifications and other data
we may use your data to send you emails, notifications, text messages and postal mail."
aggregate / deidentified / pseudonymized information,we,"security, services","In addition, we may use your non-anonymized data in the context of the communication of a bug or error in the software by the user and always with the purpose of solving it."
collect datum,we,"security, services","The use of the mobile application is intended for use by clients and is, of course, optional and, in cases where it is used, we collect the following data: Automatically collected data: in addition to the data mentioned above, we also automatically collect, through cookies and other methods and services, a set of data that allows us to know precisely how you use the platform, the country, the date and time of the login, among other information."
datum enter,we,"security, services","The use of the mobile application is intended for use by clients and is, of course, optional and, in cases where it is used, we collect the following data: Data entered by the client: all data entered by the Client, be it when logging in into the mobile application or posteriorly, is stored and processed."
datum list in relation to professional as collect datum,healthium,,"However, when using the platform, and in addition to the treatment performed on the data entered directly by the Professional, Healthium also collects some data which was already listed in relation to the Professional as ""Automatically collected data"", and so, we ask you to check this section."
datum we collect,we,"security, services",We use the data we collect for a series of purposes that we want to make known.
healthium healthcare software solutions,healthium,,"Healthium - Healthcare Software Solutions, S.A., (hereinafter, ""Healthium""), dedicates itself to the development of software, namely in the health area, being, in particular, the company responsible for the creation and development of the Nutrium software, in its various aspects."
i.p. address,we,"security, services","In addition to this information we also collected other data such as the I.P. address, the browser you use to access and its version, the language, your device operating system, among others."
local file,we,"security, services","The use of the mobile application is intended for use by clients and is, of course, optional and, in cases where it is used, we collect the following data: Local files, notifications and other data"
notification,we,"security, services","The use of the mobile application is intended for use by clients and is, of course, optional and, in cases where it is used, we collect the following data: Local files, notifications and other data"
payment data,external payment service,,Payment Details: payment data is fully processed by external payment services such as Paypal.
payment datum of monthly payment,nutrium,,"the payment data of your monthly payment are also processed by Nutrium, although for this purpose a processor is used."
paypal,external payment service,,Payment Details: payment data is fully processed by external payment services such as Paypal.
precise geolocation,we,"security, services, legal",Location data: with the use of the mobile application we may access information contained in the GPS of your mobile device.
set,we,"security, services, legal","in addition to the data mentioned above, we also automatically collect, through cookies and other methods and services, a set of data that allows us to know precisely how you use the platform, the country, the date and time of the login, among other information."
set of datum,we,"security, services, legal","The use of the mobile application is intended for use by clients and is, of course, optional and, in cases where it is used, we collect the following data: Automatically collected data: in addition to the data mentioned above, we also automatically collect, through cookies and other methods and services, a set of data that allows us to know precisely how you use the platform, the country, the date and time of the login, among other information."
usage statistic of platform,we,"security, services, legal","In addition to this data and with the same purpose, we may collect usage statistics of our platforms."
version,we,"security, services, legal","In addition to this information we also collected other data such as the I.P. address, the browser you use to access and its version, the language, your device operating system, among others."
