data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"5. Where do we Store/Process your 'Personal Information'?

#ItsThatEasy

We may store and process Personal Information in the USA, Europe, Israel, or other jurisdictions, whether by ourselves or with the help of our affiliates and service providers.
We also collect information that is provided to us by Wix jobs candidates ("" Applicants ""), when they apply to any of the open positions published at  https://www.wix.com/jobs , by email or otherwise (as further described in our Privacy Policy for Job Applicants )."
audio information,we,,"Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Audio, electronic, visual, or similar information"
audio information,we,"security, services, advertising, analytics, legal","Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Audio, electronic, visual, or similar information"
coarse geolocation,we,,"Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Non-precise Geolocation data (IP address, only)"
coarse geolocation,we,"security, services, advertising, analytics, legal","Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Non-precise Geolocation data (IP address, only)"
commercial information,we,,"Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Commercial and transactions information"
commercial information,we,"security, services, advertising, analytics, legal","Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Commercial and transactions information"
cookie / pixel tag,UNSPECIFIED_ACTOR,,"We and certain third party services may use cookies and similar tracking technologies throughout our services.
We and our Third Party Service Providers use cookies and other similar technologies (""Cookies"") in  order for us to provide our Service and ensure that it performs properly, to analyze our performance and marketing activities, and to personalize your experience."
cookie / pixel tag,we,,"We and certain third party services may use cookies and similar tracking technologies throughout our services.
We and our Third Party Service Providers use cookies and other similar technologies (""Cookies"") in  order for us to provide our Service and ensure that it performs properly, to analyze our performance and marketing activities, and to personalize your experience."
datum about individual across world,wix,,Wix processes data about individuals across the world and may transfer your Personal Information outside of your country.
email address,we,security,"When you submit a request, we will usually ask you to provide an email address to verify your identity and prevent fraud."
email address,we,"security, services, advertising, analytics, legal","When you submit a request, we will usually ask you to provide an email address to verify your identity and prevent fraud."
inference draw from above information,we,security,"Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Inferences drawn from the above information"
inference draw from above information,we,"security, services, advertising, analytics, legal","Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Inferences drawn from the above information"
internet activity,we,security,"Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Internet or other electronic network activity information"
internet activity,we,"security, services, advertising, analytics, legal","Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Internet or other electronic network activity information"
mobile application,we,"security, services, advertising, analytics, legal","This Privacy Policy applies to all Wix users, including unregistered visitors, registered users, and premium users (collectively, "" Users "", "" you "", or "" your ""), and to all Wix services, including our websites (including www.wix.com and any of its subdomains, the "" Website ""), web applications ("" Wix Apps ""), mobile applications ("" Mobile Apps"" ), and related services (collectively, the "" Services "")."
mobile apps,we,"security, services, advertising, analytics, legal","This Privacy Policy applies to all Wix users, including unregistered visitors, registered users, and premium users (collectively, "" Users "", "" you "", or "" your ""), and to all Wix services, including our websites (including www.wix.com and any of its subdomains, the "" Website ""), web applications ("" Wix Apps ""), mobile applications ("" Mobile Apps"" ), and related services (collectively, the "" Services "")."
personal identifier,we,"security, services","Categories of Information:

In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally):
In the last 12 months, we collected the following categories of personal information (the same categories we collect from all users globally): Personal and online identifiers
To provide you the Services, we must collect Personal Information relating to an identified or identifiable natural person ("" Personal Information "")."
