data_type,collector,purpose,text
UNSPECIFIED_DATA,Google,analytics,"In addition, Google uses your data for its own purposes, e.g., for profiling or linking it to other data."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,"security, services","We disclose your information to third parties for a variety of business purposes, including to provide our Services, to protect us or others, or in the event of a major business transaction such as a merger, sale, or asset transfer, as described below.
We use your information for our legitimate interest, or to comply with our legal obligations, such as: Sharing information with third parties as needed to provide the Services;"
UNSPECIFIED_DATA,advertiser,"advertising, services","That said, we do share information with third-party advertisers for the purpose of promoting our Services.
These third-party advertising partners may set Technologies and other tracking tools on our Services to collect information regarding your activities and your device (e.g., your IP address, cookie identifiers, pages visited, location, time of day).
We may share your personal information with third-party advertising partners."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","For example, we may provide Customers with information about the viewing and click-through patterns of the content they publish on our Site and may provide advertisers with information about conversion rates for analytics purposes.
In addition, we may collect information that other people provide about you when they use our Site and Services, including information about you when they provide us with your email address.
Recipients may provide us with information through the Services.
Such information may include, without limitation, information about your operating system, IP address, settings and system configurations, device model, device ID and other unique device identifiers, mobile related information, the web pages you access within our Sites, the website that led you to our Sites, the website to which you go after leaving our Sites, the dates and times that you access our Sites, event information (e.g., system crashes) and web log data.
That said, we do share information with third-party advertisers for the purpose of promoting our Services.
We also use your information for other purposes as requested by you or as permitted by applicable law.
We collect information directly from our Customers.
We collect information that you provide to us directly, information we obtain automatically when you use our Site and/or Services, and information from other sources such as third-party services and organizations, as described below.
We collect, use and disclose your information, including the specific provisions for Customers, Students, Recipients, and Site Visitors respectively set forth above, as follows:
We disclose your information to third parties for a variety of business purposes, including to provide our Services, to protect us or others, or in the event of a major business transaction such as a merger, sale, or asset transfer, as described below.
We do not directly collect or store any payment card information entered through our Services, nor do we have access to the information you provide to these third parties, but we may receive information associated with your payment card information (e.g., your billing details) and encourage you to visit their privacy policies to understand their practices .
We may also collect information from prospective customers through publicly available sources.
We may collect information from third parties that collect information on our behalf through your use of the Site, such as web analytics companies.
We may use and collect information in various ways, depending on who you are, and how you interact with us and our Site and Services.
We may use your information to tailor content and provide you with advertisements.
We use your information for a variety of business purposes, including to provide our Services, for administrative purposes, and to market our products and Services, as described below.
We use your information for our legitimate interest, or to comply with our legal obligations, such as:
We use your information to fulfill our contract with you and provide you with our Services, such as:"
browser information,service provider,,"This information may include: browser or device information
We, and/or our service providers, like many businesses, as well as third parties that provide content, advertising, or other functionality on our Site or for our Services, may automatically collect and/or store information using cookies, pixel tags, local storage, and other technologies ("" Technologies "")through your use of our Site and Services."
browser information,we,"advertising, analytics, legal, security, services","This information may include: browser or device information
We, and/or our service providers, like many businesses, as well as third parties that provide content, advertising, or other functionality on our Site or for our Services, may automatically collect and/or store information using cookies, pixel tags, local storage, and other technologies ("" Technologies "")through your use of our Site and Services."
button,social media,,"For example, our Site includes features from third-party social networking platforms, such as the LinkedIn""share"" button."
choice about collection of information,we,"advertising, analytics, legal, security, services","This Privacy Policy ("" Privacy Policy "" or "" policy "") explains how we collect, use and disclose the information we collect from those who use or interact with the Site and our Services ("" you ""), your choices about our collection and use of your information, and how we protect your information."
contact information,we,"advertising, analytics, legal, security, services","For example, we will collect a Customer's contact details when a Customer enters a contractual relationship with Accredible, creates an account on any of our Sites, or uses the Services.
Please only share with us contact information of people with whom you have a relationship (e.g., relative, friend, neighbor, or co-worker).
When a Customer signs up to use our Services or uses Accredible's customer platform and related webpages, we collect information such as the Customer's name, contact information, email address, payment card and billing information, the name and URL of the organization where you work, how many Recipients you expect to issue Credentials to in a year, your job title, any referral information, and any other information the Customer may choose to provide to us on the platform or during onboarding."
cookie / pixel tag,service provider,,"This information may include: cookie identifiers
We, and/or our service providers, like many businesses, as well as third parties that provide content, advertising, or other functionality on our Site or for our Services, may automatically collect and/or store information using cookies, pixel tags, local storage, and other technologies ("" Technologies "")through your use of our Site and Services."
cookie / pixel tag,we,"advertising, analytics, legal, security, services","This information may include: cookie identifiers
We, and/or our service providers, like many businesses, as well as third parties that provide content, advertising, or other functionality on our Site or for our Services, may automatically collect and/or store information using cookies, pixel tags, local storage, and other technologies ("" Technologies "")through your use of our Site and Services."
credential,employer,,"As described above in "" Sharing Credentials ,"" our Services allow you to share your profile and/or Credentials with other Recipients, employers, publicly via social networks, including to those who do not use our Services."
credential,recipient,,"As described above in "" Sharing Credentials ,"" our Services allow you to share your profile and/or Credentials with other Recipients, employers, publicly via social networks, including to those who do not use our Services."
credential,we,"advertising, analytics, legal, security, services","When a Customer signs up to use our Services or uses Accredible's customer platform and related webpages, we collect information such as the Customer's name, contact information, email address, payment card and billing information, the name and URL of the organization where you work, how many Recipients you expect to issue Credentials to in a year, your job title, any referral information, and any other information the Customer may choose to provide to us on the platform or during onboarding."
customer data,UNSPECIFIED_ACTOR,"security, services","We may disclose Customer Data to any current or future Affiliates, parent companies, or subsidiaries to process for the purposes described in this Privacy Policy.
We may disclose Customer Data to vendors, service providers, agents, contractors, or others who perform functions (e.g., maintenance, data analysis, customer relationship management, email marketing, surveys, credit card processing, data hosting, fraud detection) on our behalf."
customer data,contractor,,"We may disclose Customer Data to vendors, service providers, agents, contractors, or others who perform functions (e.g., maintenance, data analysis, customer relationship management, email marketing, surveys, credit card processing, data hosting, fraud detection) on our behalf."
customer data,current affiliate,services,"We may disclose Customer Data to any current or future Affiliates, parent companies, or subsidiaries to process for the purposes described in this Privacy Policy."
customer data,parent company,services,"We may disclose Customer Data to any current or future Affiliates, parent companies, or subsidiaries to process for the purposes described in this Privacy Policy."
customer data,service provider,,"We may disclose Customer Data to vendors, service providers, agents, contractors, or others who perform functions (e.g., maintenance, data analysis, customer relationship management, email marketing, surveys, credit card processing, data hosting, fraud detection) on our behalf."
customer data,we,"advertising, analytics, legal, security, services","We may disclose Customer Data as follows:
We may disclose Customer Data to any current or future Affiliates, parent companies, or subsidiaries to process for the purposes described in this Privacy Policy.
We may disclose Customer Data to vendors, service providers, agents, contractors, or others who perform functions (e.g., maintenance, data analysis, customer relationship management, email marketing, surveys, credit card processing, data hosting, fraud detection) on our behalf.
We use Customer Data for the following purposes:
We use Customer Data to communicate, via email or otherwise, about your Customer accounts; about Accredible's products or services that we think may interest you; to respond to Customer inquiries, requests, or complaints; and to provide Customers with product updates, news, best practices, and other helpful or interesting information that can enhance your use of Accredible's Services, in accordance with your communication preferences.
We use Customer Data to provide Customers with newsletters, special offers, and promotions, including via email; and for other marketing, advertising, and promotional purposes, including general updates about Accredible.
We use Customer Data to provide our Sites and Services and for other customer service purposes in relation to Customer accounts."
customer datum,we,"advertising, analytics, legal, security, services",We may disclose Customer Data to other Customers where relevant to the Service we provide.
date,we,"advertising, analytics, legal, security, services","Such information may include, without limitation, information about your operating system, IP address, settings and system configurations, device model, device ID and other unique device identifiers, mobile related information, the web pages you access within our Sites, the website that led you to our Sites, the website to which you go after leaving our Sites, the dates and times that you access our Sites, event information (e.g., system crashes) and web log data.
We may collect information from third parties that collect information on our behalf through your use of the Site, such as web analytics companies."
datum relate to provision of service,we,"advertising, analytics, legal, security, services","By using the Service, you are authorizing us to gather, parse, and retain data related to the provision of the Service."
datum we collect,we,"advertising, analytics, legal, security, services","We may use and retain data we collect to improve our Site and Services by analyzing the use and access to better understand how individuals access and use our Sites, both on an aggregated and individualized basis, and for other research, analytical or statistical purposes.
We may use and retain data we collect to provide and improve our services."
device identifier,we,"advertising, analytics, legal, security, services","Such information may include, without limitation, information about your operating system, IP address, settings and system configurations, device model, device ID and other unique device identifiers, mobile related information, the web pages you access within our Sites, the website that led you to our Sites, the website to which you go after leaving our Sites, the dates and times that you access our Sites, event information (e.g., system crashes) and web log data.
We may collect information from third parties that collect information on our behalf through your use of the Site, such as web analytics companies."
device model,we,"advertising, analytics, legal, security, services","Such information may include, without limitation, information about your operating system, IP address, settings and system configurations, device model, device ID and other unique device identifiers, mobile related information, the web pages you access within our Sites, the website that led you to our Sites, the website to which you go after leaving our Sites, the dates and times that you access our Sites, event information (e.g., system crashes) and web log data.
We may collect information from third parties that collect information on our behalf through your use of the Site, such as web analytics companies."
email address,we,"advertising, analytics, legal, security, services","In addition, we may collect information that other people provide about you when they use our Site and Services, including information about you when they provide us with your email address.
When a Customer signs up to use our Services or uses Accredible's customer platform and related webpages, we collect information such as the Customer's name, contact information, email address, payment card and billing information, the name and URL of the organization where you work, how many Recipients you expect to issue Credentials to in a year, your job title, any referral information, and any other information the Customer may choose to provide to us on the platform or during onboarding.
You can also share your Credential manually to other social networks, or send your Credential to someone else via email, in which case we will collect your intended recipient's email address."
how many recipient,we,"advertising, analytics, legal, security, services","When a Customer signs up to use our Services or uses Accredible's customer platform and related webpages, we collect information such as the Customer's name, contact information, email address, payment card and billing information, the name and URL of the organization where you work, how many Recipients you expect to issue Credentials to in a year, your job title, any referral information, and any other information the Customer may choose to provide to us on the platform or during onboarding."
identifier,service provider,,"This information may include: other unique identifiers
We, and/or our service providers, like many businesses, as well as third parties that provide content, advertising, or other functionality on our Site or for our Services, may automatically collect and/or store information using cookies, pixel tags, local storage, and other technologies ("" Technologies "")through your use of our Site and Services."
identifier,we,"advertising, analytics, legal, security, services","This information may include: other unique identifiers
We, and/or our service providers, like many businesses, as well as third parties that provide content, advertising, or other functionality on our Site or for our Services, may automatically collect and/or store information using cookies, pixel tags, local storage, and other technologies ("" Technologies "")through your use of our Site and Services."
information about conversion rate for analytic purpose,advertiser,"advertising, services","For example, we may provide Customers with information about the viewing and click-through patterns of the content they publish on our Site and may provide advertisers with information about conversion rates for analytics purposes."
information about conversion rate for analytic purpose,we,"advertising, analytics, legal, security, services","For example, we may provide Customers with information about the viewing and click-through patterns of the content they publish on our Site and may provide advertisers with information about conversion rates for analytics purposes."
