data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,SDKs may enable third parties to collect information directly from our App.]
UNSPECIFIED_DATA,platform,,"You or the platforms may provide us with information through the platform, and we will treat such information in accordance with this Privacy Policy."
UNSPECIFIED_DATA,we,,"You or the platforms may provide us with information through the platform, and we will treat such information in accordance with this Privacy Policy."
aggregate / deidentified / pseudonymized information,we,,"We make personal information into anonymous, aggregated or de-identified data by removing information that makes the data personally identifiable to you.
We may use this anonymous, aggregated or de-identified data and share it with third parties for our lawful business purposes, including to analyze and improve the Service and promote our business."
analytic provider,we,"advertising, analytics, legal, security, services","We may share your personal information with third party companies and individuals that provide services on our behalf or help us operate the Service (such as customer support, hosting, analytics, email delivery, marketing, and database management services)."
asset,we,"advertising, analytics, legal, security, services","We may sell, transfer or otherwise share some or all of our business or assets, including your personal information, in connection with a business transaction (or potential business transaction) such as a corporate divestiture, merger, consolidation, acquisition, reorganization or sale of assets, or in the event of bankruptcy or dissolution."
auditor,professional advisor,,"We may disclose your personal information to professional advisors, such as lawyers, bankers, auditors and insurers, where necessary in the course of the professional services that they render to us."
banker,professional advisor,,"We may disclose your personal information to professional advisors, such as lawyers, bankers, auditors and insurers, where necessary in the course of the professional services that they render to us."
computer operate system type,business partner,,"Our service providers and business partners may collect this type of information over time and across third-party websites and mobile applications.
The information that may be collected automatically includes your computer or mobile device operating system type and version number, manufacturer and model, browser type, screen resolution, IP address, the website you visited before browsing to our website, general location information such as city, state or geographic area; and information about your use of and actions on the Service, such as pages or screens you viewed, how long you spent on a page or screen, navigation paths between pages or screens, information about your activity on a page or screen, access times, and length of access."
computer operate system type,service provider,,"Our service providers and business partners may collect this type of information over time and across third-party websites and mobile applications.
The information that may be collected automatically includes your computer or mobile device operating system type and version number, manufacturer and model, browser type, screen resolution, IP address, the website you visited before browsing to our website, general location information such as city, state or geographic area; and information about your use of and actions on the Service, such as pages or screens you viewed, how long you spent on a page or screen, navigation paths between pages or screens, information about your activity on a page or screen, access times, and length of access."
cookie / pixel tag,UNSPECIFIED_ACTOR,analytics,We may allow service providers and other third parties to use cookies and similar technologies to track your browsing activity over time and across the Service and third party websites.
cookie / pixel tag,service provider,analytics,We may allow service providers and other third parties to use cookies and similar technologies to track your browsing activity over time and across the Service and third party websites.
credit / debit card number,Stripe,,"Any payment card information you use to make a purchase on the Service is collected and processed directly by our payment processor, Stripe, and we never physically receive or store your full payment card information."
credit / debit card number,payment processor,,"Any payment card information you use to make a purchase on the Service is collected and processed directly by our payment processor, Stripe, and we never physically receive or store your full payment card information."
credit / debit card number,we,,"Any payment card information you use to make a purchase on the Service is collected and processed directly by our payment processor, Stripe, and we never physically receive or store your full payment card information."
customer support,we,"advertising, analytics, legal, security, services","We may share your personal information with third party companies and individuals that provide services on our behalf or help us operate the Service (such as customer support, hosting, analytics, email delivery, marketing, and database management services)."
email address,we,,"For example, this information may include your Google user ID, profile picture, and email address.
If you choose to login to the Service via a third-party platform, or otherwise connect your account on the third-party platform or network to your account through the Service, we may collect information from that platform or network.
We may, and if required by law will, also provide notification of changes in another way that we believe is reasonably likely to reach you, such as via email (if you have an account where we have your contact information) or another manner through the Service."
email address,we,"advertising, analytics, legal, security, services","For example, this information may include your Google user ID, profile picture, and email address.
If you choose to login to the Service via a third-party platform, or otherwise connect your account on the third-party platform or network to your account through the Service, we may collect information from that platform or network.
We may, and if required by law will, also provide notification of changes in another way that we believe is reasonably likely to reach you, such as via email (if you have an account where we have your contact information) or another manner through the Service."
