data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Some versions of our Telenav GPS Navigator application, Scout mobile application, and our partnered-branded versions of our Navigator application include a location and information sharing feature that enables you to share your location or other information with another party."
UNSPECIFIED_DATA,oem,,"Please note that for the Intelligent Speed Assistance (ISA) feature, we may share data with the original equipment manufacturer (""OEM"") of the vehicle."
UNSPECIFIED_DATA,original equipment manufacturer,,"Please note that for the Intelligent Speed Assistance (ISA) feature, we may share data with the original equipment manufacturer (""OEM"") of the vehicle."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, services","Depending on how you interact with us, we gather various information from different sources.
For example, we may collect demographic and marketing data about you from third parties for marketing research and analysis to improve our products/services, obtain updated address information from our shippers, or collect information from other vendors that promote and distribute our products through their own brands.
Please note that for the Intelligent Speed Assistance (ISA) feature, we may share data with the original equipment manufacturer (""OEM"") of the vehicle.
This information may include data on how you use the Application, such as the features you access and how you interact with them.
We keep all information collected confidential and will only use the information for the particular purpose for which it was originally collected.
We may also collect Personal Data and Other Information that you voluntarily provide.
We store this information in our database and will use it to communicate with you about the promotion.
We use this information to understand better how users interact with the Application, identify improvement areas, and develop new features and functionality.
We will comply with any subpoenas, court orders or other legal processes for any of the information about you in our possession, and we may use such information to establish or exercise yours, ours, or others' legal rights, or to defend against legal claims.
When you access, use, register on and/or fill out a form (e.g., Request a Demo) on one of our Telenav websites (including telenav.com, scoutgps.com, scoutgpslink.com, skobbler.com, skobbler.de or chatbaka.com), or register for services using the Telenav Platform, we collect data from you in several ways.
When you request information about our products or services, either from the Telenav Platform or from one of our partners through which we may offer our products or services, such as a mobile telecommunications provider, we collect information such as your name, nicknames, phone number, and email address, and, if you are seeking information on behalf of your company, the name of that company."
address search request selection,we,"advertising, analytics, legal, services","When you use the search feature on Rivian vehicles in connected mode to search for a point of interest or address, we receive and store (i) a unique hashed identifier assigned by Rivian; (ii) your current GPS location; (iii) your point of interest or address search request and search result selections; and (iv) information about your use of the search service, the performance of the search service, data usage, and OTA updates requested and delivered to your vehicle."
agent,we,"advertising, analytics, legal, services","We may use a tracking pixel, agent or other visitor identification technology that collects anonymous data about the use of our Telenav Platform."
aggregate / deidentified / pseudonymized information,OpenStreetMap Foundation,analytics,"Additionally, if you provide feedback regarding a routing or map issue within our Telenav Platform, we may share your comments and anonymized data about your location and route with the OpenStreetMap community for purposes of improving OpenStreetMap data."
aggregate / deidentified / pseudonymized information,we,"advertising, analytics, legal, services","Additionally, if you provide feedback regarding a routing or map issue within our Telenav Platform, we may share your comments and anonymized data about your location and route with the OpenStreetMap community for purposes of improving OpenStreetMap data."
audible utterance,we,"advertising, analytics, legal, services","When you use the voice command or entry features within Scout, Scout Marketplace, Telenav Navigator, FordPass/Lincoln Way mobile applications or other similar applications, we record your audible utterance (what you said)."
basic profile information,we,"advertising, analytics, legal, services","When you choose to access one of our Telenav Platform through Google Sign In, we collect your email and basic profile information with your permission, which will be stored to provide future access to our Telenav Platform."
browsing / search history,we,"advertising, analytics, legal, services","For OnStar Connected Navigation users, we anonymously record any search activities and results for comparative analysis and product improvement."
