data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,The use of this functionality may involve the third-party site providing information to us.
UNSPECIFIED_DATA,primary administrator in organization,,"If you are a Customer with multiple employees, your account information and data may be shared with the primary administrators in your organization and your survey data may also be visible to other members in your organization with whom you share your surveys or with whom you collaborate."
UNSPECIFIED_DATA,provider partner,,"In some cases, the provider partner may collect information from you directly, in which cases the privacy policy of our provider partner may apply to the provider partner's use of your information."
UNSPECIFIED_DATA,service provider,,"Like many businesses, we and/or our service providers may automatically collect and/or store certain information when you visit or interact with the Sites or Products and Services ("" Usage Information "")."
UNSPECIFIED_DATA,we,,"3. What Information We Collect
Like many businesses, we and/or our service providers may automatically collect and/or store certain information when you visit or interact with the Sites or Products and Services ("" Usage Information "").
The use of this functionality may involve the third-party site providing information to us.
These tracking technologies allow us to collect information such as your device type, browser type, interactions with our Sites, geographic location, your web request, the date and time of your web request, your Internet Protocol address, the domain name of your Internet service provider and other data.
This section describes what information we collect from you through our Sites or Products and Services.
We may collect information such as social media handles, content and other data shared with us through third-party features that you use on our Sites or Products and Services (such as tools, payment services, widgets and plug-ins offered by social media services like Facebook) or posted on social media pages (such as our social media page or other pages accessible to us);"
account information,primary administrator in organization,,"If you are a Customer with multiple employees, your account information and data may be shared with the primary administrators in your organization and your survey data may also be visible to other members in your organization with whom you share your surveys or with whom you collaborate."
bank account information,we,,"We may collect information such as your credit card or debit card number, bank account information and your payment, service and purchase history.
We may collect information such as your credit card or debit card number, bank account information and your payment, service and purchase history; and"
browser type,we,,"These tracking technologies allow us to collect information such as your device type, browser type, interactions with our Sites, geographic location, your web request, the date and time of your web request, your Internet Protocol address, the domain name of your Internet service provider and other data."
business industry,we,,"When you take one of our quizzes, assessments or surveys, we may collect information such as your business/industry, company name, title, company revenue and other information provided."
company name,we,,"When you take one of our quizzes, assessments or surveys, we may collect information such as your business/industry, company name, title, company revenue and other information provided."
company revenue,we,,"When you take one of our quizzes, assessments or surveys, we may collect information such as your business/industry, company name, title, company revenue and other information provided."
cookie / pixel tag,UNSPECIFIED_ACTOR,analytics,"These third parties also use cookies and other tracking technologies to capture information about your interactions with bucket.io.
We might also provide links to facilitate sending a communication from the Sites, or we may use third parties to facilitate emails or postings to social media (like a ""Share"" or ""Forward"" button)."
cookie / pixel tag,we,"analytics, services","We may use ""cookies"" (a small text file sent by your computer each time you visit our site) or similar technologies to record log data.
We may use the following types of cookies: Strictly necessary cookies.
We might also use pixel tags, which are small graphic files that allow us and third parties to monitor the use of the Sites and provide us with information based on your interaction with the Sites.
We use cookies and other tracking technologies to personalize your experience, analyze user trends, and improve the Products and Services."
credit / debit card number,we,"analytics, services","We may collect information such as your credit card or debit card number, bank account information and your payment, service and purchase history.
We may collect information such as your credit card or debit card number, bank account information and your payment, service and purchase history; and"
current employment information,we,"analytics, services","If you apply for employment with us, we may collect information such as your current or past employment or educational information, as well as references and referrals provided to us in connection with your employment applications; and/or"
date,we,"analytics, services","These tracking technologies allow us to collect information such as your device type, browser type, interactions with our Sites, geographic location, your web request, the date and time of your web request, your Internet Protocol address, the domain name of your Internet service provider and other data."
device type,we,"analytics, services","These tracking technologies allow us to collect information such as your device type, browser type, interactions with our Sites, geographic location, your web request, the date and time of your web request, your Internet Protocol address, the domain name of your Internet service provider and other data."
domain name of internet service provider,we,"analytics, services","These tracking technologies allow us to collect information such as your device type, browser type, interactions with our Sites, geographic location, your web request, the date and time of your web request, your Internet Protocol address, the domain name of your Internet service provider and other data."
email address,we,,"We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
email address,we,"analytics, services","We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
email address,we,"analytics, services, advertising, legal, security","We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
inbound personal information,we,"analytics, services","For example, we might get inbound Personal Information from bucket.io Affiliates who send us business leads from their lists."
information about traffic of bucket.io,we,"analytics, services",We might also obtain information about the traffic and usage of bucket.io from third parties.
information about use of site,advertiser,advertising,"We share information about your use of our Sites and Products and Services, and your interaction with our ads on other websites with our advertising partners to provide you with targeted advertisements or marketing communications we believe may be of interest to you."
information about use of site,we,"analytics, services, advertising","We share information about your use of our Sites and Products and Services, and your interaction with our ads on other websites with our advertising partners to provide you with targeted advertisements or marketing communications we believe may be of interest to you."
information collect,we,"analytics, services, advertising","3. What Information We Collect
Information That Is Automatically Collected"
information collect from third party,we,"analytics, services, advertising","3. What Information We Collect
Information Collected from Third Parties"
information provide,we,"analytics, services, advertising","When you take one of our quizzes, assessments or surveys, we may collect information such as your business/industry, company name, title, company revenue and other information provided."
information we collect about you,we,"analytics, services, advertising","We may use the information we collect about you in a variety of ways, as follows:"
information you provide,provider partner,,"We may share with our provider partner any information you provide, or that is collected, in the course of visiting any pages that are made available in cooperation with our provider partner."
information you provide,we,"analytics, services, advertising","We may share with our provider partner any information you provide, or that is collected, in the course of visiting any pages that are made available in cooperation with our provider partner."
information you provide to we,we,"analytics, services, advertising","3. What Information We Collect
Information That You Provide to Us"
ip address,we,"analytics, services, advertising","These tracking technologies allow us to collect information such as your device type, browser type, interactions with our Sites, geographic location, your web request, the date and time of your web request, your Internet Protocol address, the domain name of your Internet service provider and other data."
ip address,we,"analytics, services, advertising, legal, security","These tracking technologies allow us to collect information such as your device type, browser type, interactions with our Sites, geographic location, your web request, the date and time of your web request, your Internet Protocol address, the domain name of your Internet service provider and other data."
payment history,we,"analytics, services, advertising","We may collect information such as your credit card or debit card number, bank account information and your payment, service and purchase history; and"
person name,we,,"We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
person name,we,"analytics, services, advertising","We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
person name,we,"analytics, services, advertising, legal, security","We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
phone number,we,,"We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
phone number,we,"analytics, services, advertising, legal, security","We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
pixel enable we,we,"analytics, services, advertising, legal, security","To help us make email more useful and interesting, we use pixels that enable us to see if you open email from us, if your computer supports such capabilities."
postal address,we,,"We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
postal address,we,"analytics, services, advertising, legal, security","We may collect information such as your first and last name, email address, address, telephone numbers, and mobile numbers;"
relate datum,we,"analytics, services, advertising, legal, security","We rely on the following legal bases for processing your Personal Information: We use account-related data to set up accounts for users in our platform and to administer and support those accounts (such as usernames, email address and billing information), provide you with access to the Products and Services, contact you regarding your use of the Products and Services or to notify you of important changes to the Products and Services."
small text file send,we,"analytics, services, advertising, legal, security","We may use ""cookies"" (a small text file sent by your computer each time you visit our site) or similar technologies to record log data."
