data_type,collector,purpose,text
UNSPECIFIED_DATA,individual involve in operation of company,,"In addition to OverQuota, certain individuals involved in the operation of the company, such as administrators, sales and marketing personnel, legal representatives, and system administrators, may have access to the Data in some cases."
UNSPECIFIED_DATA,we,"legal, security, services","How Long We Keep Your Information:
In some exceptional cases, we may be legally permitted under applicable law to process your information without your consent, including, for example:
We also collect information that you include in your profile, such as your photo and name.
We may also obtain information from other sources and combine that with information we collect on our Services.
We may obtain your information through services that you connect to OverQuota.
We may process your information if you have given us permission (i.e., consent) to use your personal information for a specific purpose.
We may process your information if you have given us specific permission (i.e., express consent) to use your personal information for a specific purpose, or in situations where your permission can be inferred (i.e., implied consent).
We may process your information when we believe it is reasonably necessary to achieve our legitimate business interests and those interests do not outweigh your interests and fundamental rights and freedoms.
We may process your information where we believe it is necessary for compliance with our legal obligations, such as to cooperate with a law enforcement body or regulatory agency, exercise or defend our legal rights, or disclose your information as evidence in litigation in which we are involved.
We may process your information where we believe it is necessary to protect your vital interests or the vital interests of a third party, such as situations involving potential threats to the safety of any person.
We may receive information from these Third Party Accounts, which may then be imported into the Services (either as part of your profile or otherwise)."
action take on account before deletion,we,"legal, security, services",Keep in mind that any actions taken on your account before deletion will still be stored by us and may be visible to the public.
administrator,individual involve in operation of company,,"In addition to OverQuota, certain individuals involved in the operation of the company, such as administrators, sales and marketing personnel, legal representatives, and system administrators, may have access to the Data in some cases."
aggregate / deidentified / pseudonymized information,we,"legal, security, services","We may also collect anonymous data about how both registered and unregistered users use our Services, which we may use for any purpose and share with third parties.
We use this anonymous data to enhance the content and improve our Services."
archive copy of record,we,"legal, security, services",We may keep a archived copy of your records in accordance with legal requirements or for legitimate business purposes The Choices
audio recording,we,"legal, security, services","When you use the Services, you may provide us with your audio recordings (""Audio Recordings"") and any text, images or videos that you upload or provide to us in the context of the Services."
audio recordings,we,"legal, security, services","When you use the Services, you may provide us with your audio recordings (""Audio Recordings"") and any text, images or videos that you upload or provide to us in the context of the Services."
collect datum,Google,advertising,"Additionally, Google may also use the collected data to personalize and contextualize the ads in its advertising network."
confirmation,we,"legal, security, services","We may receive confirmation when you open an email from us.
We use this confirmation to improve our customer service."
contact information,we,"legal, security, services","If you choose to collaborate with others, or refer us to them, you provide us with the email address and contact information of your co-workers or friends.
We may use your contact information to send you messages about our Services and may continue to send you non-marketing emails, such as those related to your account and our business dealings with you, even if you unsubscribe from marketing emails by clicking the link at the bottom of the emails."
contact information,we,"legal, security, services, advertising, analytics","If you choose to collaborate with others, or refer us to them, you provide us with the email address and contact information of your co-workers or friends.
We may use your contact information to send you messages about our Services and may continue to send you non-marketing emails, such as those related to your account and our business dealings with you, even if you unsubscribe from marketing emails by clicking the link at the bottom of the emails."
cookie / pixel tag,we,"legal, security, services",We use cookies to ensure a smooth browsing experience.
datum you provide in connection with promotion,we,"legal, security, services","If you participate in a contest, sweepstakes or other promotion, we will collect any data you provide in connection with that promotion."
email address,we,"legal, security, services","If you choose to collaborate with others, or refer us to them, you provide us with the email address and contact information of your co-workers or friends.
If you provide us feedback or contact us via email, we will collect your name and email address, as well as any other content included in the email, in order to send you a reply."
email address,we,"legal, security, services, advertising, analytics","If you choose to collaborate with others, or refer us to them, you provide us with the email address and contact information of your co-workers or friends.
If you provide us feedback or contact us via email, we will collect your name and email address, as well as any other content included in the email, in order to send you a reply."
information about software version identify,we,"legal, security, services","In case our Application crashes, we may receive information about your software version to identify and fix bugs."
information gather,Google,"advertising, analytics","Google uses the information gathered to monitor and assess the utilization of OverQuota, create reports on its activities, and share these reports with other Google services."
ip address,UNSPECIFIED_ACTOR,,"We do at times, however, share this information with our partners, service providers and other persons with whom we conduct business, and as otherwise specified in this Privacy Policy.
While we collect and store IP address information, that information is not made public."
ip address,service provider,,"We do at times, however, share this information with our partners, service providers and other persons with whom we conduct business, and as otherwise specified in this Privacy Policy.
While we collect and store IP address information, that information is not made public."
ip address,we,"legal, security, services","We do at times, however, share this information with our partners, service providers and other persons with whom we conduct business, and as otherwise specified in this Privacy Policy.
We store all our information, including IP address, using industry standard techniques and have implemented physical, managerial, and technical safeguards to improve the security of your Personal Information.
While we collect and store IP address information, that information is not made public."
legal representative,individual involve in operation of company,,"In addition to OverQuota, certain individuals involved in the operation of the company, such as administrators, sales and marketing personnel, legal representatives, and system administrators, may have access to the Data in some cases."
payment information,external payment service provider,,"Handling payments OverQuota uses external payment service providers to process credit card payments, unless otherwise indicated.
Typically, users are required to directly provide their payment information and personal details to these payment service providers, not OverQuota."
person name,we,"legal, security, services","If you provide us feedback or contact us via email, we will collect your name and email address, as well as any other content included in the email, in order to send you a reply."
person name,we,"legal, security, services, advertising, analytics","If you provide us feedback or contact us via email, we will collect your name and email address, as well as any other content included in the email, in order to send you a reply."
personal detail,external payment service provider,,"Handling payments OverQuota uses external payment service providers to process credit card payments, unless otherwise indicated.
Typically, users are required to directly provide their payment information and personal details to these payment service providers, not OverQuota."
sale personnel,individual involve in operation of company,,"In addition to OverQuota, certain individuals involved in the operation of the company, such as administrators, sales and marketing personnel, legal representatives, and system administrators, may have access to the Data in some cases."
system administrator,individual involve in operation of company,,"In addition to OverQuota, certain individuals involved in the operation of the company, such as administrators, sales and marketing personnel, legal representatives, and system administrators, may have access to the Data in some cases."
text,we,"legal, security, services, advertising, analytics","When you use the Services, you may provide us with your audio recordings (""Audio Recordings"") and any text, images or videos that you upload or provide to us in the context of the Services."
transaction information,we,"legal, security, services, advertising, analytics","However, we receive transaction information from our payment processor Square."
