data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"In Short: We may share information in specific situations described in this section and/or with the following third parties.
We may share information in specific situations and with specific third parties."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","For instance, depending on the type of request you submit, we may ask you to provide certain information so that we can match the information you provide with the information we already have on file, or we may contact you through a communication method (e.g., phone or email) that you have previously provided to us.
However, we may retain some information in our files to prevent fraud, troubleshoot problems, assist with any investigations, enforce our legal terms and/or comply with applicable legal requirements.
If you use our applications, we also may collect the following information if you choose to provide us with access or permission:
In Short: We keep your information for as long as necessary to fulfill the purposes outlined in this privacy notice unless otherwise required by law.
In Short: We may share information in specific situations described in this section and/or with the following third parties.
Like many businesses, we also collect information through cookies and similar technologies.
We automatically collect certain information when you visit, use, or navigate the Services.
We may also process your information for other purposes with your consent.
We may process information about how you use our Services to better understand how they are being used so we can improve them.
We may process your information if you choose to use any of our offerings that allow for communication with another user.
We may process your information so you can create and log in to your account, as well as keep your account in working order.
We may process your information to better understand how to provide marketing and promotional campaigns that are most relevant to you.
We may process your information to provide you with the requested service.
We may process your information to respond to your inquiries and solve any potential issues you might have with the requested service.
We may process your information when necessary to request feedback and to contact you about your use of our Services.
We may process your information when we believe it is necessary to identify usage trends, determine the effectiveness of our promotional campaigns, and to evaluate and improve our Services, products, marketing, and your experience.
We may share information in specific situations and with specific third parties.
We may share or transfer your information in connection with, or during negotiations of, any merger, sale of company assets, financing, or acquisition of all or a portion of our business to another company.
We process your information only when we have a valid legal reason to do so.
We process your information to provide, improve, and administer our Services, communicate with you, for security and fraud prevention, and to comply with law."
cookie / pixel tag,we,"advertising, analytics, legal, security, services","4. Do we use cookies and other tracking technologies?
In Short: We may use cookies and similar tracking technologies (like web beacons and pixels) to access or store information."
health datum,we,"advertising, analytics, legal, security, services","When necessary, with your consent or as otherwise permitted by applicable law, we process the following categories of sensitive information: health data  Payment Data."
payment datum,Stripe,,All payment data is stored by Stripe.
payment datum,we,"advertising, analytics, legal, security, services","When necessary, with your consent or as otherwise permitted by applicable law, we process the following categories of sensitive information: health data  Payment Data."
payment instrument number,we,"advertising, analytics, legal, security, services","We may collect data necessary to process your payment if you make purchases, such as your payment instrument number, and the security code associated with your payment instrument."
personal information provide in request,we,"advertising, analytics, legal, security, services",We will only use personal information provided in your request to verify your identity or authority to make the request.
security code associate with payment instrument,we,"advertising, analytics, legal, security, services","We may collect data necessary to process your payment if you make purchases, such as your payment instrument number, and the security code associated with your payment instrument."
sensitive personal information,we,"advertising, analytics, legal, security, services",We may process sensitive personal information when necessary with your consent or as otherwise permitted by applicable law.
verification method,we,"advertising, analytics, legal, security, services",We may also use other verification methods as the circumstances dictate.
