data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"We automatically collect certain information when you visit, use or navigate the platform.
We keep your information only so long as we need it to provide service to you and fulfill the purposes described in this policy."
cookie / pixel tag,statusly,,"Like any other website, Statusly uses 'cookies'."
information we collect,advertiser,,"We may share the information that we collect, both personal and non-personal, with third parties such as advertisers, contest sponsors, promotional and marketing partners, and others who provide our content or whose products or services we think may interest you."
information we collect,contest sponsor,,"We may share the information that we collect, both personal and non-personal, with third parties such as advertisers, contest sponsors, promotional and marketing partners, and others who provide our content or whose products or services we think may interest you."
information we collect,promotional partner,,"We may share the information that we collect, both personal and non-personal, with third parties such as advertisers, contest sponsors, promotional and marketing partners, and others who provide our content or whose products or services we think may interest you."
information we collect,we,"security, services","We may share the information that we collect, both personal and non-personal, with third parties such as advertisers, contest sponsors, promotional and marketing partners, and others who provide our content or whose products or services we think may interest you.
We use the information we collect in various ways, including to: * Provide, operate, and maintain our website or service * Improve, personalize, and expand our website or service * Understand and analyze how you use our website or service * Develop new products, services, features, and functionality"
ip address,advertiser,analytics,"They automatically receive your IP address when this occurs.
Third-party ad servers or ad networks uses technologies like cookies, JavaScript, or Web Beacons that are used in their respective advertisements and links that appear on Statusly, which are sent directly to users' browser.
We may share portions of our log file data, including IP addresses, for analytics purposes with third parties such as web analytics partners, application developers, and ad networks."
ip address,analytic provider,analytics,"We may share portions of our log file data, including IP addresses, for analytics purposes with third parties such as web analytics partners, application developers, and ad networks."
ip address,application developer,analytics,"We may share portions of our log file data, including IP addresses, for analytics purposes with third parties such as web analytics partners, application developers, and ad networks."
ip address,we,"security, services, analytics","We may share portions of our log file data, including IP addresses, for analytics purposes with third parties such as web analytics partners, application developers, and ad networks."
non-personal information,UNSPECIFIED_ACTOR,services,"We will likely share your personal information, and possibly some non-personal information, with these third parties to enable them to perform these services for us and for you."
non-personal information,government official,"legal, security","We may also disclose personal and non-personal information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate in order to respond to claims, legal process (including subpoenas), to protect our rights and interests or those of a third party, the safety of the public or any person, to prevent or stop any illegal, unethical, or legally actionable activity, or to otherwise comply with applicable court orders, laws, rules and regulations."
non-personal information,private party,"legal, security","We may also disclose personal and non-personal information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate in order to respond to claims, legal process (including subpoenas), to protect our rights and interests or those of a third party, the safety of the public or any person, to prevent or stop any illegal, unethical, or legally actionable activity, or to otherwise comply with applicable court orders, laws, rules and regulations."
non-personal information,we,"security, services, analytics, legal","We may also disclose personal and non-personal information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate in order to respond to claims, legal process (including subpoenas), to protect our rights and interests or those of a third party, the safety of the public or any person, to prevent or stop any illegal, unethical, or legally actionable activity, or to otherwise comply with applicable court orders, laws, rules and regulations.
We may also share it with our current and future affiliated companies and business partners, and if we are involved in a merger, asset sale or other business reorganization, we may also share or transfer your personal and non-personal information to our successors-in-interest.
We will likely share your personal information, and possibly some non-personal information, with these third parties to enable them to perform these services for us and for you."
technical information,we,"security, services, analytics, legal",We may also collect technical information to help us identify your device for fraud prevention and diagnostic purposes.
