data_type,collector,purpose,text
UNSPECIFIED_DATA,Facebook,,"However, the data is stored and processed by Facebook so that a connection to the respective user profile is possible and can be used by Facebook as well as for our own market research and advertising purposes."
UNSPECIFIED_DATA,Google,analytics,"Google will use this information on our behalf in order to evaluate the use of our website by users, to compile reports on the activities within this website, and to provide us with further services associated with the use of this website and the use of the Internet."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,Data will only be passed on to third parties within the scope of the legal requirements.
UNSPECIFIED_DATA,we,,For the abovementioned purposes we process such data as joint controllers together with Markcircle (Art. 26 GDPR) and therefore have concluded a joint controllership agreement with them.
UNSPECIFIED_DATA,x,,Data is also transferred to X in the process.
applicant datum,we,,"For these digital applications, your applicant and application data will be collected and processed electronically by us for the purpose of handling the application procedure."
appointment request,we,,Acuity Scheduling enables us to process appointment requests faster and in a more customer-friendly manner.
contact information,marketcircle inc.,services,"5.4. If you sign up for a Marketcircle product using a link provided by us, we may share contact data with Marketcircle Inc. for the purpose of customer acquisition and customer support (name and email address)."
contact information,we,services,"5.4. If you sign up for a Marketcircle product using a link provided by us, we may share contact data with Marketcircle Inc. for the purpose of customer acquisition and customer support (name and email address)."
contact information,we,"services, advertising, analytics, legal","5.4. If you sign up for a Marketcircle product using a link provided by us, we may share contact data with Marketcircle Inc. for the purpose of customer acquisition and customer support (name and email address)."
content of plugin,Facebook,,The content of the plugin is transmitted by Facebook directly to the user's device and integrated into the online offering.
contract datum,we,"services, advertising, analytics, legal","We process inventory data (e.g. names and addresses, as well as contact data of users), contract data (e.g. services used, names of contact persons, payment information) for the purpose of fulfilling our contractual obligations, and services in accordance with Art. 6 para. 1 lit b. GDPR."
corresponding information,Facebook,,"If users interact with the plugins, for example, by pressing the Like button or making a comment, the corresponding information is transmitted directly from your device to Facebook and stored there."
datum you provide during application process,we,"services, advertising, analytics, legal","If a contract of employment is concluded after the application procedure, we will store the data you provide during the application process in your personnel file for the purpose of the usual organizational and administrative process - naturally in compliance with the more extensive legal obligations."
email address,Google,analytics,"This means that Google does not store and process the name or email address of the user, for example, but processes the relevant data on a cookie-related basis within pseudonymous user profiles."
email address,we,"services, advertising, analytics, legal","Furthermore, when using the Facebook pixel, we use the additional function ""extended matching"" (here, data such as telephone numbers, email addresses, or Facebook IDs of users) to create target groups (""Custom Audiences"" or ""Look Alike Audiences"") and send them to Facebook (encrypted)."
extended matching,we,"services, advertising, analytics, legal","Furthermore, when using the Facebook pixel, we use the additional function ""extended matching"" (here, data such as telephone numbers, email addresses, or Facebook IDs of users) to create target groups (""Custom Audiences"" or ""Look Alike Audiences"") and send them to Facebook (encrypted)."
information about,we,"services, advertising, analytics, legal",We receive information about how long the video was viewed and which steps within the video were clicked on.
information collect about user,Google,analytics,The information collected by Google's marketing services about users is transmitted to Google and stored on Google's servers in the USA.
information user call corresponding page of online offer,Facebook,,"By integrating the plugins, Facebook receives the information that a user has called up the corresponding page of the online offer."
ip address,Google,analytics,Only in exceptional cases will the full IP address be transferred to a Google server in the USA and shortened there.
own information,dispatch service provider,"analytics, services","Furthermore, according to its own information, the dispatch service provider may use this data in pseudonymous form, i.e. without allocation to a user, to optimize or improve its own services, e.g. for the technical optimization of the dispatch and presentation of the newsletter or for statistical purposes to determine from which countries the recipients come."
person name,Google,analytics,"This means that Google does not store and process the name or email address of the user, for example, but processes the relevant data on a cookie-related basis within pseudonymous user profiles."
phone number,we,"services, advertising, analytics, legal","Furthermore, when using the Facebook pixel, we use the additional function ""extended matching"" (here, data such as telephone numbers, email addresses, or Facebook IDs of users) to create target groups (""Custom Audiences"" or ""Look Alike Audiences"") and send them to Facebook (encrypted)."
relevant datum,Google,analytics,"This means that Google does not store and process the name or email address of the user, for example, but processes the relevant data on a cookie-related basis within pseudonymous user profiles."
user datum,UNSPECIFIED_ACTOR,"advertising, analytics","We only pass on user data to third parties if this is necessary for contractual purposes, e.g. on the basis of Art. 6 Para. 1 lit. b) GDPR or on the basis of justified interests according to Art. 6 Para. 1 lit. f. GDPR in the economic and effective operation of our business."
user datum,we,"services, advertising, analytics, legal","We only pass on user data to third parties if this is necessary for contractual purposes, e.g. on the basis of Art. 6 Para. 1 lit. b) GDPR or on the basis of justified interests according to Art. 6 Para. 1 lit. f. GDPR in the economic and effective operation of our business."
