data_type,collector,purpose,text
Facebook,social media,,"some parts of our Service may include social media features, such as the Facebook ""like"" button, and widgets, such as the ""share this"" button."
UNSPECIFIED_DATA,invision,,InVision may transfer your information to countries other than the one in which you live.
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","We use your information for the following purposes:
like many websites and mobile application operators, we collect certain information through the use of ""cookies,"" which are small text files that are saved by your browser when you access our Service."
access to user account information,email holder,,"In some cases, we will also consolidate your accounts with the accounts of the email Holder and we provide your email Holder and their administrator with access to your User Account information and User Content."
access to user account information,we,"advertising, analytics, legal, security, services","In some cases, we will also consolidate your accounts with the accounts of the email Holder and we provide your email Holder and their administrator with access to your User Account information and User Content."
analytic provider,tracking tools,,"we and our third party service providers collect information about you, your device, and your use of the Service through cookies, clear gifs (a.k.a. web beacons/web bugs) (""Web Beacons""), and other tracking tools and technological methods (collectively, ""Tracking Tools"")."
asset,we,"advertising, analytics, legal, security, services","If InVision is acquired by or merges with another entity (in which case we will require such entity to assume our obligations under this Privacy Policy), if we are involved in a bankruptcy, or if the ownership or control of all or part of the Services or their assets changes, information about you will be transferred to such entities."
backup of datum contain personal datum,we,"advertising, analytics, legal, security, services",We also retain backups of some data (which may contain your personal data) in our Service for a limited period of time after termination of the service or deletion of the data from our production services.
billing information for account you have lawful right access,we,"advertising, analytics, legal, security, services",You must only provide us with Billing and Financial Account Information for accounts and credit cards that you have the lawful right to access.
browser language,tracking tools,,"Tracking Tools collect information such as computer or device operating system type, IP address, browser type, browser language, mobile device ID, device hardware type, the website or application visited or used before or after accessing our Service, the parts of the Service accessed, the length of time spent on a page or using a feature, and access times for a webpage or feature."
browser type,tracking tools,,"Tracking Tools collect information such as computer or device operating system type, IP address, browser type, browser language, mobile device ID, device hardware type, the website or application visited or used before or after accessing our Service, the parts of the Service accessed, the length of time spent on a page or using a feature, and access times for a webpage or feature."
browsing / search history,we,"advertising, analytics, legal, security, services","Through these cookies, we may collect information about your online activity after you leave our Service."
choice,invision,,"This Privacy Policy describes how InVisionApp Inc. and its affiliates (collectively, the 'InVision' or 'we' or 'us' or 'our') collect, use and disclose information about you and what choices you have with respect to your information."
computer operate system type,tracking tools,,"Tracking Tools collect information such as computer or device operating system type, IP address, browser type, browser language, mobile device ID, device hardware type, the website or application visited or used before or after accessing our Service, the parts of the Service accessed, the length of time spent on a page or using a feature, and access times for a webpage or feature."
