data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"advertising, analytics, services","This website uses cookies and other data on your device to measure site performance, display relevant promotions and improve your experience with Respondent.
We may use your information in the following ways:"
adequate transfer method,we,"advertising, analytics, services","Where legally required, we will use an adequate transfer method."
cookie / pixel tag,UNSPECIFIED_ACTOR,"analytics, services","In order to improve our Products and the App and provide more convenient, relevant experiences to our users, we and our agents may use ""cookies,"" ""web beacons,"" and similar devices to track your activities."
cookie / pixel tag,we,"advertising, analytics, services","In order to improve our Products and the App and provide more convenient, relevant experiences to our users, we and our agents may use ""cookies,"" ""web beacons,"" and similar devices to track your activities.
This website uses cookies and other data on your device to measure site performance, display relevant promotions and improve your experience with Respondent.
We use cookies or similar techniques to collect this information."
general information about use of site,we,"advertising, analytics, services","We may collect general information about use of the Site and the Services, such as what pages visitors access, the number of visits, average time spent on the Site and other similar factors.
We use cookies or similar techniques to collect this information."
geolocation,we,"advertising, analytics, services","By enabling Location-based Services on your device, you agree and acknowledge that (i) device data we collect from you is directly relevant to your use of the Services, (ii) we may provide Location-based Services related to and based on your then-current location, and (iii) we may use any such information collected in connection with the provision of Location-based Services in providing the Services.
Subject to your separate consent, we may use your location to provide you with advertisements, offers, and other promotional content as part of the Services.
We only process location data with your prior consent."
information on,we,"advertising, analytics, services",Below we describe these rights in more detail and provide information on how you can exercise them.
non-personal information,we,"advertising, analytics, services","Except as provided herein, we collect and use your personal and non-personal information for internal purposes only or for gathering aggregate and anonymized data."
password,we,"advertising, analytics, services",It functions as your identification card and enables us to record your passwords and preferences.
personal information,UNSPECIFIED_ACTOR,"analytics, services","As part of our routine business operations, we may transfer your Personal Information to certain third parties with whom we contract for the limited purpose of providing services such as web hosting, email, and credit card processing.
We will not share your Personal Information with third parties without your consent, except in the limited circumstances described below: We may share your Personal Information with our third party service providers for the limited purposes described in the section entitled ""How Your Information is Used."""
personal information,we,"advertising, analytics, services","As part of our routine business operations, we may transfer your Personal Information to certain third parties with whom we contract for the limited purpose of providing services such as web hosting, email, and credit card processing.
Generally, this means that we will only collect and process your Personal Information in ways that you agree with (as we set out in this Policy), and if we transmit your information to any other third party, we shall ensure that they process your information for the sole purpose for which it was transmitted to them and that you are aware of such needs.
We collect Personal Information through your LinkedIn or Facebook account when you register with such account on our Site.
We will not share your Personal Information with third parties without your consent, except in the limited circumstances described below: If we sell assets or are acquired by or merged with another entity, we may provide such entity customer information without obtaining your further consent.
We will not share your Personal Information with third parties without your consent, except in the limited circumstances described below: We may share your Personal Information with our third party service providers for the limited purposes described in the section entitled ""How Your Information is Used.""
We will not share your Personal Information with third parties without your consent, except in the limited circumstances described below: We will share your Personal Information when required by law, regulation, or litigation, and as necessary for purposes of national security, law enforcement, or other issues of public importance.
We will not share your Personal Information with third parties without your consent, except in the limited circumstances described below: We will share your Personal Information with our customers to ensure (i) you receive suitable requests for research studies and (ii) our customers reach the right target audience."
preference,we,"advertising, analytics, services",It functions as your identification card and enables us to record your passwords and preferences.
race / ethnicity,we,"advertising, analytics, services","We will only share data regarding race and ethnicity with your explicit consent, which we will ask when we first collect this information from you.
When you register, we will ask you to provide data regarding, age, race and ethnicity."
special category of personal information,we,"advertising, analytics, services",We collect and process special categories of Personal Information with your explicit consent.
wifi sensor,UNSPECIFIED_ACTOR,"analytics, services","To the extent your location is collected through WiFi or Bluetooth sensors, such sensors, and the associated data services, may be provided by a third party that may access such information for the purpose of providing such data services to us."
