data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"advertising, services","For example, when you submit your email address to us to show interest in becoming a Agiled customer, we receive information from a third party that provides automated fraud detection services to Agiled.
We also use your information to send other email communication related to the Agiled website.
We receive some information from the third parties when you contact us.
We use your information to send you a welcome email after you create an account, when you are invited to Agiled, or when you sign up for a demo, webinar or to receive our newsletter."
access to website,agiled website,,"Does this Privacy Policy apply when I link to other websites or services?

The Agiled website or our services may provide you with access to other websites and services."
access to website,we,"advertising, services","Does this Privacy Policy apply when I link to other websites or services?

The Agiled website or our services may provide you with access to other websites and services."
end user data,we,"advertising, services","We process ""End User Data"" which means information about end users of Agiled customers, which includes but is not limited to, the first name, last name, phone number and email address of an end user.
We use End User Data to identify you and to provide you with customer service on behalf of a Agiled customer.
We will disclose End User Data to the relevant Agiled customer so that they are better able to assist you."
independent contractor,outside contractors,,"We may employ independent contractors, vendors and suppliers (collectively, ""Outside Contractors"") to provide specific services and products related to the Agiled website and our services, such as hosting, credit card processing and fraud screening, and mailing list hosting."
information collect,we,"advertising, services, analytics","In general, we use the information collected to provide you with a great overall experience interacting with us and when using the Agiled website and to help us understand who uses our offerings, for internal operations such as operating and improving the Agiled website and our services, to contact you for customer service and billing purposes and to facilitate the delivery of Agiled advertising in some cases, including using your email to send information to you about our services.
We also use the information collected to send announcements and updates regarding changes to our Terms of Service, Privacy Policy or when making pricing changes.
We use the information collected for Human Resources purposes in order to administer benefits to workers and screen applicants."
information gather,we,"advertising, services, analytics",We may also use the information gathered to perform statistical analysis of user behavior or to evaluate and improve the Agiled services.
information make,we,"advertising, services, analytics",We also occasionally collect information that is made publicly available on social media websites.
information obtain from visit to website,we,"advertising, services, analytics","This Privacy Policy governs how we collect and process information obtained from your visits to our website, when you contact us directly (or interact with us via other media outlets and social media) about becoming a customer or to obtain other information, and when you engage with us as part of the employment process."
information they make,we,"advertising, services, analytics",End users may voluntarily provide us with information they have made available on social media websites.
information you provide to we,we,"advertising, services, analytics","If you are a Agiled worker or applicant, we collect information you voluntarily provide to us."
log file,we,"advertising, services, analytics","We also use ""Page Tags"" and ""Log Files."""
option unsubscribe,we,"advertising, services, analytics",We always give you the option to unsubscribe in any email we send you.
page tag,we,"advertising, services, analytics","We also use ""Page Tags"" and ""Log Files."""
publicly available information,we,"advertising, services, analytics, legal","If you provide us with any such information, we may collect publicly available information from the social media websites you have indicated."
supplier,outside contractors,,"We may employ independent contractors, vendors and suppliers (collectively, ""Outside Contractors"") to provide specific services and products related to the Agiled website and our services, such as hosting, credit card processing and fraud screening, and mailing list hosting."
