data_type,collector,purpose,text
UNSPECIFIED_DATA,we,security,"If you contact us by phone, livechat or otherwise we may collect additional information in order to verify your identity.
We may also, from time to time, collect information from other third party sources but only where you have agreed to us doing so."
account log credential,we,security,"If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
age,we,security,"If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
aggregate / deidentified / pseudonymized information,we,"security, legal","We may retain de-identified information for longer periods of time to comply with our tax, accounting, and financial reporting obligations; and for other business reporting."
cookie / pixel tag,mentorloop website,,The Mentorloop website uses cookies to give you the best online experience.
cookie / pixel tag,we,"security, legal, analytics, services","Our Sites use cookies and other tools such as web beacons to help us analyse your use of our Sites, diagnose technical issues, and provide certain functionality within our Services, and to help us to operate efficiently."
educational history,we,"security, legal, analytics, services","If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
email address,we,"security, legal, analytics, services","If you are a User or a Customer, when you respond to Mentorloop emails or surveys we collect your email address, name and any other information you choose to include in the body of your email or responses.
If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
geolocation,we,"security, legal, analytics, services","If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
information about use of sites,we,"security, legal, analytics, services","In doing so they record information about your use of the Sites, some of which will, in isolation or when coupled with other information, be identifying information.
Our Sites use cookies and other tools such as web beacons to help us analyse your use of our Sites, diagnose technical issues, and provide certain functionality within our Services, and to help us to operate efficiently."
information you choose,we,"security, legal, analytics, services","If you are a User or a Customer, when you respond to Mentorloop emails or surveys we collect your email address, name and any other information you choose to include in the body of your email or responses."
internet activity,mentor organisation,,We will also provide your Mentor Organisation with information relating to app usage but this information is anonymised and aggregated and does not include your personal information.
internet activity,we,"security, legal, analytics, services",We will also provide your Mentor Organisation with information relating to app usage but this information is anonymised and aggregated and does not include your personal information.
job title,we,"security, legal, analytics, services","If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
person name,we,"security, legal, analytics, services","If you are a User or a Customer, when you respond to Mentorloop emails or surveys we collect your email address, name and any other information you choose to include in the body of your email or responses.
If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
personal information relate to you,we,"security, legal, analytics, services","You can ask us if and how we process personal information relating to you, and if we do, you can ask us for a copy of that personal information, or access your account to view the information that is held on your account."
phone number,we,"security, legal, analytics, services","If you contact us by phone, we will collect the phone number you use to call us."
photographic image of face,we,"security, legal, analytics, services","If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
skill,we,"security, legal, analytics, services","If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
trait,we,"security, legal, analytics, services","If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
work experience,we,"security, legal, analytics, services","If you are a User we collect from you, your full name; email address; demographic information, such as postcode; age range; a photographic image of your face; job title and work experience; educational history; location; interests; traits; skills; mentoring goals; and account log-in credentials."
