data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We may also share information with our affiliates, subsidiaries, joint ventures or other companies under common control."
UNSPECIFIED_DATA,company under common control,,"We may also share information with our affiliates, subsidiaries, joint ventures or other companies under common control."
UNSPECIFIED_DATA,database administer,,"For example, Sorenson may submit your and your child's information to the TRS User Registration Database, a database administered by a government contractor, as required by Federal Communications Commission (""FCC"") regulations."
UNSPECIFIED_DATA,joint venture,,"We may also share information with our affiliates, subsidiaries, joint ventures or other companies under common control."
UNSPECIFIED_DATA,sorenson,,"For example, Sorenson may submit your and your child's information to the TRS User Registration Database, a database administered by a government contractor, as required by Federal Communications Commission (""FCC"") regulations."
UNSPECIFIED_DATA,technology,,"These technologies can collect data regarding your operating system, browser type, device type, screen resolution, IP address, and other technical information, as well as navigation events and session information as you interact with our Services.
We may also use other similar technologies such as tracking pixels, tags, or similar tools when you visit our Services."
UNSPECIFIED_DATA,trs user registration database,,"For example, Sorenson may submit your and your child's information to the TRS User Registration Database, a database administered by a government contractor, as required by Federal Communications Commission (""FCC"") regulations."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","Even if you make a request for deletion, we may need to retain certain information for legal or administrative purposes, such as record keeping, maintenance of opt-out requirements, defending or making legal claims, or detecting fraudulent activities.
For more information, please view the "" How Do We Use ""Cookies"" and Other Tracking Technologies? "" section below.
We collect this information for the purposes of account creation and management, advertising and marketing, analytics and research, customer service, providing the Services, and website security and maintenance.
We may also collect certain information from you (the parent or guardian), as required by law or regulation, and for administrative and billing purposes.
We may also share information with our affiliates, subsidiaries, joint ventures or other companies under common control.
We may collect information from our partners and share personal information with our business partners and affiliates including legal advisors and financial advisors, and co-branded partners.
We may combine that information with other information we collect about you, but we will always use the information as described in this Policy.
We will retain information in accordance with the "" How Long Is Your Personal Information Kept "" section below.
You have the right to ask us to place a restriction on our use of your personal information if one of the following applies to you: We have used your information unlawfully, but you request us to restrict its use instead of erasing it;
You have the right to ask us to place a restriction on our use of your personal information if one of the following applies to you: We no longer need the information for the purpose for which we collected it, but you need it to deal with a legal claim; or"
analytic information,we,"advertising, analytics, legal, security, services",We collect certain analytics information automatically as you navigate our Services.
credit / debit card number,service provider,"analytics, security, services","Payment Information includes name, address, phone number, debit or credit card information, and other payment processing information.
We, or our service providers, collect this information for the purposes of account creation and management, analytics and research, customer service, and website security and maintenance."
credit / debit card number,we,"advertising, analytics, legal, security, services","Payment Information includes name, address, phone number, debit or credit card information, and other payment processing information.
We, or our service providers, collect this information for the purposes of account creation and management, analytics and research, customer service, and website security and maintenance."
geolocation,emergency service,,Sorenson may also share information about your child's location with emergency services if your child calls 911 from a mobile device enabled with the Services.
geolocation,sorenson,,Sorenson may also share information about your child's location with emergency services if your child calls 911 from a mobile device enabled with the Services.
image,sorenson,,"Sorenson may also share your child's name, image (if your child uploads an image), and video phone numbers with other Sorenson users in your child's contact list."
information about child,UNSPECIFIED_ACTOR,services,"We may share information about your child and your child's use of the Services with third parties for billing and administrative purposes and otherwise, as required or permitted by law or regulation."
information about child,government agency,,"We may share information about your child with government agencies and private entities responsible for administering or overseeing the Telecommunications Relay Service (""TRS"") Fund and verifying eligibility for Sorenson services."
information about child,private entity,,"We may share information about your child with government agencies and private entities responsible for administering or overseeing the Telecommunications Relay Service (""TRS"") Fund and verifying eligibility for Sorenson services."
information about child,we,"advertising, analytics, legal, security, services","How We Use and Share Information About Children.
We may share information about your child and your child's use of the Services with third parties for billing and administrative purposes and otherwise, as required or permitted by law or regulation.
We may share information about your child with government agencies and private entities responsible for administering or overseeing the Telecommunications Relay Service (""TRS"") Fund and verifying eligibility for Sorenson services."
information about trs usage,administrator of trs fund,services,"Additionally, we will submit information about your and your child's TRS usage to the Administrator of the TRS Fund and/or the FCC for billing purposes."
information about trs usage,fcc,services,"Additionally, we will submit information about your and your child's TRS usage to the Administrator of the TRS Fund and/or the FCC for billing purposes."
information about trs usage,we,"advertising, analytics, legal, security, services","Additionally, we will submit information about your and your child's TRS usage to the Administrator of the TRS Fund and/or the FCC for billing purposes."
information collect from third party,we,"advertising, analytics, legal, security, services","We collect information you voluntarily provide directly to us, information that we collect automatically when you interact with the Services, and information collected from third parties."
information list in policy,we,"advertising, analytics, legal, security, services","When you apply for our Services on behalf of your child and consent to the processing of your child's personal information, we will collect the information listed in this Policy from you about your child."
information reasonably necessary,we,"advertising, analytics, legal, security, services","If necessary, we may request additional information reasonably necessary to authenticate you and your request."
information relate to communication,service provider,"analytics, security, services",Please note that information relating to your communications may be shared with our service provider.
information relate to communication,we,"advertising, analytics, legal, security, services","Please note that information relating to your communications may be shared with our service provider.
We collect this information for the purposes of account creation and management, customer service, and website security and maintenance."
information we collect,we,"advertising, analytics, legal, security, services","We collect information you voluntarily provide directly to us, information that we collect automatically when you interact with the Services, and information collected from third parties."
information you provide to we,we,"advertising, analytics, legal, security, services","Responses to Surveys and Questionnaires includes any information you provide to us when you respond to marketing materials, promotions, contests, or other surveys.
We collect information you voluntarily provide directly to us, information that we collect automatically when you interact with the Services, and information collected from third parties.
We collect this information for the purposes of advertising and marketing, analytics and research, customer service, and website security and maintenance."
navigation event,technology,,"These technologies can collect data regarding your operating system, browser type, device type, screen resolution, IP address, and other technical information, as well as navigation events and session information as you interact with our Services.
We may also use other similar technologies such as tracking pixels, tags, or similar tools when you visit our Services."
person name,sorenson,,"Sorenson may also share your child's name, image (if your child uploads an image), and video phone numbers with other Sorenson users in your child's contact list."
personal information,UNSPECIFIED_ACTOR,services,"If we close a transaction, the third party may transfer personal information, which we would use as described in this Policy.
In the event of bankruptcy, insolvency, or dissolution proceedings, we may share your personal information with third parties as part of the sale or reorganization process."
personal information,business partner,,"We may collect information from our partners and share personal information with our business partners and affiliates including legal advisors and financial advisors, and co-branded partners."
personal information,co - branded partner,,"We may collect information from our partners and share personal information with our business partners and affiliates including legal advisors and financial advisors, and co-branded partners."
personal information,financial advisor,,"We may collect information from our partners and share personal information with our business partners and affiliates including legal advisors and financial advisors, and co-branded partners."
personal information,legal advisor,,"We may collect information from our partners and share personal information with our business partners and affiliates including legal advisors and financial advisors, and co-branded partners."
